ingredients,ins_timestamp,upd_timestamp,status,t_ingredient_name,normalized_name
美國稻米 加州圓糯米,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,美國稻米 加州圓糯米,糯米
紅棗,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,紅棗,紅棗
核桃碎,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,核桃碎,核桃
桂花醬,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,桂花醬,桂花醬
開水,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,開水,水
全聯帶皮豬五花,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,全聯帶皮豬五花,豬肉
啤酒,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,啤酒,啤酒
醬油,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,醬油,醬油
月桂葉,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,月桂葉,月桂葉
八角,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,八角,八角
辣椒,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,辣椒,辣椒
豬里肌,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,豬里肌,豬肉
木薯粉,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,木薯粉,木薯粉
蒜頭末,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,蒜頭末,蒜頭
醬油,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,醬油,醬油
醬油膏,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,醬油膏,醬油膏
糖,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,糖,糖
米酒,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,米酒,米酒
去骨雞胸,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,去骨雞胸,雞肉
小蘇打粉,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,小蘇打粉,小蘇打粉
大蒜油,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,大蒜油,食用油
白胡椒粉,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,白胡椒粉,白胡椒粉
鹽,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,鹽,鹽
紐澳良醃粉,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,紐澳良醃粉,醃粉
水,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,水,水
玉米粉,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,玉米粉,玉米粉
香蕉,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,香蕉,香蕉
砂糖,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,砂糖,糖
堅果,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,堅果,堅果
巧克力粉,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,巧克力粉,巧克力
牛奶,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,牛奶,牛奶
玉米澱粉,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,玉米澱粉,玉米澱粉
吉利丁,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,吉利丁,吉利丁
奶油,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,奶油,奶油
鹽巴,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,鹽巴,鹽
餅乾屑,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,餅乾屑,餅乾
奶油,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,奶油,奶油
中筋麵粉,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,中筋麵粉,麵粉
鹽巴,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,鹽巴,鹽
熱水,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,熱水,水
冷水,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,冷水,水
沙拉油,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,沙拉油,食用油
馬鈴薯泥,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,馬鈴薯泥,馬鈴薯
雞腿肉,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,雞腿肉,雞肉
紅蘿蔔切絲,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,紅蘿蔔切絲,紅蘿蔔
洋菇,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,洋菇,洋菇
蒜頭,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,蒜頭,蒜
番茄糊,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,番茄糊,番茄糊
排骨,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,排骨,豬肉
薑,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,薑,薑
蔥,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,蔥,蔥
八角,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,八角,八角
冰糖,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,冰糖,糖
米酒,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,米酒,米酒
蠔油,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,蠔油,蠔油
醬油,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,醬油,醬油
麵粉,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,麵粉,麵粉
玉米,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,玉米,玉米
紅蘿蔔,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,紅蘿蔔,紅蘿蔔
白蘿蔔,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,白蘿蔔,白蘿蔔
乾燥香菇,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,乾燥香菇,香菇
昆布,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,昆布,昆布
花枝魚漿,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,花枝魚漿,花枝魚漿
日式黑輪,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,日式黑輪,黑輪
涓豆腐,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,涓豆腐,豆腐
洋蔥,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,洋蔥,洋蔥
醬油,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,醬油,醬油
十全180完熟米醋,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,十全180完熟米醋,米醋
味噌,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,味噌,味噌
水,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,水,水
帶皮羊肉,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,帶皮羊肉,羊肉
高麗菜,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,高麗菜,高麗菜
水,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,水,水
米酒,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,米酒,米酒
金針菇,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,金針菇,金針菇
藥膳藥材,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,藥膳藥材,藥材
枸杞紅棗,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,枸杞紅棗,枸杞紅棗
鮮味炒手,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,鮮味炒手,鮮味炒手
鹽巴,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,鹽巴,鹽
白蘿蔔,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,白蘿蔔,白蘿蔔
牛肉,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,牛肉,牛肉
空心菜,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,空心菜,空心菜
十全120天完熟烏醋,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,十全120天完熟烏醋,烏醋
鹽巴,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,鹽巴,鹽
紅辣椒,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,紅辣椒,辣椒
食用油,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,食用油,食用油
樹薯粉,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,樹薯粉,樹薯粉
蒜頭,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,蒜頭,蒜
白飯,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,白飯,米飯
大片海苔,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,大片海苔,海苔
廣達香優質純肉鬆,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,廣達香優質純肉鬆,肉鬆
紅糟燒肉片,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,紅糟燒肉片,豬肉
小熱狗,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,小熱狗,熱狗
蛋,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,蛋,雞蛋
小黃瓜,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,小黃瓜,小黃瓜
美乃滋,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,美乃滋,美乃滋
壽司竹簾,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,壽司竹簾,壽司竹簾
紅蘿蔔,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,紅蘿蔔,紅蘿蔔
蒜頭,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,蒜頭,蒜
山藥,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,山藥,山藥
菠菜,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,菠菜,菠菜
蝦仁,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,蝦仁,蝦
寶寶高湯,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,寶寶高湯,高湯
白飯,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,白飯,米飯
黑木耳（新鮮佳）,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,黑木耳,木耳
金針菇,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,金針菇,金針菇
紅蘿波,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,紅蘿波,紅蘿蔔
蒜頭,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,蒜頭,蒜
香油,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,香油,芝麻油
米醋,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,米醋,米醋
醬油,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,醬油,醬油
糖,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,糖,糖
吐司麵包,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,吐司麵包,吐司
栗子南瓜（蒸熟）,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,栗子南瓜,南瓜
糖粉‭,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,糖粉‭,糖
雞蛋,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,雞蛋,雞蛋
鮮奶,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,鮮奶,牛奶
砂糖,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,砂糖,糖
白飯,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,白飯,米飯
蛤蜊,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,蛤蜊,蛤蜊
豬火鍋肉片,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,豬火鍋肉片,豬肉
油蔥酥,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,油蔥酥,油蔥酥
白胡椒粉,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,白胡椒粉,白胡椒粉
醬油,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,醬油,醬油
超市雞肉,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,超市雞肉,雞肉
醬油,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,醬油,醬油
米酒,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,米酒,米酒
糖,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,糖,糖
薑,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,薑,薑
水,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,水,水
蔥,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,蔥,蔥
九層塔,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,九層塔,九層塔
雞腿排,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,雞腿排,雞肉
香菇,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,香菇,香菇
玉米筍,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,玉米筍,玉米筍
洋蔥,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,洋蔥,洋蔥
娃娃菜,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,娃娃菜,娃娃菜
小磨坊壽喜燒醬,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,小磨坊壽喜燒醬,壽喜燒醬
水,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,水,水
白芝麻(可省略),2025-11-26 14:08:17,2025-11-26 14:08:17,pending,白芝麻,芝麻
雞肉,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,雞肉,雞肉
薑(指節大小),2025-11-26 14:08:17,2025-11-26 14:08:17,pending,薑,薑
蒜粒,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,蒜粒,蒜
砂糖,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,砂糖,糖
醬油,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,醬油,醬油
蠔油,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,蠔油,蠔油
豆豉,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,豆豉,豆豉
花雕酒,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,花雕酒,花雕酒
白胡椒粉,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,白胡椒粉,白胡椒粉
洋蔥,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,洋蔥,洋蔥
青蔥(切段),2025-11-26 14:08:17,2025-11-26 14:08:17,pending,青蔥,蔥
二節翅,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,二節翅,雞肉
小翅腿,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,小翅腿,雞肉
砂糖,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,砂糖,糖
醬油,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,醬油,醬油
花雕酒,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,花雕酒,花雕酒
月桂葉,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,月桂葉,月桂葉
開水,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,開水,水
高麗菜,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,高麗菜,高麗菜
紅蘿蔔絲,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,紅蘿蔔絲,紅蘿蔔
黑木耳,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,黑木耳,木耳
蒜末,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,蒜末,蒜
油,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,油,食用油
鹽,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,鹽,鹽
虱目魚,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,虱目魚,虱目魚
絞肉,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,絞肉,豬肉
絲瓜,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,絲瓜,絲瓜
蛋,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,蛋,雞蛋
燕麥片,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,燕麥片,燕麥
牛奶或水,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,牛奶或水,"牛奶, 水"
雞蛋,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,雞蛋,雞蛋
鹽少許,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,鹽少許,鹽
美國稻米-加州圓糯米,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,美國稻米-加州圓糯米,糯米
過濾水(內鍋),2025-11-26 14:08:17,2025-11-26 14:08:17,pending,過濾水,水
過濾水(外鍋),2025-11-26 14:08:17,2025-11-26 14:08:17,pending,過濾水,水
橄欖油,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,橄欖油,橄欖油
白砂糖,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,白砂糖,糖
過濾水,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,過濾水,水
桂圓肉,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,桂圓肉,桂圓肉
料理米酒,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,料理米酒,米酒
牛肋條,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,牛肋條,牛肉
洋蔥,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,洋蔥,洋蔥
紅蘿蔔（小）,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,紅蘿蔔,紅蘿蔔
白蘿蔔（中）,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,白蘿蔔,白蘿蔔
牛蕃茄,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,牛蕃茄,番茄
薑片,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,薑片,薑
八角,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,八角,八角
月桂葉,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,月桂葉,月桂葉
蒜頭,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,蒜頭,蒜
紅椒粉,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,紅椒粉,紅椒粉
雞柳條,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,雞柳條,雞肉
希臘優格,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,希臘優格,優格
咖哩粉,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,咖哩粉,咖哩粉
醬油膏,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,醬油膏,醬油膏
醬油,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,醬油,醬油
胡椒粉,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,胡椒粉,胡椒
米酒,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,米酒,米酒
香油,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,香油,芝麻油
蒜頭,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,蒜頭,蒜
去骨雞腿排,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,去骨雞腿排,雞腿肉
米血,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,米血,米血
大辣椒,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,大辣椒,辣椒
蒜頭,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,蒜頭,蒜
九層塔,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,九層塔,九層塔
醬油,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,醬油,醬油
米酒,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,米酒,米酒
蕃茄醬,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,蕃茄醬,番茄醬
糖,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,糖,糖
水,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,水,水
芥藍菜,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,芥藍菜,芥藍菜
豬肉絲,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,豬肉絲,豬肉
蒜頭,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,蒜頭,蒜
紅辣椒,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,紅辣椒,辣椒
淡味醬油,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,淡味醬油,醬油
白胡椒粉,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,白胡椒粉,白胡椒粉
米酒,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,米酒,米酒
香油,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,香油,芝麻油
雞蛋,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,雞蛋,雞蛋
鹽,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,鹽,鹽
高纖味精或雞粉,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,高纖味精或雞粉,味精或雞粉
水（熱水）,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,水,水
醬油,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,醬油,醬油
外鍋加水,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,外鍋加水,水
馬鈴薯🥔,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,馬鈴薯🥔,馬鈴薯
蛋,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,蛋,雞蛋
黃瓜切絲,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,黃瓜切絲,黃瓜
喜歡的沙拉醬,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,喜歡的沙拉醬,沙拉醬
鹽,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,鹽,鹽
胡椒粉,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,胡椒粉,胡椒
雞肉丁,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,雞肉丁,雞肉
水,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,水,水
酵母,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,酵母,酵母
玉米油,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,玉米油,食用油
高筋麵粉,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,高筋麵粉,麵粉
鹽巴,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,鹽巴,鹽
熱狗,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,熱狗,熱狗
火腿片,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,火腿片,火腿
起司絲,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,起司絲,起司
蔥花,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,蔥花,蔥
雜糧麵包,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,雜糧麵包,麵包
鮭魚,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,鮭魚,鮭魚
雞蛋,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,雞蛋,雞蛋
小黃瓜,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,小黃瓜,小黃瓜
冷凍藍莓,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,冷凍藍莓,藍莓
冷凍草莓,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,冷凍草莓,草莓
食用油,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,食用油,食用油
板豆腐,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,板豆腐,豆腐
洋蔥,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,洋蔥,洋蔥
蒜末,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,蒜末,蒜
蠔油,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,蠔油,蠔油
味醂,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,味醂,味醂
水,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,水,水
胡椒粉,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,胡椒粉,胡椒
糖,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,糖,糖
辣椒醬,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,辣椒醬,辣椒醬
高筋麵粉,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,高筋麵粉,麵粉
砂糖,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,砂糖,糖
鹽,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,鹽,鹽
酵母粉,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,酵母粉,酵母
牛奶,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,牛奶,牛奶
無鹽奶油,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,無鹽奶油,奶油
蛋液,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,蛋液,雞蛋
高筋麵粉,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,高筋麵粉,麵粉
雞蛋,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,雞蛋,雞蛋
牛奶,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,牛奶,牛奶
蜂蜜,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,蜂蜜,蜂蜜
香草糖,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,香草糖,糖
速發酵母,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,速發酵母,酵母
海鹽,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,海鹽,鹽
無鹽奶油,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,無鹽奶油,奶油
高筋麵粉,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,高筋麵粉,麵粉
速發酵母,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,速發酵母,酵母
水,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,水,水
鱸魚(大),2025-11-26 14:08:17,2025-11-26 14:08:17,pending,鱸魚,鱸魚
洋蔥,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,洋蔥,洋蔥
紅甜椒,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,紅甜椒,甜椒
黃甜椒,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,黃甜椒,甜椒
老薑,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,老薑,薑
青蔥,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,青蔥,蔥
食用油,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,食用油,食用油
十全120天完熟烏醋,2025-11-26 14:08:17,2025-11-26 14:08:17,pending,十全120天完熟烏醋,烏醋
