ID,Recipe_Title,Author,Recipe_URL,Servings,Type,Ingredient_Name,Weight,Unit,Publish_Date,Crawl_Time,site
H02-497,葡式蛋塔,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H02-497,null,食材,高筋麵粉,472,公克,2006-01-01,2025-11-20 17:32:19,ytower
H02-497,葡式蛋塔,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H02-497,null,食材,低筋麵粉,118,公克,2006-01-01,2025-11-20 17:32:19,ytower
H02-497,葡式蛋塔,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H02-497,null,食材,細砂糖,18,公克,2006-01-01,2025-11-20 17:32:19,ytower
H02-497,葡式蛋塔,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H02-497,null,食材,水,295,公克,2006-01-01,2025-11-20 17:32:19,ytower
H02-497,葡式蛋塔,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H02-497,null,食材,全蛋,40,公克,2006-01-01,2025-11-20 17:32:19,ytower
H02-497,葡式蛋塔,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H02-497,null,食材,"塔皮B：
奶油",90,公克,2006-01-01,2025-11-20 17:32:19,ytower
H02-497,葡式蛋塔,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H02-497,null,食材,"塔皮C：
起酥片",500,公克,2006-01-01,2025-11-20 17:32:19,ytower
H02-497,葡式蛋塔,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H02-497,null,食材,"內餡材料：
蛋黃",90,公克,2006-01-01,2025-11-20 17:32:19,ytower
H02-497,葡式蛋塔,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H02-497,null,食材,動物性奶油,180,公克,2006-01-01,2025-11-20 17:32:19,ytower
H02-497,葡式蛋塔,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H02-497,null,食材,鮮奶,180,公克,2006-01-01,2025-11-20 17:32:19,ytower
H02-497,葡式蛋塔,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H02-497,null,食材,細砂糖,90,公克,2006-01-01,2025-11-20 17:32:19,ytower
F07-0513,醃漬楊桃與濃縮楊桃汁,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F07-0513,null,食材,楊桃,800,公克,2009-05-12,2025-11-20 17:32:19,ytower
F07-0513,醃漬楊桃與濃縮楊桃汁,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F07-0513,null,食材,甘草,2,片,2009-05-12,2025-11-20 17:32:19,ytower
F07-0513,醃漬楊桃與濃縮楊桃汁,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F07-0513,null,食材,糖,300,公克,2009-05-12,2025-11-20 17:32:19,ytower
F07-0513,醃漬楊桃與濃縮楊桃汁,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F07-0513,null,食材,鹽,15,公克,2009-05-12,2025-11-20 17:32:19,ytower
F04-0561,南瓜粥,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F04-0561,null,食材,白飯,300,公克,2011-11-23,2025-11-20 17:32:21,ytower
F04-0561,南瓜粥,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F04-0561,null,食材,南瓜,200,公克,2011-11-23,2025-11-20 17:32:21,ytower
F04-0561,南瓜粥,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F04-0561,null,食材,水,700,㏄,2011-11-23,2025-11-20 17:32:21,ytower
F04-0561,南瓜粥,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F04-0561,null,食材,南瓜子,,適量,2011-11-23,2025-11-20 17:32:21,ytower
F04-0561,南瓜粥,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F04-0561,null,食材,葵瓜子,,適量,2011-11-23,2025-11-20 17:32:21,ytower
F04-0561,南瓜粥,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F04-0561,null,調味料,冰糖,35,公克,2011-11-23,2025-11-20 17:32:21,ytower
F04-0707,香爆南瓜,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F04-0707,null,食材,南瓜,600,公克,2016-6-4 下午 12:10:00,2025-11-20 17:32:22,ytower
F04-0707,香爆南瓜,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F04-0707,null,食材,豆豉,15,公克,2016-6-4 下午 12:10:00,2025-11-20 17:32:22,ytower
F04-0707,香爆南瓜,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F04-0707,null,食材,蒜末,2,顆,2016-6-4 下午 12:10:00,2025-11-20 17:32:22,ytower
F04-0707,香爆南瓜,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F04-0707,null,食材,水,200,㏄,2016-6-4 下午 12:10:00,2025-11-20 17:32:22,ytower
F04-0707,香爆南瓜,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F04-0707,null,食材,沙拉油,,適量,2016-6-4 下午 12:10:00,2025-11-20 17:32:22,ytower
F04-0707,香爆南瓜,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F04-0707,null,調味料,米酒,15,㏄,2016-6-4 下午 12:10:00,2025-11-20 17:32:22,ytower
F04-0707,香爆南瓜,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F04-0707,null,調味料,鹽,,少許,2016-6-4 下午 12:10:00,2025-11-20 17:32:22,ytower
F05-0530,紅豆涼糕,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F05-0530,null,食材,蓮藕粉,250,公克,2015-05-20,2025-11-20 17:32:23,ytower
F05-0530,紅豆涼糕,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F05-0530,null,食材,水,500,cc,2015-05-20,2025-11-20 17:32:23,ytower
F05-0530,紅豆涼糕,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F05-0530,null,食材,紅豆,100,公克,2015-05-20,2025-11-20 17:32:23,ytower
F05-0530,紅豆涼糕,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F05-0530,null,調味料,細砂糖,300,公克,2015-05-20,2025-11-20 17:32:23,ytower
G01-0866,薑黃飯,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-0866,null,食材,A.印度長米,200,公克,2010-01-25,2025-11-20 17:32:25,ytower
G01-0866,薑黃飯,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-0866,null,食材,水,200,㏄,2010-01-25,2025-11-20 17:32:25,ytower
G01-0866,薑黃飯,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-0866,null,食材,椰漿,3,大匙,2010-01-25,2025-11-20 17:32:25,ytower
G01-0866,薑黃飯,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-0866,null,食材,沙拉油,1,又1/2大匙,2010-01-25,2025-11-20 17:32:25,ytower
G01-0866,薑黃飯,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-0866,null,食材,B.蒜片,4,公克,2010-01-25,2025-11-20 17:32:25,ytower
G01-0866,薑黃飯,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-0866,null,食材,薑末,1/2,茶匙,2010-01-25,2025-11-20 17:32:25,ytower
G01-0866,薑黃飯,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-0866,null,食材,鍚蘭肉桂丁,1,根,2010-01-25,2025-11-20 17:32:25,ytower
G01-0866,薑黃飯,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-0866,null,食材,丁香,2,粒,2010-01-25,2025-11-20 17:32:25,ytower
G01-0866,薑黃飯,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-0866,null,食材,香茅,4,根,2010-01-25,2025-11-20 17:32:25,ytower
G01-0866,薑黃飯,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-0866,null,食材,薑黃粉,1,又1/2茶匙,2010-01-25,2025-11-20 17:32:25,ytower
B01-384,紅燒魚,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-384,null,食材,魚,1,條,2006-01-01,2025-11-20 17:32:27,ytower
B01-384,紅燒魚,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-384,null,食材,蔥,2,根,2006-01-01,2025-11-20 17:32:27,ytower
B01-384,紅燒魚,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-384,null,食材,薑,50,克,2006-01-01,2025-11-20 17:32:27,ytower
B01-384,紅燒魚,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-384,null,食材,紅辣椒,2,根,2006-01-01,2025-11-20 17:32:27,ytower
B01-384,紅燒魚,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-384,null,調味料,醬油,2,大匙,2006-01-01,2025-11-20 17:32:27,ytower
B01-384,紅燒魚,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-384,null,調味料,細砂糖,1,小匙,2006-01-01,2025-11-20 17:32:27,ytower
B01-384,紅燒魚,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-384,null,調味料,水,250,㏄,2006-01-01,2025-11-20 17:32:27,ytower
A01-0860,紅燒牛肉,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A01-0860,null,食材,牛腩,500,公克,2012-08-16,2025-11-20 17:32:28,ytower
A01-0860,紅燒牛肉,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A01-0860,null,食材,紅蘿蔔,100,公克,2012-08-16,2025-11-20 17:32:28,ytower
A01-0860,紅燒牛肉,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A01-0860,null,食材,白蘿蔔,100,公克,2012-08-16,2025-11-20 17:32:28,ytower
A01-0860,紅燒牛肉,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A01-0860,null,食材,青蔥段,10,公克,2012-08-16,2025-11-20 17:32:28,ytower
A01-0860,紅燒牛肉,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A01-0860,null,食材,辣椒段,5,公克,2012-08-16,2025-11-20 17:32:28,ytower
A01-0860,紅燒牛肉,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A01-0860,null,食材,薑片,2,公克,2012-08-16,2025-11-20 17:32:28,ytower
A01-0860,紅燒牛肉,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A01-0860,null,食材,水,1000,㏄,2012-08-16,2025-11-20 17:32:28,ytower
A01-0860,紅燒牛肉,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A01-0860,null,食材,滷包,1,個,2012-08-16,2025-11-20 17:32:28,ytower
A01-0860,紅燒牛肉,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A01-0860,null,調味料,醬油,1,大匙,2012-08-16,2025-11-20 17:32:28,ytower
A01-0860,紅燒牛肉,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A01-0860,null,調味料,冰糖,1,大匙,2012-08-16,2025-11-20 17:32:28,ytower
A01-0860,紅燒牛肉,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A01-0860,null,調味料,蕃茄醬,1,大匙,2012-08-16,2025-11-20 17:32:28,ytower
A01-0860,紅燒牛肉,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A01-0860,null,調味料,醬油膏,1,大匙,2012-08-16,2025-11-20 17:32:28,ytower
H01-210,蘋果麵包,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-210,null,食材,高筋麵粉,250,公克,2006-01-01,2025-11-20 17:32:30,ytower
H01-210,蘋果麵包,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-210,null,食材,低筋麵粉,250,公克,2006-01-01,2025-11-20 17:32:30,ytower
H01-210,蘋果麵包,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-210,null,食材,水,175,公克,2006-01-01,2025-11-20 17:32:30,ytower
H01-210,蘋果麵包,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-210,null,食材,蛋,3,個,2006-01-01,2025-11-20 17:32:30,ytower
H01-210,蘋果麵包,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-210,null,食材,細砂糖,120,公克,2006-01-01,2025-11-20 17:32:30,ytower
H01-210,蘋果麵包,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-210,null,食材,鹽,5,公克,2006-01-01,2025-11-20 17:32:30,ytower
H01-210,蘋果麵包,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-210,null,食材,奶粉,30,公克,2006-01-01,2025-11-20 17:32:30,ytower
H01-210,蘋果麵包,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-210,null,食材,乾酵母,20,公克,2006-01-01,2025-11-20 17:32:30,ytower
H01-210,蘋果麵包,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-210,null,食材,奶油,40,公克,2006-01-01,2025-11-20 17:32:30,ytower
F01-1368,涼拌大頭菜,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-1368,null,食材,大頭菜,1,顆,2016-6-15 下午 03:30:00,2025-11-20 17:32:32,ytower
F01-1368,涼拌大頭菜,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-1368,null,食材,蒜末,10,公克,2016-6-15 下午 03:30:00,2025-11-20 17:32:32,ytower
F01-1368,涼拌大頭菜,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-1368,null,食材,辣椒末,10,公克,2016-6-15 下午 03:30:00,2025-11-20 17:32:32,ytower
F01-1368,涼拌大頭菜,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-1368,null,食材,香菜,,適量,2016-6-15 下午 03:30:00,2025-11-20 17:32:32,ytower
F01-1368,涼拌大頭菜,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-1368,null,調味料,A.鹽,1,小匙,2016-6-15 下午 03:30:00,2025-11-20 17:32:32,ytower
F01-1368,涼拌大頭菜,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-1368,null,調味料,糖,1,小匙,2016-6-15 下午 03:30:00,2025-11-20 17:32:32,ytower
F01-1368,涼拌大頭菜,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-1368,null,調味料,白蔭油,1,大匙,2016-6-15 下午 03:30:00,2025-11-20 17:32:32,ytower
F01-1368,涼拌大頭菜,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-1368,null,調味料,B.香油,1,小匙,2016-6-15 下午 03:30:00,2025-11-20 17:32:32,ytower
I03-1148,東山鴨頭滷汁,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=I03-1148,null,食材,"滷包：
八角",10,公克,2008-05-13,2025-11-20 17:32:34,ytower
I03-1148,東山鴨頭滷汁,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=I03-1148,null,食材,甘草,10,公克,2008-05-13,2025-11-20 17:32:34,ytower
I03-1148,東山鴨頭滷汁,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=I03-1148,null,食材,花椒,3,公克,2008-05-13,2025-11-20 17:32:34,ytower
I03-1148,東山鴨頭滷汁,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=I03-1148,null,食材,草果,2,顆,2008-05-13,2025-11-20 17:32:34,ytower
I03-1148,東山鴨頭滷汁,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=I03-1148,null,食材,桂皮,10,公克,2008-05-13,2025-11-20 17:32:34,ytower
I03-1148,東山鴨頭滷汁,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=I03-1148,null,食材,A.水,1300,㏄,2008-05-13,2025-11-20 17:32:34,ytower
I03-1148,東山鴨頭滷汁,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=I03-1148,null,食材,糖色,280,㏄,2008-05-13,2025-11-20 17:32:34,ytower
I03-1148,東山鴨頭滷汁,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=I03-1148,null,食材,醬油,500,㏄,2008-05-13,2025-11-20 17:32:34,ytower
I03-1148,東山鴨頭滷汁,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=I03-1148,null,食材,細砂糖,400,公克,2008-05-13,2025-11-20 17:32:34,ytower
I03-1148,東山鴨頭滷汁,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=I03-1148,null,食材,米酒,100,㏄,2008-05-13,2025-11-20 17:32:34,ytower
I03-1148,東山鴨頭滷汁,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=I03-1148,null,食材,蔥,2,根,2008-05-13,2025-11-20 17:32:34,ytower
I03-1148,東山鴨頭滷汁,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=I03-1148,null,食材,薑,20,公克,2008-05-13,2025-11-20 17:32:34,ytower
I03-1148,東山鴨頭滷汁,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=I03-1148,null,食材,B.沙拉油,4,大匙,2008-05-13,2025-11-20 17:32:34,ytower
G01-0823,台式傳統麻糬,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-0823,null,食材,A.糯米粉麻糬,500,公克,2008-02-26,2025-11-20 17:32:35,ytower
G01-0823,台式傳統麻糬,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-0823,null,食材,B.無糖花生粉,120,公克,2008-02-26,2025-11-20 17:32:35,ytower
G01-0823,台式傳統麻糬,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-0823,null,食材,細砂糖,36,公克,2008-02-26,2025-11-20 17:32:35,ytower
G01-0823,台式傳統麻糬,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-0823,null,食材,黑芝麻,3,公克,2008-02-26,2025-11-20 17:32:35,ytower
G01-0823,台式傳統麻糬,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-0823,null,食材,C.無糖花生粉,,適量,2008-02-26,2025-11-20 17:32:35,ytower
H01-347,椰香涼糕,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-347,null,食材,A.鮮奶,300,公克,2006-01-01,2025-11-20 17:32:36,ytower
H01-347,椰香涼糕,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-347,null,食材,動物性鮮奶油,100,公克,2006-01-01,2025-11-20 17:32:36,ytower
H01-347,椰香涼糕,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-347,null,食材,細砂糖,50,公克,2006-01-01,2025-11-20 17:32:36,ytower
H01-347,椰香涼糕,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-347,null,食材,洋菜粉,4,公克,2006-01-01,2025-11-20 17:32:36,ytower
H01-347,椰香涼糕,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-347,null,食材,果凍粉,3,公克,2006-01-01,2025-11-20 17:32:36,ytower
H01-347,椰香涼糕,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-347,null,食材,B.麥芽糖,20,公克,2006-01-01,2025-11-20 17:32:36,ytower
H01-347,椰香涼糕,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-347,null,食材,C.蛋白,70,公克(約2個),2006-01-01,2025-11-20 17:32:36,ytower
H01-347,椰香涼糕,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-347,null,食材,細砂糖,20,公克,2006-01-01,2025-11-20 17:32:36,ytower
H01-347,椰香涼糕,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-347,null,食材,檸檬汁,10,公克,2006-01-01,2025-11-20 17:32:36,ytower
H01-347,椰香涼糕,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-347,null,食材,D.椰子粉,,適量,2006-01-01,2025-11-20 17:32:36,ytower
E01-0173,層香豆皮,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=E01-0173,null,食材,新鮮豆皮,3,片,2011-10-26,2025-11-20 17:32:38,ytower
E01-0173,層香豆皮,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=E01-0173,null,食材,九層塔葉絲,,少許,2011-10-26,2025-11-20 17:32:38,ytower
E01-0173,層香豆皮,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=E01-0173,null,調味料,細砂糖,1/2,小匙,2011-10-26,2025-11-20 17:32:38,ytower
E01-0173,層香豆皮,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=E01-0173,null,調味料,醬油,1/4,小匙,2011-10-26,2025-11-20 17:32:38,ytower
E01-0173,層香豆皮,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=E01-0173,null,調味料,香油,1/2,小匙,2011-10-26,2025-11-20 17:32:38,ytower
F02-149,腐乳炒高麗菜,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-149,null,食材,高麗菜,300,公克,2006-01-01,2025-11-20 17:32:38,ytower
F02-149,腐乳炒高麗菜,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-149,null,食材,紅辣椒,1,支,2006-01-01,2025-11-20 17:32:38,ytower
F02-149,腐乳炒高麗菜,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-149,null,食材,蒜頭,1,大顆,2006-01-01,2025-11-20 17:32:38,ytower
F02-149,腐乳炒高麗菜,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-149,null,調味料,辣麻油腐乳,20,公克,2006-01-01,2025-11-20 17:32:38,ytower
F02-149,腐乳炒高麗菜,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-149,null,調味料,水,45,㏄,2006-01-01,2025-11-20 17:32:38,ytower
F02-149,腐乳炒高麗菜,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-149,null,調味料,糖,1/3,小匙,2006-01-01,2025-11-20 17:32:38,ytower
F02-149,腐乳炒高麗菜,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-149,null,調味料,酒,15,㏄,2006-01-01,2025-11-20 17:32:38,ytower
D01-0275,味噌豆腐湯,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=D01-0275,null,食材,板豆腐,1,塊,2009-01-07,2025-11-20 17:32:40,ytower
D01-0275,味噌豆腐湯,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=D01-0275,null,食材,味噌,40,公克,2009-01-07,2025-11-20 17:32:40,ytower
D01-0275,味噌豆腐湯,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=D01-0275,null,食材,蔥花,,少許,2009-01-07,2025-11-20 17:32:40,ytower
D01-0275,味噌豆腐湯,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=D01-0275,null,調味料,糖,,少許,2009-01-07,2025-11-20 17:32:40,ytower
D01-0275,味噌豆腐湯,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=D01-0275,null,調味料,米酒,,少許,2009-01-07,2025-11-20 17:32:40,ytower
D01-0275,味噌豆腐湯,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=D01-0275,null,調味料,香油,,少許,2009-01-07,2025-11-20 17:32:40,ytower
F01-0662,醃醬筍,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-0662,null,食材,麻竹筍,1500,公克,2008-01-21,2025-11-20 17:32:41,ytower
F01-0662,醃醬筍,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-0662,null,食材,豆粕,200,公克,2008-01-21,2025-11-20 17:32:41,ytower
F01-0662,醃醬筍,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-0662,null,食材,甘草,2,片,2008-01-21,2025-11-20 17:32:41,ytower
F01-0662,醃醬筍,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-0662,null,調味料,鹽,150,公克,2008-01-21,2025-11-20 17:32:41,ytower
F01-0662,醃醬筍,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-0662,null,調味料,糖,100,公克,2008-01-21,2025-11-20 17:32:41,ytower
F01-0662,醃醬筍,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-0662,null,調味料,米酒,1,大匙,2008-01-21,2025-11-20 17:32:41,ytower
H01-319,涼圓,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-319,null,食材,水,200,cc,2006-01-01,2025-11-20 17:32:42,ytower
H01-319,涼圓,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-319,null,食材,太白粉,35,公克,2006-01-01,2025-11-20 17:32:42,ytower
H01-319,涼圓,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-319,null,食材,糖粉,5,公克,2006-01-01,2025-11-20 17:32:42,ytower
H01-319,涼圓,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-319,null,食材,澄粉,15,公克,2006-01-01,2025-11-20 17:32:42,ytower
H01-319,涼圓,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-319,null,食材,水果餡,,適量,2006-01-01,2025-11-20 17:32:42,ytower
H01-358,大甲奶油酥餅,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-358,null,食材,"油皮：
冷水",60,公克,2006-01-01,2025-11-20 17:32:43,ytower
H01-358,大甲奶油酥餅,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-358,null,食材,中筋麵粉,307,公克,2006-01-01,2025-11-20 17:32:43,ytower
H01-358,大甲奶油酥餅,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-358,null,食材,沸水,155,公克,2006-01-01,2025-11-20 17:32:43,ytower
H01-358,大甲奶油酥餅,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-358,null,食材,"油酥：
奶油",85,公克,2006-01-01,2025-11-20 17:32:43,ytower
H01-358,大甲奶油酥餅,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-358,null,食材,低筋麵粉,180,公克,2006-01-01,2025-11-20 17:32:43,ytower
H01-358,大甲奶油酥餅,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-358,null,食材,"餡料：
水",15,公克,2006-01-01,2025-11-20 17:32:43,ytower
H01-358,大甲奶油酥餅,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-358,null,食材,奶油,30,公克,2006-01-01,2025-11-20 17:32:43,ytower
H01-358,大甲奶油酥餅,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-358,null,食材,麥芽糖,42,公克,2006-01-01,2025-11-20 17:32:43,ytower
H01-358,大甲奶油酥餅,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-358,null,食材,熟麵粉,45,公克,2006-01-01,2025-11-20 17:32:43,ytower
H01-358,大甲奶油酥餅,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-358,null,食材,糖粉,130,公克,2006-01-01,2025-11-20 17:32:43,ytower
F04-0674,涼拌秋葵,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F04-0674,null,食材,秋葵,250,公克,2016-01-27,2025-11-20 17:32:44,ytower
F04-0674,涼拌秋葵,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F04-0674,null,食材,黃甜椒,1/3,顆,2016-01-27,2025-11-20 17:32:44,ytower
