recept_id,recipe_source,recept_type,ingredients,quantity,ins_timestamp,upd_timestamp,unit_name,unit_number
484489,icook,main ingredients,鹽,1/5小匙,2025-11-23 11:58:59,2025-11-23 11:58:59,小匙,0.2
484489,icook,main ingredients,黑胡椒粒,1/4小匙,2025-11-23 11:58:59,2025-11-23 11:58:59,小匙,0.25
476372,icook,main ingredients,黃豆芽,1包,2025-11-23 11:58:59,2025-11-23 11:58:59,包,1.0
476372,icook,main ingredients,紅蘿蔔絲,1跟,2025-11-23 11:58:59,2025-11-23 11:58:59,跟,1.0
476372,icook,main ingredients,煙燻豆包,2片,2025-11-23 11:58:59,2025-11-23 11:58:59,片,2.0
476372,icook,sauce,烤肉醬,1小匙,2025-11-23 11:58:59,2025-11-23 11:58:59,小匙,1.0
476372,icook,sauce,雞粉,1茶匙,2025-11-23 11:58:59,2025-11-23 11:58:59,茶匙,1.0
476372,icook,sauce,鹽,2茶匙,2025-11-23 11:58:59,2025-11-23 11:58:59,茶匙,2.0
484064,icook,main ingredients,高筋麵粉,240g,2025-11-23 11:58:59,2025-11-23 11:58:59,g,240.0
484064,icook,main ingredients,鹽,8g,2025-11-23 11:58:59,2025-11-23 11:58:59,g,8.0
484064,icook,main ingredients,糖,10g,2025-11-23 11:58:59,2025-11-23 11:58:59,g,10.0
484064,icook,main ingredients,速發乾酵母,3g,2025-11-23 11:58:59,2025-11-23 11:58:59,g,3.0
484064,icook,main ingredients,水,230g,2025-11-23 11:58:59,2025-11-23 11:58:59,g,230.0
484526,icook,main ingredients,土雞腿,1支,2025-11-23 11:58:59,2025-11-23 11:58:59,支,1.0
484526,icook,main ingredients,芥菜,1棵,2025-11-23 11:58:59,2025-11-23 11:58:59,棵,1.0
484526,icook,main ingredients,薑片,1片,2025-11-23 11:58:59,2025-11-23 11:58:59,片,1.0
484526,icook,main ingredients,蛤蜊,8粒,2025-11-23 11:58:59,2025-11-23 11:58:59,粒,8.0
484528,icook,main ingredients,番茄,2顆,2025-11-23 11:58:59,2025-11-23 11:58:59,顆,2.0
484528,icook,main ingredients,雞蛋,4顆,2025-11-23 11:58:59,2025-11-23 11:58:59,顆,4.0
484528,icook,main ingredients,亨氏番茄醬,3中匙,2025-11-23 11:58:59,2025-11-23 11:58:59,中匙,3.0
484528,icook,main ingredients,麥當勞糖醋醬,1盒,2025-11-23 11:58:59,2025-11-23 11:58:59,盒,1.0
484530,icook,main ingredients,冷凍菠菜,400g,2025-11-23 11:58:59,2025-11-23 11:58:59,g,400.0
484530,icook,main ingredients,胡蘿蔔,80g,2025-11-23 11:58:59,2025-11-23 11:58:59,g,80.0
484530,icook,main ingredients,秀珍菇,80g,2025-11-23 11:58:59,2025-11-23 11:58:59,g,80.0
484530,icook,main ingredients,洋蔥,80g,2025-11-23 11:58:59,2025-11-23 11:58:59,g,80.0
484530,icook,main ingredients,蒜末,1大匙,2025-11-23 11:58:59,2025-11-23 11:58:59,大匙,1.0
484530,icook,main ingredients,韓式芝麻油,1大匙,2025-11-23 11:58:59,2025-11-23 11:58:59,大匙,1.0
484530,icook,main ingredients,熟白芝麻,1大匙,2025-11-23 11:58:59,2025-11-23 11:58:59,大匙,1.0
484530,icook,sauce,冬粉,3束/150g,2025-11-23 11:58:59,2025-11-23 11:58:59,g,150.0
484530,icook,sauce,食用油,2大匙,2025-11-23 11:58:59,2025-11-23 11:58:59,大匙,2.0
484530,icook,sauce,醬油,2大匙,2025-11-23 11:58:59,2025-11-23 11:58:59,大匙,2.0
484530,icook,sauce,老抽,1大匙,2025-11-23 11:58:59,2025-11-23 11:58:59,大匙,1.0
484531,icook,main ingredients,福山萵苣,4顆/400g,2025-11-23 11:58:59,2025-11-23 11:58:59,g,400.0
484531,icook,main ingredients,白蘿蔔,200g,2025-11-23 11:58:59,2025-11-23 11:58:59,g,200.0
484531,icook,main ingredients,火腿肉,150g,2025-11-23 11:58:59,2025-11-23 11:58:59,g,150.0
484531,icook,main ingredients,洋蔥,半顆/140g,2025-11-23 11:58:59,2025-11-23 11:58:59,g,140.0
484531,icook,main ingredients,小黃瓜,1條/140g,2025-11-23 11:58:59,2025-11-23 11:58:59,g,140.0
484531,icook,main ingredients,胡蘿蔔,80g,2025-11-23 11:58:59,2025-11-23 11:58:59,g,80.0
484531,icook,main ingredients,小番茄,10顆,2025-11-23 11:58:59,2025-11-23 11:58:59,顆,10.0
484531,icook,main ingredients,水煮蛋,2顆,2025-11-23 11:58:59,2025-11-23 11:58:59,顆,2.0
484531,icook,sauce,橄欖油,40g,2025-11-23 11:58:59,2025-11-23 11:58:59,g,40.0
484531,icook,sauce,紅酒醋,30g,2025-11-23 11:58:59,2025-11-23 11:58:59,g,30.0
484531,icook,sauce,砂糖,20g,2025-11-23 11:58:59,2025-11-23 11:58:59,g,20.0
484531,icook,sauce,蒜末,20g,2025-11-23 11:58:59,2025-11-23 11:58:59,g,20.0
484531,icook,sauce,食鹽,6g,2025-11-23 11:58:59,2025-11-23 11:58:59,g,6.0
484531,icook,sauce,黑胡椒粉,3g,2025-11-23 11:58:59,2025-11-23 11:58:59,g,3.0
484531,icook,sauce,味精,2g,2025-11-23 11:58:59,2025-11-23 11:58:59,g,2.0
484531,icook,sauce,義式綜合香料,少許,2025-11-23 11:58:59,2025-11-23 11:58:59,少許,1.0
484488,icook,main ingredients,豬里肌肉片(薄),12片(200g),2025-11-23 11:58:59,2025-11-23 11:58:59,片,12.0
484488,icook,main ingredients,筊白筍,4支(250g),2025-11-23 11:58:59,2025-11-23 11:58:59,支,4.0
484488,icook,main ingredients,紅蘿蔔,1/4條,2025-11-23 11:58:59,2025-11-23 11:58:59,條,0.25
484488,icook,main ingredients,青蔥,1根,2025-11-23 11:58:59,2025-11-23 11:58:59,根,1.0
484488,icook,main ingredients,蒜頭,2瓣,2025-11-23 11:58:59,2025-11-23 11:58:59,瓣,2.0
484488,icook,main ingredients,辣椒(可略),1條,2025-11-23 11:58:59,2025-11-23 11:58:59,條,1.0
484488,icook,main ingredients,食用油,1大匙,2025-11-23 11:58:59,2025-11-23 11:58:59,大匙,1.0
484488,icook,main ingredients,香油,1茶匙,2025-11-23 11:58:59,2025-11-23 11:58:59,茶匙,1.0
484488,icook,sauce,十全120天完熟烏醋,1茶匙,2025-11-23 11:58:59,2025-11-23 11:58:59,茶匙,1.0
484488,icook,sauce,醬油,1大匙,2025-11-23 11:58:59,2025-11-23 11:58:59,大匙,1.0
484488,icook,sauce,素蠔油,1大匙,2025-11-23 11:58:59,2025-11-23 11:58:59,大匙,1.0
484488,icook,sauce,糖,1/4茶匙,2025-11-23 11:58:59,2025-11-23 11:58:59,茶匙,0.25
484488,icook,sauce,水,6大匙,2025-11-23 11:58:59,2025-11-23 11:58:59,大匙,6.0
484344,icook,main ingredients,過貓,1把,2025-11-23 11:58:59,2025-11-23 11:58:59,把,1.0
484344,icook,main ingredients,香菇,5朵,2025-11-23 11:58:59,2025-11-23 11:58:59,朵,5.0
484344,icook,main ingredients,小卷,2隻,2025-11-23 11:58:59,2025-11-23 11:58:59,隻,2.0
484344,icook,main ingredients,飲用水,適量,2025-11-23 11:58:59,2025-11-23 11:58:59,適量,1.0
484344,icook,main ingredients,蒜頭油,適量,2025-11-23 11:58:59,2025-11-23 11:58:59,適量,1.0
484344,icook,main ingredients,鮮味炒手,適量,2025-11-23 11:58:59,2025-11-23 11:58:59,適量,1.0
484344,icook,main ingredients,蠔油,3大匙,2025-11-23 11:58:59,2025-11-23 11:58:59,大匙,3.0
484532,icook,main ingredients,高麗菜,1/4顆,2025-11-23 11:58:59,2025-11-23 11:58:59,顆,0.25
484532,icook,main ingredients,南瓜,150-200克,2025-11-23 11:58:59,2025-11-23 11:58:59,g,175.0
484532,icook,main ingredients,櫛瓜,1條,2025-11-23 11:58:59,2025-11-23 11:58:59,條,1.0
484532,icook,main ingredients,鮮香菇,4-6朵,2025-11-23 11:58:59,2025-11-23 11:58:59,朵,5.0
484532,icook,main ingredients,花椰菜,200克,2025-11-23 11:58:59,2025-11-23 11:58:59,g,200.0
484532,icook,main ingredients,豬梅花肉片,100-200克,2025-11-23 11:58:59,2025-11-23 11:58:59,g,150.0
484532,icook,main ingredients,米酒,1湯匙,2025-11-23 11:58:59,2025-11-23 11:58:59,湯匙,1.0
484532,icook,sauce,醬油,1湯匙,2025-11-23 11:58:59,2025-11-23 11:58:59,湯匙,1.0
484532,icook,sauce,烏醋,1.5湯匙,2025-11-23 11:58:59,2025-11-23 11:58:59,湯匙,1.5
484532,icook,sauce,糖,1小匙,2025-11-23 11:58:59,2025-11-23 11:58:59,小匙,1.0
484532,icook,sauce,香油,1小匙,2025-11-23 11:58:59,2025-11-23 11:58:59,小匙,1.0
484532,icook,sauce,蔥花,1湯匙,2025-11-23 11:58:59,2025-11-23 11:58:59,湯匙,1.0
484532,icook,sauce,辣椒,適量（可略）,2025-11-23 11:58:59,2025-11-23 11:58:59,適量（可略）,1.0
484532,icook,sauce,白開水,0.5-1湯匙,2025-11-23 11:58:59,2025-11-23 11:58:59,湯匙,0.75
484536,icook,sauce,植物油,40克,2025-11-23 11:58:59,2025-11-23 11:58:59,g,40.0
484536,icook,sauce,牛奶,130克,2025-11-23 11:58:59,2025-11-23 11:58:59,g,130.0
484536,icook,sauce,蛋黃,6顆,2025-11-23 11:58:59,2025-11-23 11:58:59,顆,6.0
484536,icook,sauce,低筋麵粉,80克,2025-11-23 11:58:59,2025-11-23 11:58:59,g,80.0
484536,icook,sauce,黑芝麻粉,40克,2025-11-23 11:58:59,2025-11-23 11:58:59,g,40.0
484537,icook,main ingredients,豬絞肉,1盒,2025-11-23 11:58:59,2025-11-23 11:58:59,盒,1.0
484537,icook,main ingredients,杏鮑菇,2根,2025-11-23 11:58:59,2025-11-23 11:58:59,根,2.0
484537,icook,main ingredients,香菇,3朵,2025-11-23 11:58:59,2025-11-23 11:58:59,朵,3.0
484537,icook,main ingredients,洋蔥,0.5顆,2025-11-23 11:58:59,2025-11-23 11:58:59,顆,0.5
484537,icook,main ingredients,蒜頭,數個,2025-11-23 11:58:59,2025-11-23 11:58:59,數個,3.0
484537,icook,main ingredients,蔥花,適量,2025-11-23 11:58:59,2025-11-23 11:58:59,適量,1.0
484537,icook,main ingredients,蠔油,適量,2025-11-23 11:58:59,2025-11-23 11:58:59,適量,1.0
484537,icook,main ingredients,薄鹽醬油,適量,2025-11-23 11:58:59,2025-11-23 11:58:59,適量,1.0
484537,icook,main ingredients,義美辣味拌醬,適量,2025-11-23 11:58:59,2025-11-23 11:58:59,適量,1.0
484537,icook,main ingredients,義美朝天椒醬,適量,2025-11-23 11:58:59,2025-11-23 11:58:59,適量,1.0
484537,icook,main ingredients,味霖,適量,2025-11-23 11:58:59,2025-11-23 11:58:59,適量,1.0
484537,icook,main ingredients,白胡椒粉,適量,2025-11-23 11:58:59,2025-11-23 11:58:59,適量,1.0
484537,icook,main ingredients,鹽巴,少許,2025-11-23 11:58:59,2025-11-23 11:58:59,少許,1.0
484537,icook,main ingredients,水,適量,2025-11-23 11:58:59,2025-11-23 11:58:59,適量,1.0
484510,icook,main ingredients,杏鮑菇,1條,2025-11-23 11:58:59,2025-11-23 11:58:59,條,1.0
484510,icook,main ingredients,洋蔥,0.5顆,2025-11-23 11:58:59,2025-11-23 11:58:59,顆,0.5
484510,icook,main ingredients,雞蛋,1顆,2025-11-23 11:58:59,2025-11-23 11:58:59,顆,1.0
484510,icook,main ingredients,橄欖油,適量,2025-11-23 11:58:59,2025-11-23 11:58:59,適量,1.0
484510,icook,main ingredients,胡椒鹽,適量,2025-11-23 11:58:59,2025-11-23 11:58:59,適量,1.0
484510,icook,main ingredients,地瓜粉,適量,2025-11-23 11:58:59,2025-11-23 11:58:59,適量,1.0
484456,icook,main ingredients,冷凍蝦仁,350克,2025-11-23 11:58:59,2025-11-23 11:58:59,g,350.0
484456,icook,main ingredients,鹽,5克,2025-11-23 11:58:59,2025-11-23 11:58:59,g,5.0
484456,icook,main ingredients,白胡椒粉,2克,2025-11-23 11:58:59,2025-11-23 11:58:59,g,2.0
484456,icook,main ingredients,料理米酒,10克,2025-11-23 11:58:59,2025-11-23 11:58:59,g,10.0
484456,icook,main ingredients,片栗粉或太白粉(醃蝦),5克,2025-11-23 11:58:59,2025-11-23 11:58:59,g,5.0
484456,icook,main ingredients,橄欖油(炒蝦仁),1大匙,2025-11-23 11:58:59,2025-11-23 11:58:59,大匙,1.0
484456,icook,sauce,大蔥白段,100克,2025-11-23 11:58:59,2025-11-23 11:58:59,g,100.0
484456,icook,sauce,大蒜片,10克,2025-11-23 11:58:59,2025-11-23 11:58:59,g,10.0
484456,icook,sauce,薑末,15克,2025-11-23 11:58:59,2025-11-23 11:58:59,g,15.0
484456,icook,sauce,花椒粒,10粒,2025-11-23 11:58:59,2025-11-23 11:58:59,粒,10.0
484456,icook,sauce,去籽乾辣椒段,10克,2025-11-23 11:58:59,2025-11-23 11:58:59,g,10.0
484456,icook,sauce,帶皮熟腰果,100克,2025-11-23 11:58:59,2025-11-23 11:58:59,g,100.0
484456,icook,sauce,橄欖油(炒料),1大匙,2025-11-23 11:58:59,2025-11-23 11:58:59,大匙,1.0
484498,icook,main ingredients,土豆,1個,2025-11-23 11:58:59,2025-11-23 11:58:59,個,1.0
484498,icook,main ingredients,青椒,1個,2025-11-23 11:58:59,2025-11-23 11:58:59,個,1.0
484498,icook,main ingredients,蒜末,20克,2025-11-23 11:58:59,2025-11-23 11:58:59,g,20.0
484498,icook,main ingredients,小米辣朝天椒,2,2025-11-23 11:58:59,2025-11-23 11:58:59,顆,2.0
484498,icook,main ingredients,花椒粒,一小把,2025-11-23 11:58:59,2025-11-23 11:58:59,小把,1.0
484498,icook,main ingredients,食用油,2大匙,2025-11-23 11:58:59,2025-11-23 11:58:59,大匙,2.0
484498,icook,main ingredients,白醋,1大匙,2025-11-23 11:58:59,2025-11-23 11:58:59,大匙,1.0
484498,icook,sauce,醬油,2大匙,2025-11-23 11:58:59,2025-11-23 11:58:59,大匙,2.0
484498,icook,sauce,老抽,1大匙,2025-11-23 11:58:59,2025-11-23 11:58:59,大匙,1.0
484498,icook,sauce,醋,3大匙,2025-11-23 11:58:59,2025-11-23 11:58:59,大匙,3.0
484498,icook,sauce,鹽,1茶匙,2025-11-23 11:58:59,2025-11-23 11:58:59,茶匙,1.0
484498,icook,sauce,白糖,1茶匙,2025-11-23 11:58:59,2025-11-23 11:58:59,茶匙,1.0
484498,icook,sauce,鰹魚粉,1小匙,2025-11-23 11:58:59,2025-11-23 11:58:59,小匙,1.0
483700,icook,main ingredients,高筋麵粉,555克,2025-11-23 11:58:59,2025-11-23 11:58:59,g,555.0
483700,icook,main ingredients,水,164克,2025-11-23 11:58:59,2025-11-23 11:58:59,g,164.0
483700,icook,main ingredients,牛奶,164克,2025-11-23 11:58:59,2025-11-23 11:58:59,g,164.0
483700,icook,main ingredients,天然酵種,100克,2025-11-23 11:58:59,2025-11-23 11:58:59,g,100.0
483700,icook,main ingredients,白糖,66克,2025-11-23 11:58:59,2025-11-23 11:58:59,g,66.0
483700,icook,main ingredients,鹽,12克,2025-11-23 11:58:59,2025-11-23 11:58:59,g,12.0
483700,icook,main ingredients,面團用牛油,57克,2025-11-23 11:58:59,2025-11-23 11:58:59,g,57.0
483700,icook,main ingredients,折叠用牛油,340克,2025-11-23 11:58:59,2025-11-23 11:58:59,g,340.0
484452,icook,main ingredients,奇香肉骨茶包,1包,2025-11-23 11:58:59,2025-11-23 11:58:59,包,1.0
484452,icook,main ingredients,排骨,500克,2025-11-23 11:58:59,2025-11-23 11:58:59,g,500.0
484452,icook,main ingredients,白蘿蔔,半條,2025-11-23 11:58:59,2025-11-23 11:58:59,條,0.5
484452,icook,main ingredients,洋蔥,半顆,2025-11-23 11:58:59,2025-11-23 11:58:59,顆,0.5
484452,icook,main ingredients,鴻喜菇,1包,2025-11-23 11:58:59,2025-11-23 11:58:59,包,1.0
484452,icook,main ingredients,蒜頭,10顆,2025-11-23 11:58:59,2025-11-23 11:58:59,顆,10.0
484452,icook,main ingredients,水,1500CC,2025-11-23 11:58:59,2025-11-23 11:58:59,cc,1500.0
484452,icook,sauce,白胡椒,少許,2025-11-23 11:58:59,2025-11-23 11:58:59,少許,1.0
484452,icook,sauce,醬油,1大匙,2025-11-23 11:58:59,2025-11-23 11:58:59,大匙,1.0
484452,icook,sauce,鹽巴,些許,2025-11-23 11:58:59,2025-11-23 11:58:59,些許,0.25
484518,icook,sauce,生豆包,4片,2025-11-23 11:58:59,2025-11-23 11:58:59,片,4.0
