recept_id,recipe_source,recept_type,ingredients,quantity,ins_timestamp,upd_timestamp,unit_name,unit_number,Normalized_Weight_g
484380,icook,main ingredients,秋葵,200克,2025-11-26 21:02:50,2025-11-26 21:02:50,g,200.0,1.0
484380,icook,main ingredients,鹽麴,1大匙,2025-11-26 21:02:50,2025-11-26 21:02:50,大匙,1.0,15.0
484380,icook,main ingredients,橄欖油,1大匙,2025-11-26 21:02:50,2025-11-26 21:02:50,大匙,1.0,15.0
484380,icook,main ingredients,鹽,1小匙,2025-11-26 21:02:50,2025-11-26 21:02:50,小匙,1.0,5.0
484381,icook,main ingredients,低筋麵粉,50克,2025-11-26 21:02:50,2025-11-26 21:02:50,g,50.0,1.0
484381,icook,main ingredients,砂糖,20克,2025-11-26 21:02:50,2025-11-26 21:02:50,g,20.0,1.0
484381,icook,main ingredients,栗子南瓜,60克,2025-11-26 21:02:50,2025-11-26 21:02:50,g,60.0,1.0
484381,icook,main ingredients,無鹽奶油,30克,2025-11-26 21:02:50,2025-11-26 21:02:50,g,30.0,1.0
484379,icook,main ingredients,柞菜,適量,2025-11-26 21:02:50,2025-11-26 21:02:50,適量,1.0,1.0
484379,icook,main ingredients,火鍋肉片,適量,2025-11-26 21:02:50,2025-11-26 21:02:50,適量,1.0,1.0
484379,icook,main ingredients,黃麵,適量,2025-11-26 21:02:50,2025-11-26 21:02:50,適量,1.0,1.0
484379,icook,main ingredients,蔥頭油,適量,2025-11-26 21:02:50,2025-11-26 21:02:50,適量,1.0,1.0
484379,icook,sauce,雞湯罐頭,適量,2025-11-26 21:02:50,2025-11-26 21:02:50,適量,1.0,1.0
484379,icook,sauce,煮麵水,適量,2025-11-26 21:02:50,2025-11-26 21:02:50,適量,1.0,1.0
484379,icook,sauce,鹽,適量,2025-11-26 21:02:50,2025-11-26 21:02:50,適量,1.0,1.0
484379,icook,sauce,味精,適量,2025-11-26 21:02:50,2025-11-26 21:02:50,適量,1.0,1.0
