ingredients,ins_timestamp,upd_timestamp,status,t_ingredient_name,normalized_name
烏醋,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,烏醋,烏醋
白醋,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,白醋,白醋
高筋麵粉,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,高筋麵粉,麵粉
奶油,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,奶油,奶油
湯種,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,湯種,湯種
奶粉,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,奶粉,奶粉
糖,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,糖,糖
鹽,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,鹽,鹽
乾酵母,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,乾酵母,酵母
鮮奶油,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,鮮奶油,鮮奶油
水,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,水,水
水,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,水,水
高筋麵粉,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,高筋麵粉,麵粉
綠野農莊文昌雞,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,綠野農莊文昌雞,雞肉
白胡椒粒及洋蔥絲,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,白胡椒粒及洋蔥絲,"胡椒, 洋蔥"
娃娃菜及金針菇,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,娃娃菜及金針菇,"娃娃菜, 金針菇"
高湯或水,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,高湯或水,"高湯, 水"
鹽,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,鹽,鹽
地瓜泥,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,地瓜泥,地瓜
黑巧克力粉,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,黑巧克力粉,巧克力粉
雞蛋,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,雞蛋,雞蛋
牛奶或水,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,牛奶或水,"牛奶, 水"
零卡糖,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,零卡糖,糖
燕麥粉,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,燕麥粉,燕麥粉
南瓜,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,南瓜,南瓜
椰奶,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,椰奶,椰奶
奶粉,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,奶粉,奶粉
植物油,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,植物油,食用油
酵母,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,酵母,酵母
水,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,水,水
消化餅,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,消化餅,消化餅
奶油,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,奶油,奶油
伯爵茶粉,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,伯爵茶粉,茶粉
新東陽水煮鮪魚片罐頭,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,新東陽水煮鮪魚片罐頭,鮪魚
中筋麵粉,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,中筋麵粉,麵粉
小蘇打粉,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,小蘇打粉,小蘇打粉
泡打粉,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,泡打粉,泡打粉
沙拉油,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,沙拉油,食用油
鹽,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,鹽,鹽
雞蛋,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,雞蛋,雞蛋
豆漿,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,豆漿,豆漿
美乃滋,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,美乃滋,美乃滋
白芝麻,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,白芝麻,芝麻
蔥花,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,蔥花,蔥
辣油,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,辣油,食用油
豬里肌排,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,豬里肌排,豬肉
蘋果（切8等份）,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,蘋果,蘋果
甜豆（切2等份）,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,甜豆,豆
去皮南瓜（切大丁）,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,去皮南瓜,南瓜
橄欖油,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,橄欖油,橄欖油
無鹽奶油,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,無鹽奶油,奶油
清水,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,清水,水
鹽,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,鹽,鹽
蘋果醋,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,蘋果醋,醋
黑糖,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,黑糖,糖
雞胸肉,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,雞胸肉,雞肉
市售堅果醬,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,市售堅果醬,堅果醬
煙燻紅椒粉,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,煙燻紅椒粉,紅椒粉
鹽與現磨黑胡椒,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,鹽與現磨黑胡椒,"鹽, 胡椒"
橄欖油,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,橄欖油,橄欖油
白酒,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,白酒,酒
牙籤,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,牙籤,牙籤
紅、黃蘿蔔絲(裝飾用),2025-11-25 01:39:19,2025-11-25 01:39:19,pending,紅、黃蘿蔔絲,蘿蔔
蔓越莓乾,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,蔓越莓乾,蔓越莓
柳橙汁&皮,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,柳橙汁&皮,"柳橙汁, 柳橙皮"
蜂蜜,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,蜂蜜,蜂蜜
二號砂糖,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,二號砂糖,砂糖
鹽,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,鹽,鹽
水,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,水,水
白蝦,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,白蝦,蝦
初榨橄欖油,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,初榨橄欖油,食用油
蒜頭,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,蒜頭,蒜
乾辣椒,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,乾辣椒,辣椒
新鮮辣椒,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,新鮮辣椒,辣椒
或,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,或,或
辣油,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,辣油,食用油
啤酒,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,啤酒,啤酒
鹽,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,鹽,鹽
胡椒,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,胡椒,胡椒
香菜,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,香菜,香菜
法棍麵包,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,法棍麵包,麵包
鑄鐵鍋,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,鑄鐵鍋,鑄鐵鍋
或,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,或,或
砂鍋,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,砂鍋,砂鍋
花椰菜,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,花椰菜,花椰菜
胡蘿蔔,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,胡蘿蔔,紅蘿蔔
雞蛋,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,雞蛋,雞蛋
貢丸,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,貢丸,貢丸
意麵,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,意麵,意麵
蛤蠣,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,蛤蠣,蛤蠣
十全120天完熟烏醋,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,十全120天完熟烏醋,烏醋
牛肉片,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,牛肉片,牛肉
菠菜,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,菠菜,菠菜
豬絞肉,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,豬絞肉,豬肉
醬油,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,醬油,醬油
米酒,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,米酒,米酒
砂糖,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,砂糖,糖
十全120天完熟烏醋,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,十全120天完熟烏醋,烏醋
洋蔥,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,洋蔥,洋蔥
麵輪,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,麵輪,麵輪
筊白筍,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,筊白筍,筊白筍
肉絲,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,肉絲,肉
醬油,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,醬油,醬油
米酒,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,米酒,米酒
砂糖,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,砂糖,糖
十全120天完熟烏醋,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,十全120天完熟烏醋,烏醋
蒜頭,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,蒜頭,蒜
小蕃茄,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,小蕃茄,蕃茄
雞蛋,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,雞蛋,雞蛋
蕃茄醬,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,蕃茄醬,番茄醬
砂糖,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,砂糖,糖
十全180天完熟米醋,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,十全180天完熟米醋,米醋
蒜頭,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,蒜頭,蒜
雞腿肉,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,雞腿肉,雞肉
醬油,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,醬油,醬油
米酒,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,米酒,米酒
砂糖,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,砂糖,糖
十全120天完熟烏醋,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,十全120天完熟烏醋,烏醋
胡蘿蔔,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,胡蘿蔔,紅蘿蔔
蒜頭,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,蒜頭,蒜
洋蔥,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,洋蔥,洋蔥
豆腐,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,豆腐,豆腐
豬肉片,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,豬肉片,豬肉
十全180天完熟米醋,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,十全180天完熟米醋,米醋
蒜頭,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,蒜頭,蒜
薑片,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,薑片,薑
醬油,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,醬油,醬油
米酒,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,米酒,米酒
砂糖,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,砂糖,糖
十全180天完熟米醋,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,十全180天完熟米醋,米醋
豬肉片,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,豬肉片,豬肉
豆皮,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,豆皮,豆皮
醬油,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,醬油,醬油
砂糖,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,砂糖,糖
蒜頭,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,蒜頭,蒜
薑片,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,薑片,薑
韭菜,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,韭菜,韭菜
玉米,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,玉米,玉米
排骨,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,排骨,豬肉
鹽巴,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,鹽巴,鹽
胡椒粉,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,胡椒粉,胡椒
洋蔥,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,洋蔥,洋蔥
鮮蝦漿(市售現成),2025-11-25 01:39:19,2025-11-25 01:39:19,pending,鮮蝦漿,蝦漿
豬梅花肉片,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,豬梅花肉片,豬肉
白芝麻粒,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,白芝麻粒,芝麻
醬油,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,醬油,醬油
味醂,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,味醂,味醂
水,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,水,水
蒜泥,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,蒜泥,蒜
絞肉,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,絞肉,豬肉
洋蔥,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,洋蔥,洋蔥
咖哩塊,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,咖哩塊,咖哩
咖哩粉,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,咖哩粉,咖哩粉
黑胡椒粒,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,黑胡椒粒,胡椒粒
糖,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,糖,糖
胡椒粉,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,胡椒粉,胡椒
水,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,水,水
低筋麵粉,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,低筋麵粉,麵粉
福山萵苣,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,福山萵苣,萵苣
溪和魩魚XO醬,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,溪和魩魚XO醬,XO醬
香油,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,香油,芝麻油
醬油膏,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,醬油膏,醬油膏
鹽,2025-11-25 01:39:19,2025-11-25 01:39:19,pending,鹽,鹽
