ingredients,ins_timestamp,upd_timestamp,status,t_ingredient_name,normalized_name
冬瓜,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,冬瓜,冬瓜
薑絲,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,薑絲,薑
米酒,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,米酒,米酒
橄欖油,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,橄欖油,橄欖油
味醂,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,味醂,味醂
香菇素蠔油,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,香菇素蠔油,蠔油
糖,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,糖,糖
水,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,水,水
辣油,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,辣油,食用油
醬油,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,醬油,醬油
十全180天完熟米醋,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,十全180天完熟米醋,米醋
大陸妹,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,大陸妹,大陸妹
紅蔥酥,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,紅蔥酥,紅蔥酥
鹽巴,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,鹽巴,鹽
杏鮑菇（大）,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,杏鮑菇,杏鮑菇
鹽巴,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,鹽巴,鹽
白胡椒粉,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,白胡椒粉,白胡椒粉
油,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,油,食用油
好勁道家常麵條,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,好勁道家常麵條,麵條
蒜頭,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,蒜頭,蒜
五花肉,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,五花肉,豬肉
蔥,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,蔥,蔥
茄子,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,茄子,茄子
洋蔥,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,洋蔥,洋蔥
雞高湯,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,雞高湯,高湯
味噌,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,味噌,味噌
清酒,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,清酒,清酒
醬油,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,醬油,醬油
韓式辣椒醬,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,韓式辣椒醬,辣椒醬
薑泥,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,薑泥,薑
味醂,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,味醂,味醂
白芝麻,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,白芝麻,芝麻
麻油,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,麻油,芝麻油
辣椒絲,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,辣椒絲,辣椒
友好菇,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,友好菇,菇
金針菇,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,金針菇,金針菇
鮮香菇,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,鮮香菇,香菇
番茄,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,番茄,番茄
五香豆干,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,五香豆干,豆干
芹菜,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,芹菜,芹菜
辣椒,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,辣椒,辣椒
香菜,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,香菜,香菜
十全180天完熟米醋,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,十全180天完熟米醋,米醋
淡色醬油,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,淡色醬油,醬油
細砂糖,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,細砂糖,糖
味醂,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,味醂,味醂
香油,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,香油,芝麻油
雞腿排,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,雞腿排,雞肉
義式綜合香料,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,義式綜合香料,香料
蠔油,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,蠔油,蠔油
胡椒粉,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,胡椒粉,胡椒
味醂,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,味醂,味醂
米酒,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,米酒,米酒
麵粉,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,麵粉,麵粉
油,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,油,食用油
糖,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,糖,糖
肉,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,肉,肉
木耳蔬菜,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,木耳蔬菜,木耳
栗子南瓜,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,栗子南瓜,南瓜
牛奶,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,牛奶,牛奶
蛋,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,蛋,雞蛋
麵條,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,麵條,麵條
青醬,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,青醬,青醬
櫛瓜,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,櫛瓜,櫛瓜
洋蔥,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,洋蔥,洋蔥
雞肉,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,雞肉,雞肉
土雞肉塊,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,土雞肉塊,雞肉
金針剝皮辣椒罐頭,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,金針剝皮辣椒罐頭,剝皮辣椒
薑片,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,薑片,薑
蔥,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,蔥,蔥
枸杞,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,枸杞,枸杞
三層五花肉,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,三層五花肉,五花肉
蒜頭,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,蒜頭,蒜
米酒,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,米酒,米酒
醬油,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,醬油,醬油
紅冰糖,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,紅冰糖,冰糖
油,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,油,食用油
水,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,水,水
低筋麵粉,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,低筋麵粉,麵粉
玉米粉,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,玉米粉,玉米粉
在來米粉,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,在來米粉,在來米粉
奶油,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,奶油,奶油
砂糖,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,砂糖,糖
蔓越莓,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,蔓越莓,蔓越莓
豬肉絲,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,豬肉絲,豬肉
紅蘿蔔,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,紅蘿蔔,紅蘿蔔
木耳,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,木耳,木耳
金針菇,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,金針菇,金針菇
蕃茄,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,蕃茄,番茄
娃娃菜,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,娃娃菜,娃娃菜
嫩豆腐,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,嫩豆腐,豆腐
蔥白,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,蔥白,蔥
大蒜,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,大蒜,蒜
醬油,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,醬油,醬油
烏醋,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,烏醋,烏醋
白胡椒粉,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,白胡椒粉,白胡椒粉
雞粉,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,雞粉,雞粉
鹽巴,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,鹽巴,鹽
雞腿塊,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,雞腿塊,雞肉
牛奶,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,牛奶,牛奶
薑片,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,薑片,薑
A級秀包菇,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,A級秀包菇,菇
新鮮香菇,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,新鮮香菇,香菇
米酒,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,米酒,米酒
香料鹽,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,香料鹽,鹽
醬油,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,醬油,醬油
砂糖,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,砂糖,糖
鮮奶油,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,鮮奶油,鮮奶油
鮮奶,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,鮮奶,牛奶
砂糖,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,砂糖,糖
吉利丁片,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,吉利丁片,吉利丁
肉雞腿,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,肉雞腿,雞肉
薑片,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,薑片,薑
蒜頭,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,蒜頭,蒜
豬血糕,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,豬血糕,豬血糕
米：水,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,米：水,米
食用油,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,食用油,食用油
紅莧菜,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,紅莧菜,莧菜
蒜頭,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,蒜頭,蒜
食用油,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,食用油,食用油
鹽巴,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,鹽巴,鹽
大茂幼條瓜,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,大茂幼條瓜,幼條瓜
切塊雞腿,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,切塊雞腿,雞腿
胡椒粉或黑胡椒粉,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,胡椒粉或黑胡椒粉,胡椒粉
鹽巴,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,鹽巴,鹽
金目鱸魚排,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,金目鱸魚排,鱸魚
洋蔥,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,洋蔥,洋蔥
薑絲,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,薑絲,薑
米酒,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,米酒,米酒
十全120天完熟烏醋,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,十全120天完熟烏醋,烏醋
橄欖油,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,橄欖油,橄欖油
水,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,水,水
醬油露,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,醬油露,醬油
新鮮藍莓或冷凍,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,新鮮藍莓或冷凍,藍莓
糖,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,糖,糖
檸檬汁,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,檸檬汁,檸檬
草莓果醬,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,草莓果醬,草莓醬
白乳酪或優格,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,白乳酪或優格,乳酪
奇亞籽,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,奇亞籽,奇亞籽
牛肋條,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,牛肋條,牛肉
白蘿蔔,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,白蘿蔔,白蘿蔔
紅蘿蔔,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,紅蘿蔔,紅蘿蔔
洋蔥,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,洋蔥,洋蔥
番茄,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,番茄,番茄
薑,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,薑,薑
滷包,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,滷包,滷包
米酒,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,米酒,米酒
醬油,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,醬油,醬油
辣豆瓣醬,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,辣豆瓣醬,豆瓣醬
五木海鮮拉麵,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,五木海鮮拉麵,拉麵
調味油,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,調味油,食用油
調味粉,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,調味粉,調味粉
蛋,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,蛋,雞蛋
嫰豆腐,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,嫰豆腐,豆腐
蒜,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,蒜,蒜
蔥花,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,蔥花,蔥
火鍋豬肉片,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,火鍋豬肉片,豬肉
鹽,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,鹽,鹽
味醂,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,味醂,味醂
醬油,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,醬油,醬油
糖包,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,糖包,糖
味精,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,味精,味精
米酒,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,米酒,米酒
白飯,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,白飯,米飯
蜜綠豆,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,蜜綠豆,綠豆
水,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,水,水
蘿蔓生菜,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,蘿蔓生菜,蘿蔓
彩椒,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,彩椒,彩椒
藍莓,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,藍莓,藍莓
即食雞胸肉,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,即食雞胸肉,雞肉
紫洋蔥,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,紫洋蔥,洋蔥
十全120天完熟烏醋,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,十全120天完熟烏醋,烏醋
醬油,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,醬油,醬油
橄欖油,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,橄欖油,橄欖油
日式胡麻醬,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,日式胡麻醬,胡麻醬
糖,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,糖,糖
高筋麵粉,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,高筋麵粉,麵粉
低筋麵粉,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,低筋麵粉,麵粉
白細砂糖,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,白細砂糖,糖
鹽,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,鹽,鹽
水,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,水,水
橄欖油,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,橄欖油,橄欖油
乾酵母,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,乾酵母,酵母
牛奶,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,牛奶,牛奶
無糖優格,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,無糖優格,優格
白細砂糖,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,白細砂糖,糖
雞蛋,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,雞蛋,雞蛋
美乃滋,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,美乃滋,美乃滋
低筋麵粉,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,低筋麵粉,麵粉
泡打粉,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,泡打粉,泡打粉
南瓜絲,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,南瓜絲,南瓜
蜜紅豆,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,蜜紅豆,紅豆
高筋麵粉,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,高筋麵粉,麵粉
低筋麵粉,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,低筋麵粉,麵粉
白細砂糖,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,白細砂糖,糖
鹽,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,鹽,鹽
水,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,水,水
檸檬汁,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,檸檬汁,檸檬
乾酵母,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,乾酵母,酵母
五花肉、三層肉,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,五花肉、三層肉,五花肉
食用油,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,食用油,食用油
醬油,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,醬油,醬油
二砂糖或白砂糖,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,二砂糖或白砂糖,砂糖
麥芽糖,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,麥芽糖,麥芽糖
白胡椒粉,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,白胡椒粉,白胡椒粉
花椒粉,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,花椒粉,花椒粉
五香粉,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,五香粉,五香粉
米酒,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,米酒,米酒
米紙,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,米紙,米紙
蛋,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,蛋,雞蛋
鮪魚,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,鮪魚,鮪魚
起司絲,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,起司絲,起司
木耳,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,木耳,木耳
紅棗,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,紅棗,紅棗
枸杞,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,枸杞,枸杞
花枝,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,花枝,花枝
木耳,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,木耳,木耳
玉米筍,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,玉米筍,玉米筍
紅蘿蔔,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,紅蘿蔔,紅蘿蔔
帶皮五花肉,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,帶皮五花肉,五花肉
山東大白菜,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,山東大白菜,大白菜
紅蘿蔔絲,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,紅蘿蔔絲,紅蘿蔔
辣椒,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,辣椒,辣椒
蒜片,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,蒜片,蒜
鹽巴,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,鹽巴,鹽
砂糖,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,砂糖,糖
米酒,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,米酒,米酒
醬油,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,醬油,醬油
香油,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,香油,芝麻油
烏醋,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,烏醋,烏醋
無糖豆漿,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,無糖豆漿,豆漿
十全180天完熟米醋,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,十全180天完熟米醋,米醋
油炸腐皮,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,油炸腐皮,腐皮
菜脯,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,菜脯,菜脯
香油,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,香油,芝麻油
蔥,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,蔥,蔥
肉鬆,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,肉鬆,肉鬆
胡椒鹽,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,胡椒鹽,鹽
十全 180 天完熟米醋,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,十全 180 天完熟米醋,米醋
鴻喜菇,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,鴻喜菇,鴻喜菇
雪白菇,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,雪白菇,菇
醬油,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,醬油,醬油
香油,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,香油,芝麻油
紅蘿蔔,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,紅蘿蔔,紅蘿蔔
香菜,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,香菜,香菜
美國米,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,美國米,米
臘腸（肝腸）,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,臘腸,臘腸
青江菜,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,青江菜,青江菜
鹽,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,鹽,鹽
老薑,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,老薑,薑
老薑切片,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,老薑切片,薑
雞,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,雞,雞肉
鹽巴,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,鹽巴,鹽
米酒,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,米酒,米酒
水,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,水,水
米血糕,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,米血糕,米血糕
水（打薑汁的）,2025-11-26 14:08:51,2025-11-26 14:08:51,pending,水,水
