recept_id,recipe_name,author,good,recipe_url,browsing_num,people,cooking_time,recept_type,ingredients,quantity,unit,recipe_source,recipe_upload_date,crawl_datetime
484672,湯水篇｜羊肚菌栗子響螺頭豬骨湯,蝸煮,,https://icook.tw/recipes/484672,64瀏覽,"4
人份","時間

120
分鐘",main ingredients,豬𦟌肉,202 g,,icook,2025-11-26,2025-11-27 01:01:29.287111
484672,湯水篇｜羊肚菌栗子響螺頭豬骨湯,蝸煮,,https://icook.tw/recipes/484672,64瀏覽,"4
人份","時間

120
分鐘",main ingredients,乾無花果,3 粒,,icook,2025-11-26,2025-11-27 01:01:29.287111
484672,湯水篇｜羊肚菌栗子響螺頭豬骨湯,蝸煮,,https://icook.tw/recipes/484672,64瀏覽,"4
人份","時間

120
分鐘",main ingredients,薑片,2 片,,icook,2025-11-26,2025-11-27 01:01:29.287111
484672,湯水篇｜羊肚菌栗子響螺頭豬骨湯,蝸煮,,https://icook.tw/recipes/484672,64瀏覽,"4
人份","時間

120
分鐘",main ingredients,清水連浸羊肚菌水,3500 ml,,icook,2025-11-26,2025-11-27 01:01:29.287111
484614,韓式泡菜豬五花比薩,Haiping Lee,2,https://icook.tw/recipes/484614,143瀏覽,"2
人份","時間

60
分鐘",sauce,溫水,37.5g,,icook,2025-11-26,2025-11-27 01:01:29.684236
484614,韓式泡菜豬五花比薩,Haiping Lee,2,https://icook.tw/recipes/484614,143瀏覽,"2
人份","時間

60
分鐘",sauce,乾酵母,10g,,icook,2025-11-26,2025-11-27 01:01:29.684236
484614,韓式泡菜豬五花比薩,Haiping Lee,2,https://icook.tw/recipes/484614,143瀏覽,"2
人份","時間

60
分鐘",sauce,高筋麵粉,250g,,icook,2025-11-26,2025-11-27 01:01:29.684236
484614,韓式泡菜豬五花比薩,Haiping Lee,2,https://icook.tw/recipes/484614,143瀏覽,"2
人份","時間

60
分鐘",sauce,冷水,100g,,icook,2025-11-26,2025-11-27 01:01:29.684236
484614,韓式泡菜豬五花比薩,Haiping Lee,2,https://icook.tw/recipes/484614,143瀏覽,"2
人份","時間

60
分鐘",sauce,鹽,3 g,,icook,2025-11-26,2025-11-27 01:01:29.684236
484614,韓式泡菜豬五花比薩,Haiping Lee,2,https://icook.tw/recipes/484614,143瀏覽,"2
人份","時間

60
分鐘",sauce,橄欖油,22.5g,,icook,2025-11-26,2025-11-27 01:01:29.684236
484614,韓式泡菜豬五花比薩,Haiping Lee,2,https://icook.tw/recipes/484614,143瀏覽,"2
人份","時間

60
分鐘",sauce,細砂糖,10g,,icook,2025-11-26,2025-11-27 01:01:29.684236
482240,濃湯麵包盅【麥典實作工坊麵包專用粉】,麥典實作工坊,3,https://icook.tw/recipes/482240,109瀏覽,,,main ingredients,麥典實作工坊麵包專用粉,500g,,icook,2025-11-26,2025-11-27 01:01:30.103517
482240,濃湯麵包盅【麥典實作工坊麵包專用粉】,麥典實作工坊,3,https://icook.tw/recipes/482240,109瀏覽,,,main ingredients,即發乾酵母,5g,,icook,2025-11-26,2025-11-27 01:01:30.103517
482240,濃湯麵包盅【麥典實作工坊麵包專用粉】,麥典實作工坊,3,https://icook.tw/recipes/482240,109瀏覽,,,main ingredients,鹽,10g,,icook,2025-11-26,2025-11-27 01:01:30.103517
482240,濃湯麵包盅【麥典實作工坊麵包專用粉】,麥典實作工坊,3,https://icook.tw/recipes/482240,109瀏覽,,,main ingredients,砂糖,15g,,icook,2025-11-26,2025-11-27 01:01:30.103517
482240,濃湯麵包盅【麥典實作工坊麵包專用粉】,麥典實作工坊,3,https://icook.tw/recipes/482240,109瀏覽,,,main ingredients,水,360g,,icook,2025-11-26,2025-11-27 01:01:30.103517
482240,濃湯麵包盅【麥典實作工坊麵包專用粉】,麥典實作工坊,3,https://icook.tw/recipes/482240,109瀏覽,,,main ingredients,奶油,10g,,icook,2025-11-26,2025-11-27 01:01:30.103517
484692,蘋果🍎優格薯泥～,准香媽咪,,https://icook.tw/recipes/484692,79瀏覽,"2
人份","時間

30
分鐘",main ingredients,馬鈴薯,一顆,,icook,2025-11-26,2025-11-27 01:01:30.567140
484692,蘋果🍎優格薯泥～,准香媽咪,,https://icook.tw/recipes/484692,79瀏覽,"2
人份","時間

30
分鐘",main ingredients,華盛頓宇宙脆™蘋果,一顆,,icook,2025-11-26,2025-11-27 01:01:30.567140
484692,蘋果🍎優格薯泥～,准香媽咪,,https://icook.tw/recipes/484692,79瀏覽,"2
人份","時間

30
分鐘",main ingredients,無鹽奶油,30克,,icook,2025-11-26,2025-11-27 01:01:30.567140
484692,蘋果🍎優格薯泥～,准香媽咪,,https://icook.tw/recipes/484692,79瀏覽,"2
人份","時間

30
分鐘",main ingredients,起司絲,30克,,icook,2025-11-26,2025-11-27 01:01:30.567140
484692,蘋果🍎優格薯泥～,准香媽咪,,https://icook.tw/recipes/484692,79瀏覽,"2
人份","時間

30
分鐘",main ingredients,鹽巴,5克,,icook,2025-11-26,2025-11-27 01:01:30.567140
484692,蘋果🍎優格薯泥～,准香媽咪,,https://icook.tw/recipes/484692,79瀏覽,"2
人份","時間

30
分鐘",main ingredients,堅果,2小匙,,icook,2025-11-26,2025-11-27 01:01:30.567140
484692,蘋果🍎優格薯泥～,准香媽咪,,https://icook.tw/recipes/484692,79瀏覽,"2
人份","時間

30
分鐘",main ingredients,玉米脆餅,6片,,icook,2025-11-26,2025-11-27 01:01:30.567140
484686,新手食譜-燴鮮蚵,茉茉,,https://icook.tw/recipes/484686,56瀏覽,,,main ingredients,蚵仔,1,,icook,2025-11-26,2025-11-27 01:01:30.806669
484686,新手食譜-燴鮮蚵,茉茉,,https://icook.tw/recipes/484686,56瀏覽,,,main ingredients,蔬菜,1,,icook,2025-11-26,2025-11-27 01:01:30.806669
484494,新手筆記-蔥肉餅,茉茉,,https://icook.tw/recipes/484494,59瀏覽,,,main ingredients,絞肉,1,,icook,2025-11-26,2025-11-27 01:01:31.190416
484494,新手筆記-蔥肉餅,茉茉,,https://icook.tw/recipes/484494,59瀏覽,,,main ingredients,蔥,1,,icook,2025-11-26,2025-11-27 01:01:31.190416
484494,新手筆記-蔥肉餅,茉茉,,https://icook.tw/recipes/484494,59瀏覽,,,main ingredients,米紙,1,,icook,2025-11-26,2025-11-27 01:01:31.190416
484615,奶油南瓜濃湯,玫,2,https://icook.tw/recipes/484615,110瀏覽,"3
人份","時間

60
分鐘",main ingredients,南瓜,580克,,icook,2025-11-26,2025-11-27 01:01:31.556730
484615,奶油南瓜濃湯,玫,2,https://icook.tw/recipes/484615,110瀏覽,"3
人份","時間

60
分鐘",main ingredients,奶油,20克,,icook,2025-11-26,2025-11-27 01:01:31.556730
484615,奶油南瓜濃湯,玫,2,https://icook.tw/recipes/484615,110瀏覽,"3
人份","時間

60
分鐘",main ingredients,洋蔥,1顆,,icook,2025-11-26,2025-11-27 01:01:31.556730
484615,奶油南瓜濃湯,玫,2,https://icook.tw/recipes/484615,110瀏覽,"3
人份","時間

60
分鐘",main ingredients,鹽,1大匙,,icook,2025-11-26,2025-11-27 01:01:31.556730
484615,奶油南瓜濃湯,玫,2,https://icook.tw/recipes/484615,110瀏覽,"3
人份","時間

60
分鐘",main ingredients,黑胡椒,1大匙,,icook,2025-11-26,2025-11-27 01:01:31.556730
484615,奶油南瓜濃湯,玫,2,https://icook.tw/recipes/484615,110瀏覽,"3
人份","時間

60
分鐘",main ingredients,雞湯,1200毫升,,icook,2025-11-26,2025-11-27 01:01:31.556730
484491,厚燒蔥花蛋,玫,1,https://icook.tw/recipes/484491,97瀏覽,"2
人份","時間

15
分鐘",main ingredients,雞蛋,3,,icook,2025-11-26,2025-11-27 01:01:31.879963
484491,厚燒蔥花蛋,玫,1,https://icook.tw/recipes/484491,97瀏覽,"2
人份","時間

15
分鐘",main ingredients,蔥花,2大匙,,icook,2025-11-26,2025-11-27 01:01:31.879963
484491,厚燒蔥花蛋,玫,1,https://icook.tw/recipes/484491,97瀏覽,"2
人份","時間

15
分鐘",main ingredients,鹽,適量,,icook,2025-11-26,2025-11-27 01:01:31.879963
484491,厚燒蔥花蛋,玫,1,https://icook.tw/recipes/484491,97瀏覽,"2
人份","時間

15
分鐘",main ingredients,味醂,1大匙,,icook,2025-11-26,2025-11-27 01:01:31.879963
484491,厚燒蔥花蛋,玫,1,https://icook.tw/recipes/484491,97瀏覽,"2
人份","時間

15
分鐘",main ingredients,油,1大匙,,icook,2025-11-26,2025-11-27 01:01:31.879963
484491,厚燒蔥花蛋,玫,1,https://icook.tw/recipes/484491,97瀏覽,"2
人份","時間

15
分鐘",main ingredients,胡椒粉,1小匙,,icook,2025-11-26,2025-11-27 01:01:31.879963
484695,蘋果烘蛋,喵喵,,https://icook.tw/recipes/484695,71瀏覽,"2
人份","時間

20
分鐘",main ingredients,華盛頓加拉蘋果,0.5顆,,icook,2025-11-26,2025-11-27 01:01:32.123126
484695,蘋果烘蛋,喵喵,,https://icook.tw/recipes/484695,71瀏覽,"2
人份","時間

20
分鐘",main ingredients,雞蛋,3顆,,icook,2025-11-26,2025-11-27 01:01:32.123126
484695,蘋果烘蛋,喵喵,,https://icook.tw/recipes/484695,71瀏覽,"2
人份","時間

20
分鐘",main ingredients,毛豆仁,5-10顆,,icook,2025-11-26,2025-11-27 01:01:32.123126
484695,蘋果烘蛋,喵喵,,https://icook.tw/recipes/484695,71瀏覽,"2
人份","時間

20
分鐘",sauce,鹽,適量,,icook,2025-11-26,2025-11-27 01:01:32.123126
484695,蘋果烘蛋,喵喵,,https://icook.tw/recipes/484695,71瀏覽,"2
人份","時間

20
分鐘",sauce,米酒,適量,,icook,2025-11-26,2025-11-27 01:01:32.123126
484695,蘋果烘蛋,喵喵,,https://icook.tw/recipes/484695,71瀏覽,"2
人份","時間

20
分鐘",sauce,胡椒粉,適量,,icook,2025-11-26,2025-11-27 01:01:32.123126
484496,大頭菜排骨湯,燕子的料理時光,3,https://icook.tw/recipes/484496,223瀏覽,"4
人份","時間

30
分鐘",main ingredients,大頭菜,1顆,,icook,2025-11-26,2025-11-27 01:10:19.171214
484496,大頭菜排骨湯,燕子的料理時光,3,https://icook.tw/recipes/484496,223瀏覽,"4
人份","時間

30
分鐘",main ingredients,豬支骨,300公克,,icook,2025-11-26,2025-11-27 01:10:19.171214
484496,大頭菜排骨湯,燕子的料理時光,3,https://icook.tw/recipes/484496,223瀏覽,"4
人份","時間

30
分鐘",main ingredients,薑片,2片,,icook,2025-11-26,2025-11-27 01:10:19.171214
484496,大頭菜排骨湯,燕子的料理時光,3,https://icook.tw/recipes/484496,223瀏覽,"4
人份","時間

30
分鐘",main ingredients,香菜,隨意,,icook,2025-11-26,2025-11-27 01:10:19.171214
484496,大頭菜排骨湯,燕子的料理時光,3,https://icook.tw/recipes/484496,223瀏覽,"4
人份","時間

30
分鐘",main ingredients,鹽,2茶匙,,icook,2025-11-26,2025-11-27 01:10:19.171214
484496,大頭菜排骨湯,燕子的料理時光,3,https://icook.tw/recipes/484496,223瀏覽,"4
人份","時間

30
分鐘",main ingredients,味精,1茶匙,,icook,2025-11-26,2025-11-27 01:10:19.171214
484675,蔥爆牛肉│烏醋料理,大胃米粒下廚趣,2,https://icook.tw/recipes/484675,188瀏覽,"2
人份","時間

15
分鐘",main ingredients,牛肉絲,200g,,icook,2025-11-26,2025-11-27 01:10:20.603326
484675,蔥爆牛肉│烏醋料理,大胃米粒下廚趣,2,https://icook.tw/recipes/484675,188瀏覽,"2
人份","時間

15
分鐘",main ingredients,蔥段,2根,,icook,2025-11-26,2025-11-27 01:10:20.603326
484675,蔥爆牛肉│烏醋料理,大胃米粒下廚趣,2,https://icook.tw/recipes/484675,188瀏覽,"2
人份","時間

15
分鐘",main ingredients,薑絲,適量,,icook,2025-11-26,2025-11-27 01:10:20.603326
484675,蔥爆牛肉│烏醋料理,大胃米粒下廚趣,2,https://icook.tw/recipes/484675,188瀏覽,"2
人份","時間

15
分鐘",main ingredients,蒜末,適量,,icook,2025-11-26,2025-11-27 01:10:20.603326
484675,蔥爆牛肉│烏醋料理,大胃米粒下廚趣,2,https://icook.tw/recipes/484675,188瀏覽,"2
人份","時間

15
分鐘",sauce,醬油膏,1大匙,,icook,2025-11-26,2025-11-27 01:10:20.603326
484675,蔥爆牛肉│烏醋料理,大胃米粒下廚趣,2,https://icook.tw/recipes/484675,188瀏覽,"2
人份","時間

15
分鐘",sauce,白胡椒粉,1大匙,,icook,2025-11-26,2025-11-27 01:10:20.603326
484675,蔥爆牛肉│烏醋料理,大胃米粒下廚趣,2,https://icook.tw/recipes/484675,188瀏覽,"2
人份","時間

15
分鐘",sauce,米酒,1大匙,,icook,2025-11-26,2025-11-27 01:10:20.603326
484675,蔥爆牛肉│烏醋料理,大胃米粒下廚趣,2,https://icook.tw/recipes/484675,188瀏覽,"2
人份","時間

15
分鐘",sauce,太白粉,1大匙,,icook,2025-11-26,2025-11-27 01:10:20.603326
484676,生炒花枝│白醋料理,大胃米粒下廚趣,2,https://icook.tw/recipes/484676,251瀏覽,"2
人份","時間

15
分鐘",main ingredients,花枝(或中卷),2尾,,icook,2025-11-26,2025-11-27 01:10:22.196594
484676,生炒花枝│白醋料理,大胃米粒下廚趣,2,https://icook.tw/recipes/484676,251瀏覽,"2
人份","時間

15
分鐘",main ingredients,洋蔥絲,半顆,,icook,2025-11-26,2025-11-27 01:10:22.196594
484676,生炒花枝│白醋料理,大胃米粒下廚趣,2,https://icook.tw/recipes/484676,251瀏覽,"2
人份","時間

15
分鐘",main ingredients,紅蘿蔔絲,半根,,icook,2025-11-26,2025-11-27 01:10:22.196594
484676,生炒花枝│白醋料理,大胃米粒下廚趣,2,https://icook.tw/recipes/484676,251瀏覽,"2
人份","時間

15
分鐘",main ingredients,薑末,3~4片,,icook,2025-11-26,2025-11-27 01:10:22.196594
484676,生炒花枝│白醋料理,大胃米粒下廚趣,2,https://icook.tw/recipes/484676,251瀏覽,"2
人份","時間

15
分鐘",main ingredients,蒜末,3~4顆,,icook,2025-11-26,2025-11-27 01:10:22.196594
484676,生炒花枝│白醋料理,大胃米粒下廚趣,2,https://icook.tw/recipes/484676,251瀏覽,"2
人份","時間

15
分鐘",main ingredients,辣椒末,1根,,icook,2025-11-26,2025-11-27 01:10:22.196594
484676,生炒花枝│白醋料理,大胃米粒下廚趣,2,https://icook.tw/recipes/484676,251瀏覽,"2
人份","時間

15
分鐘",sauce,十全180天完熟米醋,2大匙,,icook,2025-11-26,2025-11-27 01:10:22.196594
484676,生炒花枝│白醋料理,大胃米粒下廚趣,2,https://icook.tw/recipes/484676,251瀏覽,"2
人份","時間

15
分鐘",sauce,砂糖,2大匙,,icook,2025-11-26,2025-11-27 01:10:22.196594
484676,生炒花枝│白醋料理,大胃米粒下廚趣,2,https://icook.tw/recipes/484676,251瀏覽,"2
人份","時間

15
分鐘",sauce,醬油,1大匙,,icook,2025-11-26,2025-11-27 01:10:22.196594
484676,生炒花枝│白醋料理,大胃米粒下廚趣,2,https://icook.tw/recipes/484676,251瀏覽,"2
人份","時間

15
分鐘",sauce,米酒,1大匙,,icook,2025-11-26,2025-11-27 01:10:22.196594
484676,生炒花枝│白醋料理,大胃米粒下廚趣,2,https://icook.tw/recipes/484676,251瀏覽,"2
人份","時間

15
分鐘",sauce,白胡椒粉,1小匙,,icook,2025-11-26,2025-11-27 01:10:22.196594
484676,生炒花枝│白醋料理,大胃米粒下廚趣,2,https://icook.tw/recipes/484676,251瀏覽,"2
人份","時間

15
分鐘",sauce,十全120天完熟烏醋,1小匙,,icook,2025-11-26,2025-11-27 01:10:22.196594
484677,醋凍佐蝦仁沙拉│白醋料理,大胃米粒下廚趣,2,https://icook.tw/recipes/484677,167瀏覽,"2
人份","時間

15
分鐘",main ingredients,蝦仁,10尾,,icook,2025-11-26,2025-11-27 01:10:23.056433
484677,醋凍佐蝦仁沙拉│白醋料理,大胃米粒下廚趣,2,https://icook.tw/recipes/484677,167瀏覽,"2
人份","時間

15
分鐘",main ingredients,小番茄(對半切),5顆,,icook,2025-11-26,2025-11-27 01:10:23.056433
484677,醋凍佐蝦仁沙拉│白醋料理,大胃米粒下廚趣,2,https://icook.tw/recipes/484677,167瀏覽,"2
人份","時間

15
分鐘",main ingredients,洋蔥絲,半顆,,icook,2025-11-26,2025-11-27 01:10:23.056433
484677,醋凍佐蝦仁沙拉│白醋料理,大胃米粒下廚趣,2,https://icook.tw/recipes/484677,167瀏覽,"2
人份","時間

15
分鐘",main ingredients,蔥花,適量,,icook,2025-11-26,2025-11-27 01:10:23.056433
484677,醋凍佐蝦仁沙拉│白醋料理,大胃米粒下廚趣,2,https://icook.tw/recipes/484677,167瀏覽,"2
人份","時間

15
分鐘",sauce,雞高湯,100ml,,icook,2025-11-26,2025-11-27 01:10:23.056433
