recept_id,recipe_source,recept_type,ingredients,quantity,ins_timestamp,upd_timestamp,unit_name,unit_number,Normalized_Weight_g
484571,icook,main ingredients,絞肉,約100-200克,2025-11-24 09:28:21,2025-11-24 09:28:21,g,150.0,1.0
484571,icook,main ingredients,蒜泥,適量,2025-11-24 09:28:21,2025-11-24 09:28:21,適量,1.0,1.0
484571,icook,main ingredients,薑泥,適量,2025-11-24 09:28:21,2025-11-24 09:28:21,適量,1.0,1.0
484571,icook,main ingredients,蔥花,適量,2025-11-24 09:28:21,2025-11-24 09:28:21,適量,1.0,1.0
484288,icook,main ingredients,大腸,750克,2025-11-24 09:28:21,2025-11-24 09:28:21,g,750.0,1.0
484288,icook,main ingredients,任何筋度麵粉,4大匙,2025-11-24 09:28:21,2025-11-24 09:28:21,大匙,4.0,15.0
484288,icook,main ingredients,塩,1大匙,2025-11-24 09:28:21,2025-11-24 09:28:21,大匙,1.0,15.0
484288,icook,main ingredients,米酒,1米杯,2025-11-24 09:28:21,2025-11-24 09:28:21,米杯,1.0,180.0
484288,icook,main ingredients,薑片,5片,2025-11-24 09:28:21,2025-11-24 09:28:21,片,5.0,3.0
484288,icook,sauce,醬油,1米杯,2025-11-24 09:28:21,2025-11-24 09:28:21,米杯,1.0,180.0
484288,icook,sauce,糖,2大匙,2025-11-24 09:28:21,2025-11-24 09:28:21,大匙,2.0,15.0
484288,icook,sauce,八角,4顆,2025-11-24 09:28:21,2025-11-24 09:28:21,顆,4.0,1.5
484288,icook,sauce,水,1500cc,2025-11-24 09:28:21,2025-11-24 09:28:21,cc,1500.0,1.0
484493,icook,main ingredients,華盛頓富士蘋果,1/2顆,2025-11-24 09:28:21,2025-11-24 09:28:21,顆,0.5,200.0
484493,icook,main ingredients,豬中里肌肉,280克,2025-11-24 09:28:21,2025-11-24 09:28:21,g,280.0,1.0
484493,icook,main ingredients,老薑,20克,2025-11-24 09:28:21,2025-11-24 09:28:21,g,20.0,1.0
484493,icook,main ingredients,枸杞,12顆,2025-11-24 09:28:21,2025-11-24 09:28:21,顆,12.0,1.0
484493,icook,main ingredients,黑麻油,1/2大匙,2025-11-24 09:28:21,2025-11-24 09:28:21,大匙,0.5,15.0
484493,icook,main ingredients,米酒,100CC,2025-11-24 09:28:21,2025-11-24 09:28:21,cc,100.0,1.0
484493,icook,main ingredients,水,200CC,2025-11-24 09:28:21,2025-11-24 09:28:21,cc,200.0,1.0
484493,icook,main ingredients,蠔油,1小匙,2025-11-24 09:28:21,2025-11-24 09:28:21,小匙,1.0,5.0
484493,icook,sauce,白胡椒粉,1/3小匙,2025-11-24 09:28:21,2025-11-24 09:28:21,小匙,0.33,5.0
484524,icook,main ingredients,雞蛋,2顆,2025-11-24 09:28:21,2025-11-24 09:28:21,顆,2.0,55.0
484524,icook,main ingredients,牛奶,30克,2025-11-24 09:28:21,2025-11-24 09:28:21,g,30.0,1.0
484524,icook,main ingredients,植物油,20克,2025-11-24 09:28:21,2025-11-24 09:28:21,g,20.0,1.0
484524,icook,main ingredients,低筋麵粉,35克,2025-11-24 09:28:21,2025-11-24 09:28:21,g,35.0,1.0
484524,icook,main ingredients,細砂糖,30克,2025-11-24 09:28:21,2025-11-24 09:28:21,g,30.0,1.0
484524,icook,main ingredients,美乃滋沙拉醬,2大匙,2025-11-24 09:28:21,2025-11-24 09:28:21,大匙,2.0,15.0
484524,icook,main ingredients,肉鬆,50克,2025-11-24 09:28:21,2025-11-24 09:28:21,g,50.0,1.0
484541,icook,main ingredients,板豆腐,1,2025-11-24 09:28:21,2025-11-24 09:28:21,盒,1.0,350.0
484541,icook,main ingredients,味島香鬆,1,2025-11-24 09:28:21,2025-11-24 09:28:21,包,1.0,1.5
484541,icook,main ingredients,白胡椒鹽,1,2025-11-24 09:28:21,2025-11-24 09:28:21,包,1.0,1.0
481607,icook,sauce,米粉,150克,2025-11-24 09:28:21,2025-11-24 09:28:21,g,150.0,1.0
481607,icook,sauce,乾香菇,3朵,2025-11-24 09:28:21,2025-11-24 09:28:21,朵,3.0,5.0
481607,icook,sauce,乾木耳,10克,2025-11-24 09:28:21,2025-11-24 09:28:21,g,10.0,1.0
481607,icook,sauce,乾蝦米,10克,2025-11-24 09:28:21,2025-11-24 09:28:21,g,10.0,1.0
481607,icook,sauce,紅蘿蔔,60克,2025-11-24 09:28:21,2025-11-24 09:28:21,g,60.0,1.0
481607,icook,sauce,高麗菜,160克,2025-11-24 09:28:21,2025-11-24 09:28:21,g,160.0,1.0
481607,icook,sauce,紅蔥頭,4瓣,2025-11-24 09:28:21,2025-11-24 09:28:21,瓣,4.0,10.0
481607,icook,sauce,五花肉,70克,2025-11-24 09:28:21,2025-11-24 09:28:21,g,70.0,1.0
481607,icook,sauce,植物油,2大匙,2025-11-24 09:28:21,2025-11-24 09:28:21,大匙,2.0,15.0
481607,icook,sauce,鹽,1小匙,2025-11-24 09:28:21,2025-11-24 09:28:21,小匙,1.0,5.0
481607,icook,sauce,醬油,2大匙,2025-11-24 09:28:21,2025-11-24 09:28:21,大匙,2.0,15.0
481607,icook,sauce,白胡椒粉,1小匙,2025-11-24 09:28:21,2025-11-24 09:28:21,小匙,1.0,5.0
484543,icook,main ingredients,蛋黃,60克,2025-11-24 09:28:21,2025-11-24 09:28:21,g,60.0,1.0
484543,icook,main ingredients,蛋白（約5顆蛋）,90克,2025-11-24 09:28:21,2025-11-24 09:28:21,g,90.0,1.0
484543,icook,main ingredients,砂糖,40克,2025-11-24 09:28:21,2025-11-24 09:28:21,g,40.0,1.0
484543,icook,main ingredients,低筋麵粉,60克,2025-11-24 09:28:21,2025-11-24 09:28:21,g,60.0,1.0
484543,icook,main ingredients,沙拉油,20克,2025-11-24 09:28:21,2025-11-24 09:28:21,g,20.0,1.0
484543,icook,main ingredients,牛奶,35克,2025-11-24 09:28:21,2025-11-24 09:28:21,g,35.0,1.0
484543,icook,sauce,動物性鮮奶油,100克,2025-11-24 09:28:21,2025-11-24 09:28:21,g,100.0,1.0
484543,icook,sauce,砂糖,10克,2025-11-24 09:28:21,2025-11-24 09:28:21,g,10.0,1.0
484544,icook,main ingredients,大頭菜,1顆,2025-11-24 09:28:21,2025-11-24 09:28:21,顆,1.0,400.0
484544,icook,main ingredients,華盛頓加拉蘋果,1顆,2025-11-24 09:28:21,2025-11-24 09:28:21,顆,1.0,180.0
484544,icook,main ingredients,十全180天完熟白醋,1匙,2025-11-24 09:28:21,2025-11-24 09:28:21,匙,1.0,15.0
484544,icook,main ingredients,砂糖,1匙,2025-11-24 09:28:21,2025-11-24 09:28:21,匙,1.0,15.0
484544,icook,main ingredients,鹽巴,1小把,2025-11-24 09:28:21,2025-11-24 09:28:21,小把,1.0,1.5
484544,icook,main ingredients,蒜頭,5瓣,2025-11-24 09:28:21,2025-11-24 09:28:21,瓣,5.0,5.0
484544,icook,main ingredients,紅辣椒,1根,2025-11-24 09:28:21,2025-11-24 09:28:21,根,1.0,8.0
484544,icook,main ingredients,薑,1小塊,2025-11-24 09:28:21,2025-11-24 09:28:21,小塊,1.0,1.5
484544,icook,main ingredients,麻油,1小匙,2025-11-24 09:28:21,2025-11-24 09:28:21,小匙,1.0,5.0
484542,icook,main ingredients,冷凍酥皮片,5-6片,2025-11-24 09:28:21,2025-11-24 09:28:21,片,5.5,30.0
484542,icook,main ingredients,華盛頓加拉蘋果,5小顆,2025-11-24 09:28:21,2025-11-24 09:28:21,小顆,5.0,120.0
484542,icook,main ingredients,白砂糖,適量,2025-11-24 09:28:21,2025-11-24 09:28:21,適量,1.0,1.0
484542,icook,main ingredients,蛋,適量,2025-11-24 09:28:21,2025-11-24 09:28:21,適量,1.0,1.0
484542,icook,main ingredients,無鹽奶油,45g,2025-11-24 09:28:21,2025-11-24 09:28:21,g,45.0,1.0
484542,icook,sauce,無調味綜合堅果,40g(1小把),2025-11-24 09:28:21,2025-11-24 09:28:21,g,40.0,1.0
484542,icook,sauce,蜂蜜,30g,2025-11-24 09:28:21,2025-11-24 09:28:21,g,30.0,1.0
484549,icook,main ingredients,Oreo,180g,2025-11-24 09:28:21,2025-11-24 09:28:21,g,180.0,1.0
484549,icook,main ingredients,牛奶,70g,2025-11-24 09:28:21,2025-11-24 09:28:21,g,70.0,1.0
484549,icook,main ingredients,cream,100g,2025-11-24 09:28:21,2025-11-24 09:28:21,g,100.0,1.0
484549,icook,main ingredients,cheese,100g,2025-11-24 09:28:21,2025-11-24 09:28:21,g,100.0,1.0
484549,icook,main ingredients,砂糖,20g,2025-11-24 09:28:21,2025-11-24 09:28:21,g,20.0,1.0
484549,icook,main ingredients,雲呢嗱油,少許,2025-11-24 09:28:21,2025-11-24 09:28:21,少許,1.0,0.5
484549,icook,main ingredients,天然色粉,少許,2025-11-24 09:28:21,2025-11-24 09:28:21,少許,1.0,0.5
484424,icook,main ingredients,蘿蔔絲,1/2條,2025-11-24 09:28:21,2025-11-24 09:28:21,條,0.5,1.0
484424,icook,main ingredients,紅蘿蔔絲,適量,2025-11-24 09:28:21,2025-11-24 09:28:21,適量,1.0,1.0
484424,icook,main ingredients,薑（絲）,5片,2025-11-24 09:28:21,2025-11-24 09:28:21,片,5.0,1.5
484424,icook,main ingredients,蛋,2顆,2025-11-24 09:28:21,2025-11-24 09:28:21,顆,2.0,55.0
484424,icook,main ingredients,香菜末,適量,2025-11-24 09:28:21,2025-11-24 09:28:21,適量,1.0,1.0
484424,icook,sauce,鹽,適量,2025-11-24 09:28:21,2025-11-24 09:28:21,適量,1.0,1.0
484424,icook,sauce,味素,適量,2025-11-24 09:28:21,2025-11-24 09:28:21,適量,1.0,1.0
484424,icook,sauce,香油,適量,2025-11-24 09:28:21,2025-11-24 09:28:21,適量,1.0,1.0
484424,icook,sauce,胡椒粉,隨意,2025-11-24 09:28:21,2025-11-24 09:28:21,隨意,0.25,0.0
