recept_id,recipe_source,recipe_name,recipe_url,author,people,recipe_upload_date,crawl_datetime,ins_timestamp,upd_timestamp
484552,icook,一鍋到底—清麵線,https://icook.tw/recipes/484552,Mizhen,4,2025-11-23,2025-11-24 01:00:15.603529,2025-11-24 09:28:10,2025-11-24 09:28:10
476604,icook,油潑辣子涼粉米紙,https://icook.tw/recipes/476604,Vivivya,2,2025-11-23,2025-11-24 01:00:16.602561,2025-11-24 09:28:10,2025-11-24 09:28:10
484553,icook,蘋果起酥派,https://icook.tw/recipes/484553,恆溫廚房✔,2,2025-11-23,2025-11-24 01:00:17.320849,2025-11-24 09:28:10,2025-11-24 09:28:10
484556,icook,一人蒸蛋 (簡易)~簡單隨手做,https://icook.tw/recipes/484556,簡單隨手做の筆記,1,2025-11-23,2025-11-24 01:00:17.648063,2025-11-24 09:28:10,2025-11-24 09:28:10
484557,icook,剁椒豆豉蒸鮭魚,https://icook.tw/recipes/484557,灶頭鑊尾,4,2025-11-23,2025-11-24 01:00:17.898868,2025-11-24 09:28:10,2025-11-24 09:28:10
484560,icook,空心菜炒牛肉,https://icook.tw/recipes/484560,Peihsuan Wu,3,2025-11-23,2025-11-24 01:00:18.252501,2025-11-24 09:28:10,2025-11-24 09:28:10
484558,icook,濃香蔬菜多羅宋湯/Vegan純素,https://icook.tw/recipes/484558,H.Cookie 純素手作廚房,3,2025-11-23,2025-11-24 01:00:18.557647,2025-11-24 09:28:10,2025-11-24 09:28:10
484562,icook,蔥油雞,https://icook.tw/recipes/484562,Peihsuan Wu,2,2025-11-23,2025-11-24 01:00:18.867310,2025-11-24 09:28:10,2025-11-24 09:28:10
484555,icook,杏桃玫瑰核桃歐包,https://icook.tw/recipes/484555,煮食小日子,3,2025-11-23,2025-11-24 01:00:19.379381,2025-11-24 09:28:10,2025-11-24 09:28:10
484563,icook,黃金豆腐炒洋蔥,https://icook.tw/recipes/484563,孟孟是懶人的懶人料理,1,2025-11-23,2025-11-24 01:00:19.639192,2025-11-24 09:28:10,2025-11-24 09:28:10
484550,icook,無尾熊造型果醬麵包,https://icook.tw/recipes/484550,Amy廚房,10,2025-11-23,2025-11-24 01:00:19.996297,2025-11-24 09:28:10,2025-11-24 09:28:10
477772,icook,希臘優格巴斯克蛋糕,https://icook.tw/recipes/477772,Emma,4,2025-11-23,2025-11-24 01:00:20.235511,2025-11-24 09:28:10,2025-11-24 09:28:10
484568,icook,蘋果西打漸層咖啡,https://icook.tw/recipes/484568,陳雅倫,1,2025-11-23,2025-11-24 01:00:20.622127,2025-11-24 09:28:10,2025-11-24 09:28:10
484569,icook,迷你版 - 芋頭餅 (免油炸),https://icook.tw/recipes/484569,廖尹嬋,4,2025-11-23,2025-11-24 01:00:20.955920,2025-11-24 09:28:10,2025-11-24 09:28:10
484571,icook,青椒鑲肉,https://icook.tw/recipes/484571,安德飯,1,2025-11-23,2025-11-24 01:00:21.242609,2025-11-24 09:28:10,2025-11-24 09:28:10
484288,icook,滷大腸＆蚵仔麵線🍜,https://icook.tw/recipes/484288,銘麒媽媽,10,2025-11-23,2025-11-24 01:00:24.711395,2025-11-24 09:28:10,2025-11-24 09:28:10
484493,icook,蘋果麻油里肌,https://icook.tw/recipes/484493,Amy's Kitchen,1,2025-11-23,2025-11-24 01:00:24.942809,2025-11-24 09:28:10,2025-11-24 09:28:10
484524,icook,肉鬆小貝蛋糕,https://icook.tw/recipes/484524,林賦秋,4,2025-11-23,2025-11-24 01:00:25.144762,2025-11-24 09:28:10,2025-11-24 09:28:10
484541,icook,豆腐脆片,https://icook.tw/recipes/484541,Jane Lai,1,2025-11-23,2025-11-24 01:00:25.636901,2025-11-24 09:28:10,2025-11-24 09:28:10
481607,icook,炒米粉,https://icook.tw/recipes/481607,Iris玩轉廚房,3,2025-11-23,2025-11-24 01:00:25.862582,2025-11-24 09:28:10,2025-11-24 09:28:10
484543,icook,鮮奶油杯子蛋糕,https://icook.tw/recipes/484543,周,1,2025-11-23,2025-11-24 01:00:26.351068,2025-11-24 09:28:10,2025-11-24 09:28:10
484544,icook,夏日小菜同樂會-果香醋漬大頭菜,https://icook.tw/recipes/484544,ching,10,2025-11-23,2025-11-24 01:00:26.858557,2025-11-24 09:28:10,2025-11-24 09:28:10
484542,icook,整顆蘋果酥,https://icook.tw/recipes/484542,熱愛甜點的女孩沛沛,5,2025-11-23,2025-11-24 01:00:27.187804,2025-11-24 09:28:10,2025-11-24 09:28:10
484549,icook,Oreo 忌廉芝士卷,https://icook.tw/recipes/484549,conlysister,6,2025-11-23,2025-11-24 01:00:27.872401,2025-11-24 09:28:10,2025-11-24 09:28:10
484424,icook,lanni 蘿蔔絲湯,https://icook.tw/recipes/484424,lanni幸福餐桌,1,2025-11-23,2025-11-24 01:27:34.804210,2025-11-24 09:28:10,2025-11-24 09:28:10
