ingredients,ins_timestamp,upd_timestamp,status,t_ingredient_name,normalized_name
芥蘭,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,芥蘭,芥蘭
蒜末,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,蒜末,蒜
沙茶醬,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,沙茶醬,沙茶醬
乾麵,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,乾麵,麵
醬油,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,醬油,醬油
烏醋,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,烏醋,烏醋
香油,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,香油,芝麻油
無鹽奶油,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,無鹽奶油,奶油
糖粉,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,糖粉,糖
全蛋液,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,全蛋液,雞蛋
黑巧克力,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,黑巧克力,巧克力
低筋麵粉,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,低筋麵粉,麵粉
可可粉,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,可可粉,可可粉
泡打粉,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,泡打粉,泡打粉
義大利麵,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,義大利麵,義大利麵
康寶義大利麵醬,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,康寶義大利麵醬,義大利麵醬
培根,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,培根,培根
雞腿排,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,雞腿排,雞肉
香菇,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,香菇,香菇
洋蔥,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,洋蔥,洋蔥
白芝麻,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,白芝麻,芝麻
烤肉醬,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,烤肉醬,烤肉醬
醬油,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,醬油,醬油
味霖,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,味霖,味醂
康寶鮮味炒手,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,康寶鮮味炒手,調味料
白胡椒,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,白胡椒,白胡椒
醬油膏,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,醬油膏,醬油膏
百香果,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,百香果,百香果
秋葵,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,秋葵,秋葵
蜂蜜,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,蜂蜜,蜂蜜
橄欖油,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,橄欖油,橄欖油
麻辣鍋底,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,麻辣鍋底,鍋底
豆包,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,豆包,豆包
娃娃菜,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,娃娃菜,娃娃菜
金針菇,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,金針菇,金針菇
木耳,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,木耳,木耳
烏龍麵,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,烏龍麵,麵
牛奶,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,牛奶,牛奶
植物奶,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,植物奶,植物奶
牛蕃茄,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,牛蕃茄,番茄
杏鮑菇,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,杏鮑菇,杏鮑菇
花椰菜,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,花椰菜,花椰菜
豬肉片,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,豬肉片,豬肉
咖喱塊,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,咖喱塊,咖喱塊
黑糖塊,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,黑糖塊,黑糖
香水椰子,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,香水椰子,椰子
雞高湯,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,雞高湯,高湯
去骨雞腿肉,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,去骨雞腿肉,雞肉
薄薑片,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,薄薑片,薑
蒜頭,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,蒜頭,蒜
香茅粉,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,香茅粉,香茅粉
米酒,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,米酒,米酒
魚露,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,魚露,魚露
鹽,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,鹽,鹽
香菜,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,香菜,香菜
高麗菜,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,高麗菜,高麗菜
牛肉片,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,牛肉片,牛肉
鯛魚,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,鯛魚,鯛魚
雞蛋,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,雞蛋,雞蛋
烹大師,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,烹大師,調味料
南瓜,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,南瓜,南瓜
香料鹽（牛肉用和魚用的不同）,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,香料鹽,鹽
鹽巴,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,鹽巴,鹽
乾杯燒肉醬,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,乾杯燒肉醬,燒肉醬
福山萵苣(大陸妹),2025-11-26 14:01:58,2025-11-26 14:01:58,pending,福山萵苣,萵苣
白蘿蔔,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,白蘿蔔,白蘿蔔
櫛瓜,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,櫛瓜,櫛瓜
小黃瓜,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,小黃瓜,小黃瓜
牛番茄,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,牛番茄,番茄
胡蘿蔔,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,胡蘿蔔,紅蘿蔔
冬粉,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,冬粉,冬粉
高麗菜(甘藍),2025-11-26 14:01:58,2025-11-26 14:01:58,pending,高麗菜,高麗菜
紫洋蔥,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,紫洋蔥,洋蔥
紅辣椒,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,紅辣椒,辣椒
香菜,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,香菜,香菜
蒜頭,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,蒜頭,蒜
檸檬汁,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,檸檬汁,檸檬
魚露,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,魚露,魚露
白醋,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,白醋,白醋
砂糖,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,砂糖,糖
味精,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,味精,味精
食鹽,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,食鹽,鹽
香菇,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,香菇,香菇
蝦仁,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,蝦仁,蝦
蛋,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,蛋,雞蛋
烹大師,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,烹大師,調味料
豆油伯醬油,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,豆油伯醬油,醬油
香料鹽,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,香料鹽,鹽
茄子,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,茄子,茄子
蒜頭,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,蒜頭,蒜
紅辣椒,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,紅辣椒,辣椒
香菜,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,香菜,香菜
香油,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,香油,芝麻油
烏醋,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,烏醋,烏醋
蠔油,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,蠔油,蠔油
醬油,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,醬油,醬油
砂糖,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,砂糖,糖
味精,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,味精,味精
白芝麻,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,白芝麻,芝麻
蝦頭,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,蝦頭,蝦頭
蝦滑,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,蝦滑,蝦滑
蘿蔔,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,蘿蔔,蘿蔔
蘿蔔葉,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,蘿蔔葉,蘿蔔葉
香菇,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,香菇,香菇
切塊雞腿,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,切塊雞腿,雞腿
新鮮香菇,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,新鮮香菇,香菇
鹽巴,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,鹽巴,鹽
胡椒粉,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,胡椒粉,胡椒
豆乾,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,豆乾,豆乾
肉絲,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,肉絲,肉
醬油,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,醬油,醬油
鹽巴,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,鹽巴,鹽
蒜頭,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,蒜頭,蒜
醬油,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,醬油,醬油
醬油膏,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,醬油膏,醬油膏
米酒,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,米酒,米酒
香油,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,香油,芝麻油
胡椒粉,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,胡椒粉,胡椒
肉絲,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,肉絲,肉
豆乾,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,豆乾,豆乾
小白菜,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,小白菜,小白菜
紅蘿蔔絲,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,紅蘿蔔絲,紅蘿蔔
鹽,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,鹽,鹽
雞粉,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,雞粉,雞粉
蠔油,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,蠔油,蠔油
菠菜,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,菠菜,菠菜
蒜,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,蒜,蒜
橄欖油,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,橄欖油,橄欖油
鹽,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,鹽,鹽
米酒,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,米酒,米酒
豆皮,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,豆皮,豆皮
肉,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,肉,肉
全聯四季豆,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,全聯四季豆,四季豆
蒜蒜屋,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,蒜蒜屋,蒜
胡椒粉,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,胡椒粉,胡椒
鹽巴,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,鹽巴,鹽
鮮味炒手,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,鮮味炒手,鮮味炒手
柞菜,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,柞菜,榨菜
火鍋肉片,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,火鍋肉片,肉片
黃麵,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,黃麵,麵
蔥頭油,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,蔥頭油,蔥油
雞湯罐頭,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,雞湯罐頭,雞湯
煮麵水,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,煮麵水,水
鹽,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,鹽,鹽
味精,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,味精,味精
秋葵,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,秋葵,秋葵
鹽麴,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,鹽麴,鹽麴
橄欖油,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,橄欖油,橄欖油
鹽,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,鹽,鹽
低筋麵粉,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,低筋麵粉,麵粉
砂糖,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,砂糖,糖
栗子南瓜,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,栗子南瓜,南瓜
無鹽奶油,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,無鹽奶油,奶油
牛奶,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,牛奶,牛奶
冷開水,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,冷開水,水
棕櫚糖或二砂,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,棕櫚糖或二砂,糖
鹽,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,鹽,鹽
即發酵母粉,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,即發酵母粉,酵母粉
無糖可可粉,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,無糖可可粉,可可粉
開心果仁,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,開心果仁,開心果
黑巧克力豆丁,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,黑巧克力豆丁,巧克力豆
高筋麵粉,2025-11-26 14:01:58,2025-11-26 14:01:58,pending,高筋麵粉,麵粉
