ingredients,ins_timestamp,upd_timestamp,status,t_ingredient_name,normalized_name
米血,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,米血,米血
高麗菜,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,高麗菜,高麗菜
凍豆腐,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,凍豆腐,豆腐
姜末,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,姜末,薑
黑麻油,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,黑麻油,食用油
義大利麵,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,義大利麵,義大利麵
牛胸肉,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,牛胸肉,牛肉
豆瓣醬,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,豆瓣醬,豆瓣醬
洋蔥,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,洋蔥,洋蔥
蘑菇,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,蘑菇,蘑菇
蒜,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,蒜,蒜
中筋麵粉,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,中筋麵粉,麵粉
鹽,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,鹽,鹽
奶油乳酪,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,奶油乳酪,奶油乳酪
黑胡椒,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,黑胡椒,黑胡椒
牛高湯或雞高湯,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,牛高湯或雞高湯,高湯
室溫雞蛋3顆,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,室溫雞蛋3顆,雞蛋
細砂糖,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,細砂糖,糖
香草精,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,香草精,香草精
低筋麵粉,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,低筋麵粉,麵粉
泡打粉（可省）,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,泡打粉,泡打粉
無鹽奶油,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,無鹽奶油,奶油
牛奶,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,牛奶,牛奶
融化無鹽奶油（刷模具用）,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,融化無鹽奶油,食用油
梅花肉,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,梅花肉,豬肉
洋蔥,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,洋蔥,洋蔥
紅蘿蔔,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,紅蘿蔔,紅蘿蔔
馬鈴薯,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,馬鈴薯,馬鈴薯
咖哩塊,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,咖哩塊,咖哩
水,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,水,水
廣達香瓜仔肉,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,廣達香瓜仔肉,瓜仔肉
雞蛋,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,雞蛋,雞蛋
雞蛋豆腐,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,雞蛋豆腐,豆腐
蒜頭切末,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,蒜頭切末,蒜頭
洋蔥切絲,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,洋蔥切絲,洋蔥
蔥花,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,蔥花,蔥
紅蘿蔔切碎,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,紅蘿蔔切碎,紅蘿蔔
牛奶,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,牛奶,牛奶
奶油,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,奶油,奶油
蟹肉棒,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,蟹肉棒,蟹肉棒
高湯或水,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,高湯或水,水
太白粉水,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,太白粉水,太白粉
糖,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,糖,糖
比目魚切片,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,比目魚切片,比目魚
蒜頭,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,蒜頭,蒜
奶油,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,奶油,奶油
味琳,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,味琳,味醂
香料鹽,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,香料鹽,鹽
高筋麵粉,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,高筋麵粉,麵粉
細砂糖,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,細砂糖,糖
鹽,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,鹽,鹽
奶粉,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,奶粉,奶粉
土雞蛋,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,土雞蛋,雞蛋
牛奶,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,牛奶,牛奶
無鹽奶油,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,無鹽奶油,奶油
速發酵母,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,速發酵母,酵母
水,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,水,水
蝦仁,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,蝦仁,蝦
中卷,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,中卷,中卷
魚露,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,魚露,魚露
蒜末,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,蒜末,蒜
辣椒,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,辣椒,辣椒
紫洋蔥,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,紫洋蔥,洋蔥
白色洋蔥,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,白色洋蔥,洋蔥
小黃瓜,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,小黃瓜,小黃瓜
味醂,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,味醂,味醂
檸檬汁,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,檸檬汁,檸檬
糖,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,糖,糖
牛番茄,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,牛番茄,番茄
白菜,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,白菜,白菜
薑絲,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,薑絲,薑
鹽,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,鹽,鹽
米酒,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,米酒,米酒
辣椒,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,辣椒,辣椒
油,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,油,食用油
石斑魚,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,石斑魚,石斑魚
鹽,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,鹽,鹽
油,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,油,食用油
花椰菜,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,花椰菜,花椰菜
蒜末,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,蒜末,蒜
鹽,2025-11-26 12:53:09,2025-11-26 12:53:09,pending,鹽,鹽
