recept_id,recipe_name,author,good,recipe_url,browsing_num,people,cooking_time,recept_type,ingredients,quantity,unit,recipe_upload_date,crawl_datetime
402366,鮮蝦高麗菜福袋【年菜食譜】,李錦記,343,https://icook.tw/recipes/402366,3.4萬瀏覽,"4
人份","時間

30
分鐘",main ingredients,高麗菜葉 (整片),8 片,,2022-01-25,2025-10-23 06:49:35.698972
402366,鮮蝦高麗菜福袋【年菜食譜】,李錦記,343,https://icook.tw/recipes/402366,3.4萬瀏覽,"4
人份","時間

30
分鐘",main ingredients,鮮蝦,150 克,,2022-01-25,2025-10-23 06:49:35.698972
402366,鮮蝦高麗菜福袋【年菜食譜】,李錦記,343,https://icook.tw/recipes/402366,3.4萬瀏覽,"4
人份","時間

30
分鐘",main ingredients,豬絞肉,150 克,,2022-01-25,2025-10-23 06:49:35.698972
402366,鮮蝦高麗菜福袋【年菜食譜】,李錦記,343,https://icook.tw/recipes/402366,3.4萬瀏覽,"4
人份","時間

30
分鐘",main ingredients,荸薺,40 克,,2022-01-25,2025-10-23 06:49:35.698972
402366,鮮蝦高麗菜福袋【年菜食譜】,李錦記,343,https://icook.tw/recipes/402366,3.4萬瀏覽,"4
人份","時間

30
分鐘",main ingredients,水蓮,6 根,,2022-01-25,2025-10-23 06:49:35.698972
402366,鮮蝦高麗菜福袋【年菜食譜】,李錦記,343,https://icook.tw/recipes/402366,3.4萬瀏覽,"4
人份","時間

30
分鐘",sauce,李錦記舊庄特級蠔油,1 小匙 (t),,2022-01-25,2025-10-23 06:49:35.698972
402366,鮮蝦高麗菜福袋【年菜食譜】,李錦記,343,https://icook.tw/recipes/402366,3.4萬瀏覽,"4
人份","時間

30
分鐘",sauce,李錦記 XO 醬 (沾醬用),1 大匙 (T),,2022-01-25,2025-10-23 06:49:35.698972
402366,鮮蝦高麗菜福袋【年菜食譜】,李錦記,343,https://icook.tw/recipes/402366,3.4萬瀏覽,"4
人份","時間

30
分鐘",sauce,高湯,100 毫升,,2022-01-25,2025-10-23 06:49:35.698972
402366,鮮蝦高麗菜福袋【年菜食譜】,李錦記,343,https://icook.tw/recipes/402366,3.4萬瀏覽,"4
人份","時間

30
分鐘",sauce,白胡椒粉,少許,,2022-01-25,2025-10-23 06:49:35.698972
402389,水餃皮變身韭菜盒子,安的廚房手帳,72,https://icook.tw/recipes/402389,1.7萬瀏覽,"4
人份","時間

30
分鐘",main ingredients,水餃皮,22片,,2022-01-25,2025-10-23 06:49:49.094460
402389,水餃皮變身韭菜盒子,安的廚房手帳,72,https://icook.tw/recipes/402389,1.7萬瀏覽,"4
人份","時間

30
分鐘",sauce,絞肉,130g,,2022-01-25,2025-10-23 06:49:49.094460
402389,水餃皮變身韭菜盒子,安的廚房手帳,72,https://icook.tw/recipes/402389,1.7萬瀏覽,"4
人份","時間

30
分鐘",sauce,韭菜,70g,,2022-01-25,2025-10-23 06:49:49.094460
402389,水餃皮變身韭菜盒子,安的廚房手帳,72,https://icook.tw/recipes/402389,1.7萬瀏覽,"4
人份","時間

30
分鐘",sauce,冬粉,半把,,2022-01-25,2025-10-23 06:49:49.094460
