recept_id,recipe_name,author,good,recipe_url,browsing_num,people,cooking_time,recept_type,ingredients,quantity,unit,recipe_upload_date,crawl_datetime
316304,不藏私-麵包機零失敗白吐司🍞,王妮兒,823,https://icook.tw/recipes/316304,6.3萬瀏覽,,,main ingredients,材料A（冷藏液種）,1,,2019-11-22,2025-10-23 19:12:03.632286
316304,不藏私-麵包機零失敗白吐司🍞,王妮兒,823,https://icook.tw/recipes/316304,6.3萬瀏覽,,,main ingredients,高筋麵粉,300克,,2019-11-22,2025-10-23 19:12:03.632286
316304,不藏私-麵包機零失敗白吐司🍞,王妮兒,823,https://icook.tw/recipes/316304,6.3萬瀏覽,,,main ingredients,一顆蛋+水,330克,,2019-11-22,2025-10-23 19:12:03.632286
316304,不藏私-麵包機零失敗白吐司🍞,王妮兒,823,https://icook.tw/recipes/316304,6.3萬瀏覽,,,main ingredients,白玫瑰速酵,5克,,2019-11-22,2025-10-23 19:12:03.632286
316304,不藏私-麵包機零失敗白吐司🍞,王妮兒,823,https://icook.tw/recipes/316304,6.3萬瀏覽,,,main ingredients,材料B,1,,2019-11-22,2025-10-23 19:12:03.632286
316304,不藏私-麵包機零失敗白吐司🍞,王妮兒,823,https://icook.tw/recipes/316304,6.3萬瀏覽,,,main ingredients,高筋麵粉,200克,,2019-11-22,2025-10-23 19:12:03.632286
316304,不藏私-麵包機零失敗白吐司🍞,王妮兒,823,https://icook.tw/recipes/316304,6.3萬瀏覽,,,main ingredients,砂糖,50克,,2019-11-22,2025-10-23 19:12:03.632286
316304,不藏私-麵包機零失敗白吐司🍞,王妮兒,823,https://icook.tw/recipes/316304,6.3萬瀏覽,,,main ingredients,鹽,5克,,2019-11-22,2025-10-23 19:12:03.632286
316304,不藏私-麵包機零失敗白吐司🍞,王妮兒,823,https://icook.tw/recipes/316304,6.3萬瀏覽,,,main ingredients,奶粉,20克,,2019-11-22,2025-10-23 19:12:03.632286
316304,不藏私-麵包機零失敗白吐司🍞,王妮兒,823,https://icook.tw/recipes/316304,6.3萬瀏覽,,,main ingredients,奶油,50克,,2019-11-22,2025-10-23 19:12:03.632286
