recept_id,recipe_name,author,good,recipe_url,browsing_num,people,cooking_time,recept_type,ingredients,quantity,unit,recipe_upload_date,crawl_datetime
238306,蜂蜜蔥燒豬肉豆腐捲~蜂蜜入菜鹹甜好滋味,小田太太の玩樂廚房,"5,227",https://icook.tw/recipes/238306,10.2萬瀏覽,"4
人份","時間

30
分鐘",main ingredients,雞蛋豆腐,1盒,,2018-01-30,2025-10-23 13:49:22.369041
238306,蜂蜜蔥燒豬肉豆腐捲~蜂蜜入菜鹹甜好滋味,小田太太の玩樂廚房,"5,227",https://icook.tw/recipes/238306,10.2萬瀏覽,"4
人份","時間

30
分鐘",main ingredients,五花豬肉片,1盒,,2018-01-30,2025-10-23 13:49:22.369041
238306,蜂蜜蔥燒豬肉豆腐捲~蜂蜜入菜鹹甜好滋味,小田太太の玩樂廚房,"5,227",https://icook.tw/recipes/238306,10.2萬瀏覽,"4
人份","時間

30
分鐘",main ingredients,白芝麻,適量,,2018-01-30,2025-10-23 13:49:22.369041
238306,蜂蜜蔥燒豬肉豆腐捲~蜂蜜入菜鹹甜好滋味,小田太太の玩樂廚房,"5,227",https://icook.tw/recipes/238306,10.2萬瀏覽,"4
人份","時間

30
分鐘",main ingredients,蔥花,適量,,2018-01-30,2025-10-23 13:49:22.369041
238306,蜂蜜蔥燒豬肉豆腐捲~蜂蜜入菜鹹甜好滋味,小田太太の玩樂廚房,"5,227",https://icook.tw/recipes/238306,10.2萬瀏覽,"4
人份","時間

30
分鐘",sauce,醬油,3大匙,,2018-01-30,2025-10-23 13:49:22.369041
238306,蜂蜜蔥燒豬肉豆腐捲~蜂蜜入菜鹹甜好滋味,小田太太の玩樂廚房,"5,227",https://icook.tw/recipes/238306,10.2萬瀏覽,"4
人份","時間

30
分鐘",sauce,米酒,3大匙,,2018-01-30,2025-10-23 13:49:22.369041
238306,蜂蜜蔥燒豬肉豆腐捲~蜂蜜入菜鹹甜好滋味,小田太太の玩樂廚房,"5,227",https://icook.tw/recipes/238306,10.2萬瀏覽,"4
人份","時間

30
分鐘",sauce,蜂蜜,1大匙,,2018-01-30,2025-10-23 13:49:22.369041
435333,黑嚕嚕皮蛋肉味增,Justina 賈斯汀娜,19,https://icook.tw/recipes/435333,"9,825瀏覽","2
人份","時間

30
分鐘",main ingredients,市售豬絞肉,一盒[半斤300g],,2023-03-25,2025-10-23 13:49:25.195402
435333,黑嚕嚕皮蛋肉味增,Justina 賈斯汀娜,19,https://icook.tw/recipes/435333,"9,825瀏覽","2
人份","時間

30
分鐘",main ingredients,鴨皮蛋切小丁,一顆,,2023-03-25,2025-10-23 13:49:25.195402
435333,黑嚕嚕皮蛋肉味增,Justina 賈斯汀娜,19,https://icook.tw/recipes/435333,"9,825瀏覽","2
人份","時間

30
分鐘",main ingredients,蔥花,30克,,2023-03-25,2025-10-23 13:49:25.195402
