recept_id,recipe_name,author,good,recipe_url,browsing_num,people,cooking_time,recept_type,ingredients,quantity,unit,recipe_upload_date,crawl_datetime
400213,電烤盤「迷你馴鹿炸熱狗」三種材料完成！！,Popo小日子,144,https://icook.tw/recipes/400213,1.9萬瀏覽,"3
人份","時間

15
分鐘",main ingredients,鬆餅粉,100g,,2021-12-23,2025-10-23 18:42:25.285822
400213,電烤盤「迷你馴鹿炸熱狗」三種材料完成！！,Popo小日子,144,https://icook.tw/recipes/400213,1.9萬瀏覽,"3
人份","時間

15
分鐘",main ingredients,水,40cc,,2021-12-23,2025-10-23 18:42:25.285822
400213,電烤盤「迷你馴鹿炸熱狗」三種材料完成！！,Popo小日子,144,https://icook.tw/recipes/400213,1.9萬瀏覽,"3
人份","時間

15
分鐘",main ingredients,大熱狗,1支,,2021-12-23,2025-10-23 18:42:25.285822
400213,電烤盤「迷你馴鹿炸熱狗」三種材料完成！！,Popo小日子,144,https://icook.tw/recipes/400213,1.9萬瀏覽,"3
人份","時間

15
分鐘",main ingredients,蝴蝶餅乾,適量,,2021-12-23,2025-10-23 18:42:25.285822
400213,電烤盤「迷你馴鹿炸熱狗」三種材料完成！！,Popo小日子,144,https://icook.tw/recipes/400213,1.9萬瀏覽,"3
人份","時間

15
分鐘",main ingredients,起士片及黑芝麻,少許,,2021-12-23,2025-10-23 18:42:25.285822
400213,電烤盤「迷你馴鹿炸熱狗」三種材料完成！！,Popo小日子,144,https://icook.tw/recipes/400213,1.9萬瀏覽,"3
人份","時間

15
分鐘",main ingredients,番茄醬,少許,,2021-12-23,2025-10-23 18:42:25.285822
400226,一日之計在於晨#1 - 火腿蛋餅,腦波弱的上班族黑白煮,8,https://icook.tw/recipes/400226,"5,718瀏覽","1
人份","時間

10
分鐘",main ingredients,火腿,1片,,2021-12-24,2025-10-23 18:42:26.039414
400226,一日之計在於晨#1 - 火腿蛋餅,腦波弱的上班族黑白煮,8,https://icook.tw/recipes/400226,"5,718瀏覽","1
人份","時間

10
分鐘",main ingredients,起司,1片,,2021-12-24,2025-10-23 18:42:26.039414
400226,一日之計在於晨#1 - 火腿蛋餅,腦波弱的上班族黑白煮,8,https://icook.tw/recipes/400226,"5,718瀏覽","1
人份","時間

10
分鐘",main ingredients,蛋,1顆,,2021-12-24,2025-10-23 18:42:26.039414
400226,一日之計在於晨#1 - 火腿蛋餅,腦波弱的上班族黑白煮,8,https://icook.tw/recipes/400226,"5,718瀏覽","1
人份","時間

10
分鐘",main ingredients,蛋餅皮,1片,,2021-12-24,2025-10-23 18:42:26.039414
400226,一日之計在於晨#1 - 火腿蛋餅,腦波弱的上班族黑白煮,8,https://icook.tw/recipes/400226,"5,718瀏覽","1
人份","時間

10
分鐘",sauce,醬油膏,適當,,2021-12-24,2025-10-23 18:42:26.039414
400229,焗烤青醬雞肉飯,腦波弱的上班族黑白煮,29,https://icook.tw/recipes/400229,"8,121瀏覽","1
人份","時間

15
分鐘",main ingredients,雞胸肉片,0.5包,,2021-12-24,2025-10-23 18:42:26.613263
400229,焗烤青醬雞肉飯,腦波弱的上班族黑白煮,29,https://icook.tw/recipes/400229,"8,121瀏覽","1
人份","時間

15
分鐘",main ingredients,洋蔥,0.5顆,,2021-12-24,2025-10-23 18:42:26.613263
400229,焗烤青醬雞肉飯,腦波弱的上班族黑白煮,29,https://icook.tw/recipes/400229,"8,121瀏覽","1
人份","時間

15
分鐘",main ingredients,白飯,1碗,,2021-12-24,2025-10-23 18:42:26.613263
400229,焗烤青醬雞肉飯,腦波弱的上班族黑白煮,29,https://icook.tw/recipes/400229,"8,121瀏覽","1
人份","時間

15
分鐘",main ingredients,乳酪絲,30g,,2021-12-24,2025-10-23 18:42:26.613263
400229,焗烤青醬雞肉飯,腦波弱的上班族黑白煮,29,https://icook.tw/recipes/400229,"8,121瀏覽","1
人份","時間

15
分鐘",main ingredients,青醬,30g,,2021-12-24,2025-10-23 18:42:26.613263
400229,焗烤青醬雞肉飯,腦波弱的上班族黑白煮,29,https://icook.tw/recipes/400229,"8,121瀏覽","1
人份","時間

15
分鐘",main ingredients,小番茄,3顆,,2021-12-24,2025-10-23 18:42:26.613263
400229,焗烤青醬雞肉飯,腦波弱的上班族黑白煮,29,https://icook.tw/recipes/400229,"8,121瀏覽","1
人份","時間

15
分鐘",sauce,鹽巴,2g,,2021-12-24,2025-10-23 18:42:26.613263
400230,上班族便當#62 - 青醬雞肉佐時蔬,腦波弱的上班族黑白煮,31,https://icook.tw/recipes/400230,1.8萬瀏覽,"1
人份","時間

15
分鐘",main ingredients,雞胸肉片,0.5盒,,2021-12-24,2025-10-23 18:42:27.341905
400230,上班族便當#62 - 青醬雞肉佐時蔬,腦波弱的上班族黑白煮,31,https://icook.tw/recipes/400230,1.8萬瀏覽,"1
人份","時間

15
分鐘",main ingredients,水果黃椒,1小個,,2021-12-24,2025-10-23 18:42:27.341905
400230,上班族便當#62 - 青醬雞肉佐時蔬,腦波弱的上班族黑白煮,31,https://icook.tw/recipes/400230,1.8萬瀏覽,"1
人份","時間

15
分鐘",main ingredients,水果紅椒,1小個,,2021-12-24,2025-10-23 18:42:27.341905
400230,上班族便當#62 - 青醬雞肉佐時蔬,腦波弱的上班族黑白煮,31,https://icook.tw/recipes/400230,1.8萬瀏覽,"1
人份","時間

15
分鐘",main ingredients,芥蘭花,5小株,,2021-12-24,2025-10-23 18:42:27.341905
