recept_id,recipe_source,recipe_name,recipe_url,author,people,recipe_upload_date,crawl_datetime,ins_timestamp,upd_timestamp
484597,icook,米紙大阪燒簡單做,https://icook.tw/recipes/484597,孟孟是懶人的懶人料理,1,2025-11-24,2025-11-25 01:09:22.161073,2025-11-25 09:38:52,2025-11-25 09:38:52
484427,icook,新手筆記-醋溜高麗菜,https://icook.tw/recipes/484427,茉茉,1,2025-11-24,2025-11-25 01:09:23.296428,2025-11-25 09:38:52,2025-11-25 09:38:52
484598,icook,新手筆記-芋頭派,https://icook.tw/recipes/484598,茉茉,1,2025-11-24,2025-11-25 01:09:23.803110,2025-11-25 09:38:52,2025-11-25 09:38:52
484554,icook,新手筆記-麻油腰子,https://icook.tw/recipes/484554,茉茉,1,2025-11-24,2025-11-25 01:09:24.354169,2025-11-25 09:38:52,2025-11-25 09:38:52
484600,icook,低醣豆皮蛋餅,https://icook.tw/recipes/484600,溫蒂廚房☾,1,2025-11-24,2025-11-25 01:09:24.775954,2025-11-25 09:38:52,2025-11-25 09:38:52
484601,icook,減脂彩色沙拉,https://icook.tw/recipes/484601,溫蒂廚房☾,1,2025-11-24,2025-11-25 01:09:25.097044,2025-11-25 09:38:52,2025-11-25 09:38:52
484599,icook,鮮蝦魚丸叻沙鍋,https://icook.tw/recipes/484599,慶豐廚房,2,2025-11-24,2025-11-25 01:09:25.268408,2025-11-25 09:38:52,2025-11-25 09:38:52
484602,icook,醋香炒水蓮肉片,https://icook.tw/recipes/484602,fors,1,2025-11-24,2025-11-25 01:09:25.744173,2025-11-25 09:38:52,2025-11-25 09:38:52
484603,icook,高麗菜炒蟹蛋,https://icook.tw/recipes/484603,fors,1,2025-11-24,2025-11-25 01:09:26.159820,2025-11-25 09:38:52,2025-11-25 09:38:52
484605,icook,簡單早餐飲/青蘋果豆奶,https://icook.tw/recipes/484605,Amy's Kitchen,1,2025-11-24,2025-11-25 01:09:26.433985,2025-11-25 09:38:52,2025-11-25 09:38:52
484610,icook,蘋果紅棗茶 / 蘋果水,https://icook.tw/recipes/484610,Amy's Kitchen,1,2025-11-24,2025-11-25 01:09:26.945918,2025-11-25 09:38:52,2025-11-25 09:38:52
483094,icook,幻彩水性玄餅,https://icook.tw/recipes/483094,餐二1 10 許瑀潔,2,2025-11-24,2025-11-25 01:09:27.039364,2025-11-25 09:38:52,2025-11-25 09:38:52
484623,icook,蜜汁雞丁,https://icook.tw/recipes/484623,Yuwei,1,2025-11-24,2025-11-25 01:09:27.592978,2025-11-25 09:38:52,2025-11-25 09:38:52
463897,icook,原味生吐司（12兩2條）,https://icook.tw/recipes/463897,登群,4,2025-11-24,2025-11-25 01:09:27.902782,2025-11-25 09:38:52,2025-11-25 09:38:52
484625,icook,暖呼呼「胡椒白菜雞湯」湯頭順口不油膩！！,https://icook.tw/recipes/484625,Popo小日子,4,2025-11-24,2025-11-25 01:09:28.469043,2025-11-25 09:38:52,2025-11-25 09:38:52
484573,icook,低卡地瓜巧克力布朗尼,https://icook.tw/recipes/484573,懶人新手恩恩媽咪  寶寶餐,2,2025-11-24,2025-11-25 01:09:29.677288,2025-11-25 09:38:52,2025-11-25 09:38:52
483451,icook,南瓜椰香燕麥蛋糕,https://icook.tw/recipes/483451,sally,1,2025-11-24,2025-11-25 01:09:30.186819,2025-11-25 09:38:52,2025-11-25 09:38:52
484388,icook,伯爵茶巴斯克蛋糕（減糖牛奶版）,https://icook.tw/recipes/484388,joy0413,4,2025-11-24,2025-11-25 01:09:30.656469,2025-11-25 09:38:52,2025-11-25 09:38:52
484576,icook,鮪魚沙拉油條,https://icook.tw/recipes/484576,新東陽HsinTungYang,2,2025-11-24,2025-11-25 01:09:31.024511,2025-11-25 09:38:52,2025-11-25 09:38:52
483245,icook,日常便當菜｜香料蘋果豬排佐南瓜甜豆,https://icook.tw/recipes/483245,Pepe／林睿琦,2,2025-11-24,2025-11-25 01:09:31.185812,2025-11-25 09:38:52,2025-11-25 09:38:52
483241,icook,浪漫餐桌提案｜香煎雞胸佐蔓越莓醬汁,https://icook.tw/recipes/483241,Pepe／林睿琦,1,2025-11-24,2025-11-25 01:09:31.791941,2025-11-25 09:38:52,2025-11-25 09:38:52
