recept_id,recipe_source,recipe_name,recipe_url,author,people,recipe_upload_date,crawl_datetime,ins_timestamp,upd_timestamp
484380,icook,涼拌鹽麴秋葵,https://icook.tw/recipes/484380,玫,2,2025-11-18,2025-11-19 00:58:44.975842,2025-11-26 14:35:40,2025-11-26 14:35:40
484381,icook,南瓜餅乾,https://icook.tw/recipes/484381,Amber烘焙日常,3,2025-11-18,2025-11-19 00:58:45.410107,2025-11-26 14:35:40,2025-11-26 14:35:40
484379,icook,柞菜肉絲麵,https://icook.tw/recipes/484379,粿哥的好味道👅,1,2025-11-18,2025-11-19 00:58:46.490149,2025-11-26 14:35:40,2025-11-26 14:35:40
484301,icook,蒜香四季豆,https://icook.tw/recipes/484301,恆溫廚房✔,4,2025-11-18,2025-11-19 00:58:46.894706,2025-11-26 14:35:40,2025-11-26 14:35:40
484373,icook,大火快炒菠菜,https://icook.tw/recipes/484373,玫,2,2025-11-18,2025-11-19 00:58:48.270391,2025-11-26 14:35:40,2025-11-26 14:35:40
484351,icook,新手筆記-豆皮肉片,https://icook.tw/recipes/484351,茉茉,1,2025-11-18,2025-11-19 00:58:48.483561,2025-11-26 14:35:40,2025-11-26 14:35:40
476771,icook,肉絲豆乾炒小白菜,https://icook.tw/recipes/476771,Vivivya,4,2025-11-18,2025-11-19 00:59:40.515069,2025-11-26 14:35:40,2025-11-26 14:35:40
484370,icook,豆乾炒肉絲,https://icook.tw/recipes/484370,孟孟是懶人的懶人料理,1,2025-11-18,2025-11-19 00:59:41.826346,2025-11-26 14:35:40,2025-11-26 14:35:40
484366,icook,香菇雞湯懶人版（小灰鍋）,https://icook.tw/recipes/484366,孟孟是懶人的懶人料理,1,2025-11-18,2025-11-19 00:59:42.757426,2025-11-26 14:35:40,2025-11-26 14:35:40
484387,icook,烏醋拌麵 (微波爐)~簡單隨手做,https://icook.tw/recipes/484387,簡單隨手做の筆記,1,2025-11-18,2025-11-19 00:59:45.961496,2025-11-26 14:35:40,2025-11-26 14:35:40
