recept_id,recipe_source,recipe_name,recipe_url,author,people,recipe_upload_date,crawl_datetime,ins_timestamp,upd_timestamp
484174,icook,白松露起司蝦蝦義大利麵,https://icook.tw/recipes/484174,Reme ꡵ Pasta,1,2025-11-13,2025-11-14 09:45:58.173449,2025-11-26 14:36:05,2025-11-26 14:36:05
484140,icook,肉桂粉滷五花肉,https://icook.tw/recipes/484140,玫,3,2025-11-13,2025-11-14 09:45:59.684887,2025-11-26 14:36:05,2025-11-26 14:36:05
483922,icook,玉米雞翅飯糰-加州圓糯米,https://icook.tw/recipes/483922,潔西卡的家常美味,3,2025-11-13,2025-11-14 09:46:00.240804,2025-11-26 14:36:05,2025-11-26 14:36:05
484175,icook,新手筆記-火鍋高湯,https://icook.tw/recipes/484175,茉茉,1,2025-11-13,2025-11-14 09:46:00.853005,2025-11-26 14:36:05,2025-11-26 14:36:05
484176,icook,燒肉醬雞蛋豆腐,https://icook.tw/recipes/484176,Angela Yang,3,2025-11-13,2025-11-14 09:46:01.288572,2025-11-26 14:36:05,2025-11-26 14:36:05
484178,icook,台式皮蛋打拋豬,https://icook.tw/recipes/484178,椒鹽貓,1,2025-11-13,2025-11-14 09:46:01.649639,2025-11-26 14:36:05,2025-11-26 14:36:05
484181,icook,西魯肉湯,https://icook.tw/recipes/484181,Aiding,1,2025-11-13,2025-11-14 09:46:02.087474,2025-11-26 14:36:05,2025-11-26 14:36:05
484177,icook,十分鐘上菜-米醋熗胡椒蝦,https://icook.tw/recipes/484177,ching,4,2025-11-13,2025-11-14 09:46:02.469533,2025-11-26 14:36:05,2025-11-26 14:36:05
484185,icook,低脂雞肉燥★減脂便當主菜推薦，5步驟搞定,https://icook.tw/recipes/484185,梁小蝶,1,2025-11-13,2025-11-14 09:46:02.807163,2025-11-26 14:36:05,2025-11-26 14:36:05
484180,icook,糖醋蘿蔔泡菜,https://icook.tw/recipes/484180,潔西卡的家常美味,6,2025-11-13,2025-11-14 09:46:03.177587,2025-11-26 14:36:05,2025-11-26 14:36:05
484186,icook,荷蘭豆炒蘑菇,https://icook.tw/recipes/484186,Momo,4,2025-11-13,2025-11-14 09:46:03.676531,2025-11-26 14:36:05,2025-11-26 14:36:05
484146,icook,虱目魚肚粥,https://icook.tw/recipes/484146,Amy's Kitchen,1,2025-11-13,2025-11-14 09:46:03.973054,2025-11-26 14:36:05,2025-11-26 14:36:05
484191,icook,香辣醋溜馬鈴薯,https://icook.tw/recipes/484191,雪莉廚娘,2,2025-11-13,2025-11-14 09:46:04.454546,2025-11-26 14:36:05,2025-11-26 14:36:05
484144,icook,蘋果銀耳羹,https://icook.tw/recipes/484144,shiuan,5,2025-11-13,2025-11-14 09:46:06.003347,2025-11-26 14:36:05,2025-11-26 14:36:05
484149,icook,雲朵吐司,https://icook.tw/recipes/484149,斑馬太太,1,2025-11-13,2025-11-14 09:46:06.495373,2025-11-26 14:36:05,2025-11-26 14:36:05
484151,icook,懶人菜譜-味噌櫛瓜,https://icook.tw/recipes/484151,凱倫下班後,2,2025-11-13,2025-11-14 09:46:06.883280,2025-11-26 14:36:05,2025-11-26 14:36:05
484120,icook,麻婆豆腐,https://icook.tw/recipes/484120,Elsa,4,2025-11-13,2025-11-14 09:46:07.399198,2025-11-26 14:36:05,2025-11-26 14:36:05
484153,icook,醬煮栗子南瓜,https://icook.tw/recipes/484153,玫,3,2025-11-13,2025-11-14 09:46:07.804574,2025-11-26 14:36:05,2025-11-26 14:36:05
484147,icook,2025《應景聖誕》聖誕滿天星玻璃餅乾,https://icook.tw/recipes/484147,心手作,1,2025-11-13,2025-11-14 09:46:08.192228,2025-11-26 14:36:05,2025-11-26 14:36:05
483932,icook,醬香鮭魚炊飯,https://icook.tw/recipes/483932,林茉莉,3,2025-11-13,2025-11-14 09:46:08.603585,2025-11-26 14:36:05,2025-11-26 14:36:05
483633,icook,全聯創意料理｜橙汁松阪肉,https://icook.tw/recipes/483633,台畜 T-HAM Kitchen,2,2025-11-13,2025-11-14 09:46:08.944231,2025-11-26 14:36:05,2025-11-26 14:36:05
484163,icook,川味醬烤牛五花,https://icook.tw/recipes/484163,溫蒂廚房☾,1,2025-11-13,2025-11-14 09:46:09.420304,2025-11-26 14:36:05,2025-11-26 14:36:05
484160,icook,南蠻炸雞,https://icook.tw/recipes/484160,兆,2,2025-11-13,2025-11-14 09:46:09.896981,2025-11-26 14:36:05,2025-11-26 14:36:05
484164,icook,四川辣味增豆腐,https://icook.tw/recipes/484164,溫蒂廚房☾,2,2025-11-13,2025-11-14 09:46:10.096925,2025-11-26 14:36:05,2025-11-26 14:36:05
484166,icook,地獄麻辣雞煲,https://icook.tw/recipes/484166,溫蒂廚房☾,2,2025-11-13,2025-11-14 09:46:10.543810,2025-11-26 14:36:05,2025-11-26 14:36:05
484167,icook,椒香涼拌秋葵,https://icook.tw/recipes/484167,溫蒂廚房☾,1,2025-11-13,2025-11-14 09:46:10.762905,2025-11-26 14:36:05,2025-11-26 14:36:05
484168,icook,辣味豬肉烏龍乾拌麵,https://icook.tw/recipes/484168,溫蒂廚房☾,1,2025-11-13,2025-11-14 09:46:11.154328,2025-11-26 14:36:05,2025-11-26 14:36:05
484170,icook,新手筆記-養顏美容茶,https://icook.tw/recipes/484170,茉茉,1,2025-11-13,2025-11-14 09:46:11.506171,2025-11-26 14:36:05,2025-11-26 14:36:05
484169,icook,韓式大醬鍋,https://icook.tw/recipes/484169,TING,1,2025-11-13,2025-11-14 09:46:11.967544,2025-11-26 14:36:05,2025-11-26 14:36:05
484171,icook,糖醋黃魚 | 🥘好吃又簡單的宴客菜,https://icook.tw/recipes/484171,鮮浪 ♛饕の廚,3,2025-11-13,2025-11-14 09:58:43.814232,2025-11-26 14:36:05,2025-11-26 14:36:05
476765,icook,海苔粉風味香煎鱸魚片,https://icook.tw/recipes/476765,Vivivya,4,2025-11-13,2025-11-14 09:58:44.104579,2025-11-26 14:36:05,2025-11-26 14:36:05
