recept_id,recipe_source,recipe_name,recipe_url,author,people,recipe_upload_date,crawl_datetime,ins_timestamp,upd_timestamp
484383,icook,沙茶牛肉芥蘭,https://icook.tw/recipes/484383,Mabel,2,2025-11-18,2025-11-19 23:51:39.464943,2025-11-21 19:24:08,2025-11-21 19:24:08
484387,icook,烏醋拌麵 (微波爐)~簡單隨手做,https://icook.tw/recipes/484387,簡單隨手做の筆記,1,2025-11-18,2025-11-19 23:51:39.873844,2025-11-21 19:24:08,2025-11-21 19:24:08
484362,icook,布朗尼餅乾 泡打粉,https://icook.tw/recipes/484362,心手作,1,2025-11-18,2025-11-19 23:51:40.304299,2025-11-21 19:24:08,2025-11-21 19:24:08
484393,icook,涼拌百香果秋葵,https://icook.tw/recipes/484393,浦維老師的料理廚房,1,2025-11-18,2025-11-19 23:51:41.801657,2025-11-21 19:24:08,2025-11-21 19:24:08
484395,icook,烤肉醬燒菇菇雞,https://icook.tw/recipes/484395,Erica,2,2025-11-18,2025-11-19 23:51:41.837147,2025-11-21 19:24:08,2025-11-21 19:24:08
484398,icook,蔬食麻奶小火鍋（可全素）,https://icook.tw/recipes/484398,LazyKateCooking,2,2025-11-18,2025-11-19 23:51:41.875789,2025-11-21 19:24:08,2025-11-21 19:24:08
484394,icook,義大利麵一鍋完成懶人版（小灰鍋）,https://icook.tw/recipes/484394,孟孟是懶人的懶人料理,1,2025-11-18,2025-11-19 23:51:41.893956,2025-11-21 19:24:08,2025-11-21 19:24:08
484399,icook,番茄咖喱豬肉～超下飯,https://icook.tw/recipes/484399,〇廚藝,1,2025-11-18,2025-11-19 23:51:42.150926,2025-11-21 19:24:08,2025-11-21 19:24:08
484400,icook,越式椰汁雞湯：獨特東南亞風味，簡單美味,https://icook.tw/recipes/484400,immigo,6,2025-11-18,2025-11-19 23:51:42.963696,2025-11-21 19:24:08,2025-11-21 19:24:08
484361,icook,1hr氣炸牛排+微波爐蒸蛋+南瓜高麗菜,https://icook.tw/recipes/484361,菜飯子,2,2025-11-18,2025-11-19 23:51:43.661027,2025-11-21 19:24:08,2025-11-21 19:24:08
484406,icook,越式冬粉沙拉Gỏi Bắp Cải,https://icook.tw/recipes/484406,灶頭鑊尾,4,2025-11-18,2025-11-19 23:51:44.265657,2025-11-21 19:24:08,2025-11-21 19:24:08
484407,icook,微波蝦仁蒸蛋（可同時完成蝦滑蘿蔔湯）,https://icook.tw/recipes/484407,菜飯子,1,2025-11-18,2025-11-19 23:51:44.816575,2025-11-21 19:24:08,2025-11-21 19:24:08
484411,icook,蒜香清蒸茄子(五辛素),https://icook.tw/recipes/484411,灶頭鑊尾,2,2025-11-18,2025-11-19 23:51:45.307713,2025-11-21 19:24:08,2025-11-21 19:24:08
484412,icook,蘿蔔蝦滑湯,https://icook.tw/recipes/484412,菜飯子,2,2025-11-18,2025-11-19 23:51:45.761298,2025-11-21 19:24:08,2025-11-21 19:24:08
484410,icook,免揉巧克力開心果小歐包,https://icook.tw/recipes/484410,廚房女漢子Rita's,8,2025-11-18,2025-11-19 23:51:46.044530,2025-11-21 19:24:08,2025-11-21 19:24:08
484366,icook,香菇雞湯懶人版（小灰鍋）,https://icook.tw/recipes/484366,孟孟是懶人的懶人料理,1,2025-11-18,2025-11-19 23:51:51.049055,2025-11-21 19:24:08,2025-11-21 19:24:08
484370,icook,豆乾炒肉絲,https://icook.tw/recipes/484370,孟孟是懶人的懶人料理,1,2025-11-18,2025-11-19 23:51:51.300586,2025-11-21 19:24:08,2025-11-21 19:24:08
476771,icook,肉絲豆乾炒小白菜,https://icook.tw/recipes/476771,Vivivya,4,2025-11-18,2025-11-19 23:51:51.815663,2025-11-21 19:24:08,2025-11-21 19:24:08
484373,icook,大火快炒菠菜,https://icook.tw/recipes/484373,玫,2,2025-11-18,2025-11-19 23:51:52.121612,2025-11-21 19:24:08,2025-11-21 19:24:08
484351,icook,新手筆記-豆皮肉片,https://icook.tw/recipes/484351,茉茉,1,2025-11-18,2025-11-19 23:51:52.528417,2025-11-21 19:24:08,2025-11-21 19:24:08
484301,icook,蒜香四季豆,https://icook.tw/recipes/484301,恆溫廚房✔,4,2025-11-18,2025-11-19 23:51:52.941373,2025-11-21 19:24:08,2025-11-21 19:24:08
484379,icook,柞菜肉絲麵,https://icook.tw/recipes/484379,粿哥的好味道👅,1,2025-11-18,2025-11-19 23:51:53.126777,2025-11-21 19:24:08,2025-11-21 19:24:08
484380,icook,涼拌鹽麴秋葵,https://icook.tw/recipes/484380,玫,2,2025-11-18,2025-11-19 23:51:53.433763,2025-11-21 19:24:08,2025-11-21 19:24:08
484381,icook,南瓜餅乾,https://icook.tw/recipes/484381,Amber烘焙日常,3,2025-11-18,2025-11-19 23:51:53.792562,2025-11-21 19:24:08,2025-11-21 19:24:08
484382,icook,煎蒜味肉排,https://icook.tw/recipes/484382,玫,3,2025-11-18,2025-11-19 23:51:54.041781,2025-11-21 19:24:08,2025-11-21 19:24:08

