recept_id,recipe_source,recipe_name,recipe_url,author,people,recipe_upload_date,crawl_datetime,ins_timestamp,upd_timestamp
484086,icook,香橙焗烤蛋,https://icook.tw/recipes/484086,鄭恬,2,2025-11-27,2025-11-28 01:10:37.960790,2025-11-28 11:14:57,2025-11-28 11:14:57
484734,icook,十分鐘上菜-香芹炒豆乾,https://icook.tw/recipes/484734,ching,5,2025-11-27,2025-11-28 01:10:40.845197,2025-11-28 11:14:57,2025-11-28 11:14:57
484733,icook,老菜脯燉雞湯,https://icook.tw/recipes/484733,vivi,4,2025-11-27,2025-11-28 01:10:43.073916,2025-11-28 11:14:57,2025-11-28 11:14:57
484740,icook,電鍋料理（大米發糕,https://icook.tw/recipes/484740,李夏天,6,2025-11-27,2025-11-28 01:10:43.618031,2025-11-28 11:14:57,2025-11-28 11:14:57
484741,icook,蒜頭蛤蜊雞湯（一鍋到底版）,https://icook.tw/recipes/484741,烘培狠療癒,3,2025-11-27,2025-11-28 01:10:44.308650,2025-11-28 11:14:57,2025-11-28 11:14:57
484742,icook,麻藥溏心蛋,https://icook.tw/recipes/484742,Yami's Handmade,4,2025-11-27,2025-11-28 01:10:44.655408,2025-11-28 11:14:57,2025-11-28 11:14:57
484708,icook,涼拌青蘋  (涼拌菜懶人包),https://icook.tw/recipes/484708,Amy's Kitchen,1,2025-11-27,2025-11-28 01:10:45.127253,2025-11-28 11:14:57,2025-11-28 11:14:57
474562,icook,XO醬炒大白菜,https://icook.tw/recipes/474562,Vivivya,6,2025-11-27,2025-11-28 01:10:45.481977,2025-11-28 11:14:57,2025-11-28 11:14:57
484709,icook,烤鮭魚 / 氣炸鮭魚,https://icook.tw/recipes/484709,Amy's Kitchen,1,2025-11-27,2025-11-28 01:10:45.862213,2025-11-28 11:14:57,2025-11-28 11:14:57
484745,icook,黑芝麻戚風蛋糕 6吋,https://icook.tw/recipes/484745,心手作,1,2025-11-27,2025-11-28 01:10:46.170646,2025-11-28 11:14:57,2025-11-28 11:14:57
484720,icook,黑糖糕,https://icook.tw/recipes/484720,ADA,8,2025-11-27,2025-11-28 01:10:48.321807,2025-11-28 11:14:57,2025-11-28 11:14:57
484722,icook,泰式打拋豬MAMA麵,https://icook.tw/recipes/484722,灶頭鑊尾,1,2025-11-27,2025-11-28 01:10:48.373145,2025-11-28 11:14:57,2025-11-28 11:14:57
484721,icook,海鮮粥,https://icook.tw/recipes/484721,ADA,7,2025-11-27,2025-11-28 01:10:48.394542,2025-11-28 11:14:57,2025-11-28 11:14:57
484724,icook,香辣涼拌豆干(五辛素),https://icook.tw/recipes/484724,灶頭鑊尾,1,2025-11-27,2025-11-28 01:10:48.639636,2025-11-28 11:14:57,2025-11-28 11:14:57
484613,icook,花見糰子,https://icook.tw/recipes/484613,餐二1 10 許瑀潔,10,2025-11-27,2025-11-28 01:10:49.146989,2025-11-28 11:14:57,2025-11-28 11:14:57
484689,icook,草莓乳酪鮮奶吐司,https://icook.tw/recipes/484689,ying,1,2025-11-27,2025-11-28 01:10:55.874385,2025-11-28 11:14:57,2025-11-28 11:14:57
484682,icook,芥菜老菜埔蛤蜊雞湯,https://icook.tw/recipes/484682,Lin,4,2025-11-27,2025-11-28 01:10:56.017990,2025-11-28 11:14:57,2025-11-28 11:14:57
484712,icook,鐵板牛柳,https://icook.tw/recipes/484712,東京鳥窩廚房,1,2025-11-27,2025-11-28 01:55:39.112894,2025-11-28 11:14:57,2025-11-28 11:14:57
484715,icook,馬鈴薯煎餅,https://icook.tw/recipes/484715,溫蒂廚房☾,1,2025-11-27,2025-11-28 02:57:12.568776,2025-11-28 11:14:57,2025-11-28 11:14:57
484718,icook,簡易酸辣粉(蒟蒻版),https://icook.tw/recipes/484718,溫蒂廚房☾,1,2025-11-27,2025-11-28 02:57:12.939151,2025-11-28 11:14:57,2025-11-28 11:14:57
484717,icook,10分鐘上菜-古早味醋溜白菜滷,https://icook.tw/recipes/484717,ching,1,2025-11-27,2025-11-28 02:57:13.339845,2025-11-28 11:14:57,2025-11-28 11:14:57
484630,icook,南瓜臘味栗香炊飯,https://icook.tw/recipes/484630,愛料理の仟仟,1,2025-11-27,2025-11-28 03:14:24.507417,2025-11-28 11:14:57,2025-11-28 11:14:57
484578,icook,滑蛋豆腐牛肉壽喜燒,https://icook.tw/recipes/484578,做便當給迪爾桑吃,1,2025-11-27,2025-11-28 03:14:24.838468,2025-11-28 11:14:57,2025-11-28 11:14:57
