recept_id,recipe_source,recipe_name,recipe_url,author,people,recipe_upload_date,crawl_datetime,ins_timestamp,upd_timestamp
483760,icook,日式豚肉壽喜燒鍋,https://icook.tw/recipes/483760,Feng  Lin,4,2025-11-20,2025-11-21 15:04:57.797840,2025-11-26 14:35:28,2025-11-26 14:35:28
484463,icook,起酥熱狗捲（氣炸鍋）,https://icook.tw/recipes/484463,倫家做的｜Allen,2,2025-11-20,2025-11-21 15:04:58.094127,2025-11-26 14:35:28,2025-11-26 14:35:28
484466,icook,威士忌酒漬蘋果魔法吐司,https://icook.tw/recipes/484466,三三慢烤所,2,2025-11-20,2025-11-21 15:04:58.760740,2025-11-26 14:35:28,2025-11-26 14:35:28
484469,icook,薑母鴨,https://icook.tw/recipes/484469,ADA,8,2025-11-20,2025-11-21 15:04:58.991782,2025-11-26 14:35:28,2025-11-26 14:35:28
484470,icook,台式口味牛胸義大利麵,https://icook.tw/recipes/484470,ADA,5,2025-11-20,2025-11-21 15:04:59.438698,2025-11-26 14:35:28,2025-11-26 14:35:28
484468,icook,甜甜圈蛋糕,https://icook.tw/recipes/484468,黃二姐美食,2,2025-11-20,2025-11-21 15:04:59.906452,2025-11-26 14:35:28,2025-11-26 14:35:28
484471,icook,豬豬咖哩,https://icook.tw/recipes/484471,李珮,8,2025-11-20,2025-11-21 15:05:00.319539,2025-11-26 14:35:28,2025-11-26 14:35:28
480476,icook,瓜仔肉烘蛋,https://icook.tw/recipes/480476,廣達香,4,2025-11-20,2025-11-21 15:05:00.710148,2025-11-26 14:35:28,2025-11-26 14:35:28
484474,icook,蟹黃豆腐煲,https://icook.tw/recipes/484474,鴨媽咪*料理臺,5,2025-11-20,2025-11-21 15:05:01.066450,2025-11-26 14:35:28,2025-11-26 14:35:28
484475,icook,加班料理-氣炸蒜香奶油比目魚,https://icook.tw/recipes/484475,菜飯子,2,2025-11-20,2025-11-21 15:05:01.602444,2025-11-26 14:35:28,2025-11-26 14:35:28
484481,icook,鮮奶生吐司,https://icook.tw/recipes/484481,准香媽咪,1,2025-11-20,2025-11-21 15:05:02.394436,2025-11-26 14:35:28,2025-11-26 14:35:28
484397,icook,泰式涼拌酸辣海鮮,https://icook.tw/recipes/484397,玫,3,2025-11-20,2025-11-21 15:05:02.791963,2025-11-26 14:35:28,2025-11-26 14:35:28
483710,icook,薑絲炒白菜,https://icook.tw/recipes/483710,玫,3,2025-11-20,2025-11-21 15:05:03.249386,2025-11-26 14:35:28,2025-11-26 14:35:28
483493,icook,煎石斑魚,https://icook.tw/recipes/483493,玫,1,2025-11-20,2025-11-21 15:05:03.769851,2025-11-26 14:35:28,2025-11-26 14:35:28
484154,icook,蒜味台灣青花椰,https://icook.tw/recipes/484154,玫,3,2025-11-20,2025-11-21 15:05:03.976308,2025-11-26 14:35:28,2025-11-26 14:35:28
