ingredients,ins_timestamp,upd_timestamp,status,t_ingredient_name,normalized_name
九層塔,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,九層塔,九層塔
醬油,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,醬油,醬油
蠔油,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,蠔油,蠔油
魚露,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,魚露,魚露
十全180天完熟米醋,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,十全180天完熟米醋,米醋
鹽,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,鹽,鹽
糖,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,糖,糖
米酒,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,米酒,米酒
水,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,水,水
大白菜,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,大白菜,大白菜
蝦米或蝦皮,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,蝦米或蝦皮,蝦米
乾香菇切絲,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,乾香菇切絲,香菇
木耳絲,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,木耳絲,木耳
紅蘿蔔絲,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,紅蘿蔔絲,紅蘿蔔
扁魚乾切絲,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,扁魚乾切絲,扁魚乾
魷魚,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,魷魚,魷魚
十全120天完熟烏醋,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,十全120天完熟烏醋,烏醋
白刺蝦,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,白刺蝦,蝦
十全180天完熟米醋,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,十全180天完熟米醋,米醋
鹽巴,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,鹽巴,鹽
蒜頭,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,蒜頭,蒜
白胡椒粉,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,白胡椒粉,白胡椒粉
食用油,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,食用油,食用油
洋蔥,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,洋蔥,洋蔥
雞里肌,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,雞里肌,雞肉
香菇,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,香菇,香菇
腰果,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,腰果,腰果
柚肉和風醬,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,柚肉和風醬,和風醬
水,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,水,水
白蘿蔔,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,白蘿蔔,白蘿蔔
紅蘿蔔,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,紅蘿蔔,紅蘿蔔
鹽,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,鹽,鹽
細砂糖,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,細砂糖,糖
十全特好料理醋,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,十全特好料理醋,醋
冷開水,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,冷開水,水
荷蘭豆,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,荷蘭豆,荷蘭豆
蘑菇,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,蘑菇,蘑菇
調味粉,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,調味粉,調味粉
白飯,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,白飯,米飯
虱目魚肚,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,虱目魚肚,虱目魚
透抽,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,透抽,透抽
油蔥酥,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,油蔥酥,油蔥酥
白胡椒粉,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,白胡椒粉,白胡椒粉
鹽,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,鹽,鹽
食用油,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,食用油,食用油
十全180天完熟米醋,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,十全180天完熟米醋,米醋
馬鈴薯,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,馬鈴薯,馬鈴薯
辣椒,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,辣椒,辣椒
蔥花,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,蔥花,蔥
白芝麻,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,白芝麻,芝麻
蒜泥,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,蒜泥,蒜
乾燥白木耳,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,乾燥白木耳,白木耳
新疆大紅棗,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,新疆大紅棗,紅棗
蘋果,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,蘋果,蘋果
枸杞,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,枸杞,枸杞
高筋麵粉,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,高筋麵粉,麵粉
細砂糖,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,細砂糖,糖
蜂蜜,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,蜂蜜,蜂蜜
鮮奶油,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,鮮奶油,鮮奶油
鮮奶,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,鮮奶,牛奶
速發酵母,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,速發酵母,酵母
鹽,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,鹽,鹽
無鹽奶油,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,無鹽奶油,奶油
櫛瓜,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,櫛瓜,櫛瓜
味噌,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,味噌,味噌
沙拉醬,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,沙拉醬,沙拉醬
豆腐,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,豆腐,豆腐
豬絞肉,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,豬絞肉,豬肉
蒜頭,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,蒜頭,蒜
豆瓣醬,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,豆瓣醬,豆瓣醬
醬油,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,醬油,醬油
水,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,水,水
蔥,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,蔥,蔥
栗子南瓜,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,栗子南瓜,南瓜
白䕃醬油,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,白䕃醬油,白䕃醬油
水,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,水,水
味醂,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,味醂,味醂
糖,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,糖,糖
冰無鹽奶油,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,冰無鹽奶油,奶油
糖粉,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,糖粉,糖
低筋麵粉,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,低筋麵粉,麵粉
烘焙杏仁粉,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,烘焙杏仁粉,杏仁粉
常溫全蛋,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,常溫全蛋,雞蛋
市售硬糖果,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,市售硬糖果,糖果
美國稻米,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,美國稻米,米
洋蔥,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,洋蔥,洋蔥
鮭魚,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,鮭魚,鮭魚
醬油,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,醬油,醬油
胡椒鹽,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,胡椒鹽,鹽
蔥花,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,蔥花,蔥
無鹽奶油,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,無鹽奶油,奶油
台灣雪花豬頸肉,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,台灣雪花豬頸肉,豬肉
柳橙,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,柳橙,柳橙
檸檬,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,檸檬,檸檬
冰糖,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,冰糖,糖
米酒,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,米酒,米酒
醬油,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,醬油,醬油
牛五花（或是喜歡的牛肉部位）,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,牛五花,牛肉
雞蛋,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,雞蛋,雞蛋
青蔥,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,青蔥,蔥
醬油,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,醬油,醬油
B.B.漢源花椒油,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,B.B.漢源花椒油,食用油
B.B.椒香辣油,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,B.B.椒香辣油,食用油
去骨雞腿肉,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,去骨雞腿肉,雞肉
太白粉,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,太白粉,太白粉
鹽巴,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,鹽巴,鹽
黑胡椒,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,黑胡椒,黑胡椒
料理酒,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,料理酒,料理酒
水,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,水,水
醬油,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,醬油,醬油
糖,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,糖,糖
米醋,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,米醋,米醋
水煮蛋,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,水煮蛋,雞蛋
芥末籽,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,芥末籽,芥末籽
鹽巴,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,鹽巴,鹽
黑胡椒,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,黑胡椒,黑胡椒
糖,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,糖,糖
Q比美乃滋,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,Q比美乃滋,美乃滋
黃芥末,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,黃芥末,芥末
生菜,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,生菜,生菜
洋蔥,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,洋蔥,洋蔥
豆腐,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,豆腐,豆腐
青蔥,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,青蔥,蔥
辣椒,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,辣椒,辣椒
味噌,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,味噌,味噌
美美辣醬,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,美美辣醬,辣醬
B.B.漢源花椒油,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,B.B.漢源花椒油,食用油
蒜碎,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,蒜碎,蒜
雞胸肉,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,雞胸肉,雞肉
鴻禧菇,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,鴻禧菇,鴻喜菇
甜椒,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,甜椒,甜椒
黃豆芽,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,黃豆芽,黃豆芽
蒜頭,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,蒜頭,蒜
新鮮辣椒,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,新鮮辣椒,辣椒
極品辣椒乾,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,極品辣椒乾,辣椒乾
花椒粒,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,花椒粒,花椒
薑片,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,薑片,薑
九層塔,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,九層塔,九層塔
蔥,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,蔥,蔥
八角,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,八角,八角
椒香辣油,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,椒香辣油,食用油
醬油,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,醬油,醬油
水,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,水,水
全聯秋葵,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,全聯秋葵,秋葵
辣椒,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,辣椒,辣椒
薑,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,薑,薑
蒜頭,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,蒜頭,蒜
ＢＢ椒香辣油,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,ＢＢ椒香辣油,食用油
ＢＢ漢源花椒油,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,ＢＢ漢源花椒油,食用油
醬油,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,醬油,醬油
白醋,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,白醋,白醋
豬肉片,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,豬肉片,豬肉
高麗菜,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,高麗菜,高麗菜
烏龍麵,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,烏龍麵,麵
洋蔥,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,洋蔥,洋蔥
辣椒,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,辣椒,辣椒
蔥,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,蔥,蔥
ＢＢ漢源花椒油,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,ＢＢ漢源花椒油,食用油
醬油,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,醬油,醬油
蘋果,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,蘋果,蘋果
牛肉,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,牛肉,牛肉
zucchini,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,zucchini,櫛瓜
蘑菇,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,蘑菇,蘑菇
洋蔥,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,洋蔥,洋蔥
馬鈴薯或南瓜,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,馬鈴薯或南瓜,馬鈴薯
蔥,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,蔥,蔥
黃魚,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,黃魚,黃魚
蔥,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,蔥,蔥
甜椒,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,甜椒,甜椒
洋蔥,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,洋蔥,洋蔥
鳳梨罐,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,鳳梨罐,鳳梨
地瓜粉,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,地瓜粉,地瓜粉
醬油,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,醬油,醬油
蕃茄醬,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,蕃茄醬,番茄醬
烏醋,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,烏醋,烏醋
太白粉,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,太白粉,太白粉
糖,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,糖,糖
鱸魚片,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,鱸魚片,鱸魚
海苔粉,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,海苔粉,海苔
鹽,2025-11-26 14:07:53,2025-11-26 14:07:53,pending,鹽,鹽
