recept_id,recipe_source,recipe_name,recipe_url,author,people,recipe_upload_date,crawl_datetime,ins_timestamp,upd_timestamp
484100,icook,台式炸排骨,https://icook.tw/recipes/484100,莎氏懶人料理筆記,2,2025-11-12,2025-11-13 13:43:56.355669,2025-11-26 14:36:08,2025-11-26 14:36:08
484115,icook,什錦豆皮豬,https://icook.tw/recipes/484115,椒鹽貓,3,2025-11-12,2025-11-13 13:43:57.171521,2025-11-26 14:36:08,2025-11-26 14:36:08
484121,icook,美國糯米版桂花醬心太軟,https://icook.tw/recipes/484121,Ring's kitchen,2,2025-11-12,2025-11-13 13:43:57.868693,2025-11-26 14:36:08,2025-11-26 14:36:08
484123,icook,控肉（小灰鍋）,https://icook.tw/recipes/484123,孟孟是懶人的懶人料理,1,2025-11-12,2025-11-13 13:43:58.708381,2025-11-26 14:36:08,2025-11-26 14:36:08
484122,icook,【家常菜】古早味煎肉排,https://icook.tw/recipes/484122,Vanessa,2,2025-11-12,2025-11-13 13:43:59.178753,2025-11-26 14:36:08,2025-11-26 14:36:08
484124,icook,廚房零失敗嫩雞胸排,https://icook.tw/recipes/484124,瀚霓媽咪小小廚房,1,2025-11-12,2025-11-13 13:43:59.460856,2025-11-26 14:36:08,2025-11-26 14:36:08
484127,icook,香蕉焦糖派,https://icook.tw/recipes/484127,ADA,8,2025-11-12,2025-11-13 13:43:59.904545,2025-11-26 14:36:08,2025-11-26 14:36:08
484126,icook,🦐🐷蝦蝦蔥肉餅,https://icook.tw/recipes/484126,Crystal-毛巾,8,2025-11-12,2025-11-13 13:44:00.245539,2025-11-26 14:36:08,2025-11-26 14:36:08
484129,icook,牧羊人薯泥派,https://icook.tw/recipes/484129,ADA,3,2025-11-12,2025-11-13 13:44:00.754976,2025-11-26 14:36:08,2025-11-26 14:36:08
484128,icook,超下飯紅燒排骨,https://icook.tw/recipes/484128,瀚霓媽咪小小廚房,1,2025-11-12,2025-11-13 13:44:01.163120,2025-11-26 14:36:08,2025-11-26 14:36:08
484130,icook,香醋入味關東煮,https://icook.tw/recipes/484130,准香媽咪,4,2025-11-12,2025-11-13 13:44:01.676835,2025-11-26 14:36:08,2025-11-26 14:36:08
484131,icook,藥膳羊肉爐,https://icook.tw/recipes/484131,ADA,5,2025-11-12,2025-11-13 13:44:02.187946,2025-11-26 14:36:08,2025-11-26 14:36:08
484134,icook,十分鐘上菜-空心菜炒牛肉,https://icook.tw/recipes/484134,ching,4,2025-11-12,2025-11-13 13:44:02.701719,2025-11-26 14:36:08,2025-11-26 14:36:08
481102,icook,韓式飯捲(台灣口味),https://icook.tw/recipes/481102,廣達香,4,2025-11-12,2025-11-13 13:44:04.356824,2025-11-26 14:36:08,2025-11-26 14:36:08
484088,icook,山藥蝦仁活力粥,https://icook.tw/recipes/484088,巫小妹,1,2025-11-12,2025-11-13 13:44:04.725740,2025-11-26 14:36:08,2025-11-26 14:36:08
484089,icook,醋溜木耳金針,https://icook.tw/recipes/484089,郭郭,2,2025-11-12,2025-11-13 13:44:05.199828,2025-11-26 14:36:08,2025-11-26 14:36:08
484083,icook,栗子南瓜烤麵包布丁,https://icook.tw/recipes/484083,ying,1,2025-11-12,2025-11-13 13:44:05.386931,2025-11-26 14:36:08,2025-11-26 14:36:08
484093,icook,蛤蜊鹹粥,https://icook.tw/recipes/484093,Amy's Kitchen,1,2025-11-12,2025-11-13 13:44:05.687021,2025-11-26 14:36:08,2025-11-26 14:36:08
484094,icook,塔香炒雞肉（沒有麻油的三杯雞）,https://icook.tw/recipes/484094,好忙媽媽Stacey Wen,4,2025-11-12,2025-11-13 13:44:06.183397,2025-11-26 14:36:08,2025-11-26 14:36:08
484097,icook,\\零廚藝-雞肉壽喜燒丼飯//,https://icook.tw/recipes/484097,小榯廚房,2,2025-11-12,2025-11-13 13:44:06.491592,2025-11-26 14:36:08,2025-11-26 14:36:08
484098,icook,豆豉雞,https://icook.tw/recipes/484098,男人廚房1+1,1,2025-11-12,2025-11-13 13:44:06.843863,2025-11-26 14:36:08,2025-11-26 14:36:08
484101,icook,花雕雞翅,https://icook.tw/recipes/484101,男人廚房1+1,1,2025-11-12,2025-11-13 13:44:07.387965,2025-11-26 14:36:08,2025-11-26 14:36:08
484081,icook,黑木耳紅蘿蔔絲炒高麗菜,https://icook.tw/recipes/484081,玫,3,2025-11-12,2025-11-13 13:44:07.658457,2025-11-26 14:36:08,2025-11-26 14:36:08
