recept_id,recipe_name,author,good,recipe_url,browsing_num,people,cooking_time,recept_type,ingredients,quantity,unit,recipe_upload_date,crawl_datetime
484057,油封蒜頭：法式慢烤蒜醬，美味常備小食,immigo,2,https://icook.tw/recipes/484057,73瀏覽,"10
人份","時間

60
分鐘",main ingredients,蒜頭,15顆,,2025-11-11,2025-11-12 18:34:57.739596
484057,油封蒜頭：法式慢烤蒜醬，美味常備小食,immigo,2,https://icook.tw/recipes/484057,73瀏覽,"10
人份","時間

60
分鐘",main ingredients,鹽,少許,,2025-11-11,2025-11-12 18:34:57.739596
484057,油封蒜頭：法式慢烤蒜醬，美味常備小食,immigo,2,https://icook.tw/recipes/484057,73瀏覽,"10
人份","時間

60
分鐘",main ingredients,足以蓋過蒜頭的特級橄欖油,1份,,2025-11-11,2025-11-12 18:34:57.739596
484057,油封蒜頭：法式慢烤蒜醬，美味常備小食,immigo,2,https://icook.tw/recipes/484057,73瀏覽,"10
人份","時間

60
分鐘",main ingredients,新鮮迷迭香,2枝,,2025-11-11,2025-11-12 18:34:57.739596
482554,雞家豆腐,小毓の饗樂廚房🍳,7,https://icook.tw/recipes/482554,206瀏覽,"4
人份","時間

15
分鐘",main ingredients,嫩豆腐(或雞蛋豆腐/凍豆腐),1盒,,2025-11-11,2025-11-12 18:34:58.138517
482554,雞家豆腐,小毓の饗樂廚房🍳,7,https://icook.tw/recipes/482554,206瀏覽,"4
人份","時間

15
分鐘",main ingredients,雞胸肉,120g,,2025-11-11,2025-11-12 18:34:58.138517
482554,雞家豆腐,小毓の饗樂廚房🍳,7,https://icook.tw/recipes/482554,206瀏覽,"4
人份","時間

15
分鐘",main ingredients,蒜頭,10g,,2025-11-11,2025-11-12 18:34:58.138517
482554,雞家豆腐,小毓の饗樂廚房🍳,7,https://icook.tw/recipes/482554,206瀏覽,"4
人份","時間

15
分鐘",main ingredients,辣椒,1/2根,,2025-11-11,2025-11-12 18:34:58.138517
482554,雞家豆腐,小毓の饗樂廚房🍳,7,https://icook.tw/recipes/482554,206瀏覽,"4
人份","時間

15
分鐘",main ingredients,青蔥,1/2根,,2025-11-11,2025-11-12 18:34:58.138517
482554,雞家豆腐,小毓の饗樂廚房🍳,7,https://icook.tw/recipes/482554,206瀏覽,"4
人份","時間

15
分鐘",main ingredients,水,230ml,,2025-11-11,2025-11-12 18:34:58.138517
482554,雞家豆腐,小毓の饗樂廚房🍳,7,https://icook.tw/recipes/482554,206瀏覽,"4
人份","時間

15
分鐘",main ingredients,太白粉水 (粉:水=1:3),1大匙,,2025-11-11,2025-11-12 18:34:58.138517
482554,雞家豆腐,小毓の饗樂廚房🍳,7,https://icook.tw/recipes/482554,206瀏覽,"4
人份","時間

15
分鐘",sauce,鹽,1/4小匙,,2025-11-11,2025-11-12 18:34:58.138517
482554,雞家豆腐,小毓の饗樂廚房🍳,7,https://icook.tw/recipes/482554,206瀏覽,"4
人份","時間

15
分鐘",sauce,米酒,1大匙,,2025-11-11,2025-11-12 18:34:58.138517
482554,雞家豆腐,小毓の饗樂廚房🍳,7,https://icook.tw/recipes/482554,206瀏覽,"4
人份","時間

15
分鐘",sauce,太白粉,1小匙,,2025-11-11,2025-11-12 18:34:58.138517
483954,醬爆皎白筍,君&君職人料理,3,https://icook.tw/recipes/483954,293瀏覽,"4
人份","時間

20
分鐘",main ingredients,皎白筍,400克,,2025-11-11,2025-11-12 18:34:58.579644
483954,醬爆皎白筍,君&君職人料理,3,https://icook.tw/recipes/483954,293瀏覽,"4
人份","時間

20
分鐘",main ingredients,小魚辣椒醬,2大匙,,2025-11-11,2025-11-12 18:34:58.579644
483954,醬爆皎白筍,君&君職人料理,3,https://icook.tw/recipes/483954,293瀏覽,"4
人份","時間

20
分鐘",main ingredients,蔥段,適量,,2025-11-11,2025-11-12 18:34:58.579644
483954,醬爆皎白筍,君&君職人料理,3,https://icook.tw/recipes/483954,293瀏覽,"4
人份","時間

20
分鐘",main ingredients,蒜末,適量,,2025-11-11,2025-11-12 18:34:58.579644
483954,醬爆皎白筍,君&君職人料理,3,https://icook.tw/recipes/483954,293瀏覽,"4
人份","時間

20
分鐘",main ingredients,糖,適量,,2025-11-11,2025-11-12 18:34:58.579644
