recept_id,recipe_source,recipe_name,recipe_url,author,people,recipe_upload_date,crawl_datetime,ins_timestamp,upd_timestamp
484697,icook,蘋果燉雞腿,https://icook.tw/recipes/484697,喵喵,3,2025-11-26,2025-11-27 01:01:20.923164,2025-11-27 09:23:19,2025-11-27 09:23:19
484698,icook,🌹醉霞凝玉佐肉舞,https://icook.tw/recipes/484698,福姊,1,2025-11-26,2025-11-27 01:01:23.554083,2025-11-27 09:23:19,2025-11-27 09:23:19
484680,icook,蘋果鯖魚,https://icook.tw/recipes/484680,Amy's Kitchen,1,2025-11-26,2025-11-27 01:01:25.087887,2025-11-27 09:23:19,2025-11-27 09:23:19
484696,icook,雜菜韓式冬粉,https://icook.tw/recipes/484696,哩哩愛煮,3,2025-11-26,2025-11-27 01:01:25.836805,2025-11-27 09:23:19,2025-11-27 09:23:19
484704,icook,懶人料理「奶油蘑菇濃湯」跟小熊一起泡澡♪,https://icook.tw/recipes/484704,Popo小日子,2,2025-11-26,2025-11-27 01:01:26.486956,2025-11-27 09:23:19,2025-11-27 09:23:19
484685,icook,新手筆記-蒸蛋,https://icook.tw/recipes/484685,茉茉,1,2025-11-26,2025-11-27 01:01:28.468537,2025-11-27 09:23:19,2025-11-27 09:23:19
484688,icook,䕃鳳梨蝦肉炒白麵,https://icook.tw/recipes/484688,粿哥的好味道👅,1,2025-11-26,2025-11-27 01:01:28.880223,2025-11-27 09:23:19,2025-11-27 09:23:19
484672,icook,湯水篇｜羊肚菌栗子響螺頭豬骨湯,https://icook.tw/recipes/484672,蝸煮,4,2025-11-26,2025-11-27 01:01:29.287111,2025-11-27 09:23:19,2025-11-27 09:23:19
484614,icook,韓式泡菜豬五花比薩,https://icook.tw/recipes/484614,Haiping Lee,2,2025-11-26,2025-11-27 01:01:29.684236,2025-11-27 09:23:19,2025-11-27 09:23:19
482240,icook,濃湯麵包盅【麥典實作工坊麵包專用粉】,https://icook.tw/recipes/482240,麥典實作工坊,1,2025-11-26,2025-11-27 01:01:30.103517,2025-11-27 09:23:19,2025-11-27 09:23:19
484692,icook,蘋果🍎優格薯泥～,https://icook.tw/recipes/484692,准香媽咪,2,2025-11-26,2025-11-27 01:01:30.567140,2025-11-27 09:23:19,2025-11-27 09:23:19
484686,icook,新手食譜-燴鮮蚵,https://icook.tw/recipes/484686,茉茉,1,2025-11-26,2025-11-27 01:01:30.806669,2025-11-27 09:23:19,2025-11-27 09:23:19
484494,icook,新手筆記-蔥肉餅,https://icook.tw/recipes/484494,茉茉,1,2025-11-26,2025-11-27 01:01:31.190416,2025-11-27 09:23:19,2025-11-27 09:23:19
484615,icook,奶油南瓜濃湯,https://icook.tw/recipes/484615,玫,3,2025-11-26,2025-11-27 01:01:31.556730,2025-11-27 09:23:19,2025-11-27 09:23:19
484491,icook,厚燒蔥花蛋,https://icook.tw/recipes/484491,玫,2,2025-11-26,2025-11-27 01:01:31.879963,2025-11-27 09:23:19,2025-11-27 09:23:19
484695,icook,蘋果烘蛋,https://icook.tw/recipes/484695,喵喵,2,2025-11-26,2025-11-27 01:01:32.123126,2025-11-27 09:23:19,2025-11-27 09:23:19
484496,icook,大頭菜排骨湯,https://icook.tw/recipes/484496,燕子的料理時光,4,2025-11-26,2025-11-27 01:10:19.171214,2025-11-27 09:23:19,2025-11-27 09:23:19
484675,icook,蔥爆牛肉│烏醋料理,https://icook.tw/recipes/484675,大胃米粒下廚趣,2,2025-11-26,2025-11-27 01:10:20.603326,2025-11-27 09:23:19,2025-11-27 09:23:19
484676,icook,生炒花枝│白醋料理,https://icook.tw/recipes/484676,大胃米粒下廚趣,2,2025-11-26,2025-11-27 01:10:22.196594,2025-11-27 09:23:19,2025-11-27 09:23:19
484677,icook,醋凍佐蝦仁沙拉│白醋料理,https://icook.tw/recipes/484677,大胃米粒下廚趣,2,2025-11-26,2025-11-27 01:10:23.056433,2025-11-27 09:23:19,2025-11-27 09:23:19
484678,icook,老式鍋包肉│烏醋料理,https://icook.tw/recipes/484678,大胃米粒下廚趣,2,2025-11-26,2025-11-27 01:10:23.471211,2025-11-27 09:23:19,2025-11-27 09:23:19
484683,icook,冷凍鍋貼 (免洗鍋)~簡單隨手做,https://icook.tw/recipes/484683,簡單隨手做の筆記,1,2025-11-26,2025-11-27 01:22:45.367791,2025-11-27 09:23:19,2025-11-27 09:23:19
484684,icook,蒙古雞,https://icook.tw/recipes/484684,東京鳥窩廚房,1,2025-11-26,2025-11-27 01:22:45.577883,2025-11-27 09:23:19,2025-11-27 09:23:19
