ingredients,ins_timestamp,upd_timestamp,status,t_ingredient_name,normalized_name
蒜頭,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,蒜頭,蒜
醬油,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,醬油,醬油
香油,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,香油,芝麻油
蔭豆豉,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,蔭豆豉,豆豉
剁椒醬,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,剁椒醬,辣椒醬
紹興酒,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,紹興酒,米酒
食用油,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,食用油,食用油
味精,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,味精,味精
空心菜,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,空心菜,空心菜
蒜片,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,蒜片,蒜
牛肉,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,牛肉,牛肉
植物奶油,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,植物奶油,食用油
水,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,水,水
凍豆腐丁,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,凍豆腐丁,豆腐
紅蘿蔔,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,紅蘿蔔,紅蘿蔔
蕃茄,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,蕃茄,番茄
西洋芹,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,西洋芹,西洋芹
雪白菇,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,雪白菇,菇
紅椒,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,紅椒,甜椒
馬鈴薯,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,馬鈴薯,馬鈴薯
玉米筍,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,玉米筍,玉米筍
高麗菜,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,高麗菜,高麗菜
月桂葉,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,月桂葉,月桂葉
黑楜椒粒,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,黑楜椒粒,胡椒
義式香料,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,義式香料,香料
蕃茄醬,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,蕃茄醬,番茄醬
雞腿排,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,雞腿排,雞肉
蔥,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,蔥,蔥
薑,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,薑,薑
胡椒鹽,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,胡椒鹽,鹽
湯種,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,湯種,湯種
高筋麵粉,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,高筋麵粉,麵粉
中筋麵粉,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,中筋麵粉,麵粉
三溫糖,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,三溫糖,糖
玫瑰花醬,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,玫瑰花醬,玫瑰醬
奶油,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,奶油,奶油
乾燥玫瑰花（壓碎）,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,乾燥玫瑰花,玫瑰花
乾燥玫瑰花（泡水用）,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,乾燥玫瑰花,玫瑰花
水或玫瑰水,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,水或玫瑰水,水
鹽,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,鹽,鹽
酵母,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,酵母,酵母
核桃,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,核桃,核桃
杏桃乾,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,杏桃乾,杏桃
洋蔥,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,洋蔥,洋蔥
中華黃金豆腐,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,中華黃金豆腐,豆腐
醬油,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,醬油,醬油
高筋麵粉,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,高筋麵粉,麵粉
糖,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,糖,糖
牛奶,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,牛奶,牛奶
速發酵母,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,速發酵母,酵母
鹽,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,鹽,鹽
無鹽奶油,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,無鹽奶油,奶油
全蛋液,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,全蛋液,雞蛋
蘋果果醬,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,蘋果果醬,果醬
無籽葡萄乾,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,無籽葡萄乾,葡萄乾
蝴蝶造型餅乾,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,蝴蝶造型餅乾,餅乾
苦甜巧克力磚,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,苦甜巧克力磚,巧克力
希臘無糖優格,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,希臘無糖優格,優格
奶油乳酪,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,奶油乳酪,奶油乳酪
細砂糖,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,細砂糖,糖
海藻糖,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,海藻糖,海藻糖
雞蛋,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,雞蛋,雞蛋
玉米粉,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,玉米粉,玉米粉
冷萃凍乾咖啡,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,冷萃凍乾咖啡,咖啡
檸檬,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,檸檬,檸檬
蘋果西打,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,蘋果西打,蘋果西打
冰塊,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,冰塊,水
芋頭,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,芋頭,芋頭
白砂糖,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,白砂糖,糖
牛奶,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,牛奶,牛奶
奇福餅乾,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,奇福餅乾,餅乾
青椒,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,青椒,青椒
甜椒,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,甜椒,甜椒
絞肉,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,絞肉,豬肉
蒜泥,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,蒜泥,蒜
薑泥,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,薑泥,薑
蔥花,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,蔥花,蔥
大腸,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,大腸,大腸
任何筋度麵粉,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,任何筋度麵粉,麵粉
塩,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,塩,鹽
米酒,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,米酒,米酒
薑片,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,薑片,薑
醬油,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,醬油,醬油
糖,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,糖,糖
八角,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,八角,八角
水,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,水,水
華盛頓富士蘋果,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,華盛頓富士蘋果,蘋果
豬中里肌肉,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,豬中里肌肉,豬肉
老薑,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,老薑,薑
枸杞,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,枸杞,枸杞
黑麻油,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,黑麻油,食用油
米酒,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,米酒,米酒
水,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,水,水
蠔油,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,蠔油,蠔油
白胡椒粉,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,白胡椒粉,白胡椒粉
雞蛋,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,雞蛋,雞蛋
牛奶,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,牛奶,牛奶
植物油,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,植物油,食用油
低筋麵粉,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,低筋麵粉,麵粉
細砂糖,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,細砂糖,糖
美乃滋沙拉醬,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,美乃滋沙拉醬,美乃滋
肉鬆,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,肉鬆,肉鬆
板豆腐,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,板豆腐,豆腐
味島香鬆,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,味島香鬆,香鬆
白胡椒鹽,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,白胡椒鹽,胡椒鹽
米粉,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,米粉,米粉
乾香菇,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,乾香菇,香菇
乾木耳,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,乾木耳,木耳
乾蝦米,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,乾蝦米,蝦米
紅蘿蔔,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,紅蘿蔔,紅蘿蔔
高麗菜,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,高麗菜,高麗菜
紅蔥頭,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,紅蔥頭,紅蔥頭
五花肉,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,五花肉,豬肉
植物油,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,植物油,食用油
鹽,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,鹽,鹽
醬油,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,醬油,醬油
白胡椒粉,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,白胡椒粉,白胡椒粉
蛋黃,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,蛋黃,雞蛋
蛋白（約5顆蛋）,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,蛋白,雞蛋
砂糖,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,砂糖,糖
低筋麵粉,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,低筋麵粉,麵粉
沙拉油,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,沙拉油,食用油
牛奶,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,牛奶,牛奶
動物性鮮奶油,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,動物性鮮奶油,鮮奶油
砂糖,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,砂糖,糖
大頭菜,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,大頭菜,大頭菜
華盛頓加拉蘋果,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,華盛頓加拉蘋果,蘋果
十全180天完熟白醋,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,十全180天完熟白醋,醋
砂糖,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,砂糖,糖
鹽巴,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,鹽巴,鹽
蒜頭,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,蒜頭,蒜
紅辣椒,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,紅辣椒,辣椒
薑,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,薑,薑
麻油,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,麻油,芝麻油
冷凍酥皮片,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,冷凍酥皮片,酥皮
華盛頓加拉蘋果,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,華盛頓加拉蘋果,蘋果
白砂糖,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,白砂糖,糖
蛋,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,蛋,雞蛋
無鹽奶油,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,無鹽奶油,奶油
無調味綜合堅果,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,無調味綜合堅果,堅果
蜂蜜,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,蜂蜜,蜂蜜
Oreo,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,Oreo,餅乾
牛奶,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,牛奶,牛奶
cream,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,cream,鮮奶油
cheese,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,cheese,起司
砂糖,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,砂糖,糖
雲呢嗱油,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,雲呢嗱油,食用油
天然色粉,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,天然色粉,色粉
蘿蔔絲,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,蘿蔔絲,蘿蔔
紅蘿蔔絲,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,紅蘿蔔絲,紅蘿蔔
薑（絲）,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,薑,薑
蛋,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,蛋,雞蛋
香菜末,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,香菜末,香菜
鹽,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,鹽,鹽
味素,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,味素,味素
香油,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,香油,芝麻油
胡椒粉,2025-11-24 01:28:40,2025-11-24 01:28:40,pending,胡椒粉,胡椒
